epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,1.02450787,0.30550069,0.91627764,0.13386789,1.00000000,0.00000000
2,0.27038577,0.21546232,0.47935614,0.11023346,0.99600000,0.00400000
3,0.21307151,0.20639637,0.42606602,0.10609554,0.99200000,0.00800000
4,0.19086310,0.19786870,0.40313994,0.10258077,0.98800000,0.01200000
5,0.17711159,0.19447854,0.38788404,0.10051765,0.98400000,0.01600000
6,0.16723192,0.19177487,0.37626683,0.09885234,0.98000000,0.02000000
7,0.15973647,0.18892692,0.36716195,0.09764266,0.97600000,0.02400000
8,0.15345917,0.18536625,0.35929193,0.09627445,0.97200000,0.02800000
9,0.14821337,0.18159828,0.35245240,0.09553368,0.96800000,0.03200000
10,0.14367569,0.17881017,0.34657762,0.09458527,0.96400000,0.03600000
11,0.13968273,0.17493682,0.34128849,0.09380650,0.96000000,0.04000000
12,0.13593000,0.17228478,0.33625973,0.09313798,0.95600000,0.04400000
13,0.13267874,0.17330902,0.33188014,0.09308176,0.95200000,0.04800000
14,0.12960276,0.17081962,0.32762733,0.09227010,0.94800000,0.05200000
15,0.12674481,0.16672064,0.32366421,0.09186641,0.94400000,0.05600000
16,0.12390266,0.16721695,0.31964765,0.09210080,0.94000000,0.06000000
17,0.12134730,0.16416784,0.31607252,0.09102792,0.93600000,0.06400000
18,0.11870018,0.16444242,0.31219536,0.09163951,0.93200000,0.06800000
19,0.11627085,0.16102743,0.30856928,0.09061680,0.92800000,0.07200000
20,0.11393178,0.15940837,0.30512050,0.09042419,0.92400000,0.07600000
21,0.11168976,0.15828235,0.30180223,0.09058911,0.92000000,0.08000000
22,0.10940522,0.15979352,0.29854023,0.09081394,0.91600000,0.08400000
23,0.10715232,0.15818205,0.29520403,0.09060914,0.91200000,0.08800000
24,0.10528014,0.15533475,0.29230178,0.09016900,0.90800000,0.09200000
25,0.10322920,0.15402956,0.28909001,0.09034656,0.90400000,0.09600000
26,0.10155393,0.15600965,0.28633937,0.09025284,0.90000000,0.10000000
27,0.10002440,0.15358777,0.28374245,0.08976092,0.89600000,0.10400000
28,0.09841160,0.15430734,0.28097577,0.08998596,0.89200000,0.10800000
29,0.09699043,0.15280976,0.27832709,0.08944269,0.88800000,0.11200000
30,0.09583016,0.15598891,0.27626427,0.08999908,0.88400000,0.11600000
31,0.09453052,0.15452828,0.27376670,0.09000536,0.88000000,0.12000000
32,0.09332753,0.15349285,0.27159029,0.08909395,0.87600000,0.12400000
33,0.09219490,0.15166686,0.26929566,0.08892528,0.87200000,0.12800000
34,0.09109771,0.15223280,0.26708856,0.08928305,0.86800000,0.13200000
35,0.09035484,0.15550761,0.26556414,0.08993048,0.86400000,0.13600000
36,0.08939232,0.15258522,0.26350026,0.08904168,0.86000000,0.14000000
37,0.08861311,0.15250191,0.26193809,0.08901639,0.85600000,0.14400000
38,0.08778681,0.15219346,0.26010482,0.08884133,0.85200000,0.14800000
39,0.08716703,0.15230640,0.25868223,0.08892597,0.84800000,0.15200000
40,0.08655038,0.15319341,0.25733033,0.08932620,0.84400000,0.15600000
41,0.08588190,0.15526608,0.25578084,0.08890695,0.84000000,0.16000000
42,0.08526422,0.15161978,0.25446288,0.08856628,0.83600000,0.16400000
43,0.08472028,0.15408928,0.25326387,0.08923607,0.83200000,0.16800000
44,0.08423153,0.15432277,0.25201132,0.08908307,0.82800000,0.17200000
45,0.08380527,0.15641516,0.25095683,0.08961346,0.82400000,0.17600000
46,0.08328615,0.15526275,0.24979036,0.08900180,0.82000000,0.18000000
47,0.08292461,0.15297091,0.24888764,0.08957101,0.81600000,0.18400000
48,0.08256928,0.15481303,0.24803582,0.08907805,0.81200000,0.18800000
49,0.08229947,0.15351075,0.24738695,0.08856641,0.80800000,0.19200000
50,0.08181667,0.15605736,0.24623059,0.08861072,0.80400000,0.19600000
51,0.08153230,0.15567858,0.24554465,0.08907480,0.80000000,0.20000000
52,0.08113087,0.15575907,0.24455384,0.08833226,0.80000000,0.20000000
53,0.08045368,0.15762154,0.24287303,0.09035541,0.80000000,0.20000000
