epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16726855963798104,0.1530255957572765,0.0809542575,0.07271517,0.19295144,0.0341562393,1.06714321e-05,1.12128418e-05,0.05341602375
2,0.14442408133129478,0.140216101998536,0.0770475675,0.07059156,0.16869247,0.0713265572,9.64359934e-05,2.5894935e-05,0.15451847575
3,0.1376296926864945,0.13820914474023205,0.0757848375,0.0701877375,0.16192913,0.0791178959,0.000275561027,6.39539546e-05,0.20111657975
4,0.13547863820725553,0.13585183973379455,0.0752840025,0.06971036250000001,0.1596312,0.0816468697,0.000497180584,0.00012530585,0.21193571675
5,0.1334949879423423,0.13376816585885604,0.0748232925,0.06923925750000001,0.15748797,0.0836916161,0.000780833611,0.000203085582,0.22018570250000002
6,0.131801521014786,0.13224011666534227,0.07442093999999999,0.0689376675,0.15566507,0.0861685807,0.0011149917,0.000296521129,0.22671825725
7,0.1303154027002365,0.1307582404154125,0.07411443000000001,0.06863115,0.15408866,0.0877841848,0.0015341912,0.000414507914,0.23221069425000002
8,0.128938530966664,0.12923621130068202,0.07378308,0.0683486625,0.15259225,0.0892775122,0.00197471402,0.0005668851,0.23610818625
9,0.12761088265965004,0.12777850490657103,0.0734853,0.06806601749999999,0.15116953,0.0910272263,0.00251145796,0.000757811179,0.2404036955
10,0.12636481111819212,0.12686618529783678,0.073191795,0.0679081275,0.14983178,0.0923793045,0.00312202734,0.000987071605,0.24476052275
11,0.12535379624885928,0.12622983528537712,0.0729568275,0.067809945,0.14876418,0.0936645161,0.00380814519,0.00126542558,0.24867164175
12,0.12443544276118604,0.12566529074408803,0.07271954250000001,0.0677550975,0.14776858,0.0949030758,0.0045825842,0.00159071282,0.25111791
13,0.12382876488150854,0.12511124230447912,0.0725814825,0.067689615,0.14712634,0.0959025983,0.00547204767,0.00197626015,0.25281842499999996
14,0.12317180064588851,0.12483060828345705,0.07241001,0.0676820625,0.14640451,0.0967133304,0.00641556668,0.00239806353,0.254221555
15,0.12253932658536554,0.124419217838856,0.07226679750000001,0.06763716,0.14571234,0.0974436116,0.00751367394,0.00287574205,0.25490533
16,0.12191418184862977,0.12403861487270398,0.07210679249999999,0.06758352000000001,0.14503688,0.0986433586,0.00863505219,0.00339583285,0.25640932
17,0.12142561118333478,0.12364144839421728,0.0719874075,0.06748266750000001,0.14450703,0.0993553766,0.00991970008,0.00396574344,0.25693860749999997
