epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15860131,0.14752430,0.10039495,0.09123669,0.16057669,8.09997371e-02,4.04635256e-04,1.16701644e-04,7.96761002e-02
2,0.14425983,0.14263034,0.09663609,0.09014035,0.14701560,9.81255138e-02,4.04787653e-04,1.16871329e-04,9.92614995e-02
3,0.14028603,0.14139172,0.09548909,0.09001779,0.14322617,1.02442931e-01,4.04641142e-04,1.16860949e-04,1.01487933e-01
4,0.13777704,0.13990314,0.09478730,0.08985516,0.14079523,1.05685207e-01,4.04658062e-04,1.16677118e-04,1.01590092e-01
5,0.13619816,0.13877402,0.09431323,0.08954777,0.13926606,1.08336942e-01,4.04552349e-04,1.16742932e-04,1.01613668e-01
6,0.13498733,0.13859448,0.09393559,0.08969495,0.13808056,1.10174309e-01,4.04786028e-04,1.16769874e-04,1.01544370e-01
7,0.13396729,0.13852513,0.09362505,0.08960074,0.13707963,1.11641369e-01,4.04704951e-04,1.16662583e-04,1.01643944e-01
8,0.13333152,0.13766977,0.09340903,0.08941409,0.13644651,1.12730372e-01,4.04610807e-04,1.16667774e-04,1.01345842e-01
9,0.13274892,0.13729788,0.09323243,0.08931780,0.13587839,1.13642232e-01,4.04571663e-04,1.16910475e-04,1.01563788e-01
10,0.13217264,0.13728368,0.09304291,0.08930114,0.13529940,1.14352410e-01,4.04926730e-04,1.16620045e-04,1.01433249e-01
11,0.13188101,0.13711306,0.09294902,0.08923217,0.13502629,1.15147888e-01,4.04498139e-04,1.16803234e-04,1.01596665e-01
12,0.13160099,0.13690230,0.09284399,0.08918470,0.13474791,1.15521397e-01,4.04566502e-04,1.16637949e-04,1.01755107e-01
13,0.13155821,0.13674430,0.09283564,0.08917351,0.13471489,1.15831851e-01,4.04798522e-04,1.16757247e-04,1.01670866e-01
14,0.13133520,0.13673555,0.09275934,0.08918018,0.13448682,1.15745243e-01,4.04523144e-04,1.16749221e-04,1.01841641e-01
15,0.13131542,0.13673571,0.09275681,0.08918402,0.13446673,1.15864179e-01,4.04538047e-04,1.16801882e-04,1.01791798e-01
16,0.13091864,0.13689984,0.09262169,0.08918881,0.13408796,1.16744412e-01,4.04528675e-04,1.16684864e-04,1.01980418e-01
17,0.12996904,0.13569772,0.09230450,0.08885175,0.13315985,1.18369317e-01,4.04883473e-04,1.16715528e-04,1.02305036e-01
18,0.12909423,0.13575306,0.09199560,0.08906730,0.13230388,1.19800055e-01,4.04641911e-04,1.16873675e-04,1.02401980e-01
19,0.12832040,0.13533817,0.09171597,0.08889440,0.13155994,1.21172716e-01,4.04415323e-04,1.16680114e-04,1.02849813e-01
20,0.12772035,0.13575946,0.09149179,0.08900400,0.13097933,1.22124918e-01,4.04816922e-04,1.16670927e-04,1.03002706e-01
21,0.12722797,0.13528272,0.09130006,0.08900891,0.13050052,1.23202194e-01,4.04707939e-04,1.16669824e-04,1.03097388e-01
