epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.98506725,0.29088075,0.90020908,0.13014844,1.00000000,0.00000000
2,0.24397542,0.20586373,0.45716758,0.10564393,0.99000000,0.01000000
3,0.19134312,0.19763920,0.40561695,0.10199673,0.98000000,0.02000000
4,0.16969524,0.18917343,0.38154730,0.09889604,0.97000000,0.03000000
5,0.15613299,0.18713893,0.36528731,0.09780195,0.96000000,0.04000000
6,0.14706962,0.18072095,0.35361242,0.09575216,0.95000000,0.05000000
7,0.14003435,0.17751522,0.34424159,0.09513122,0.94000000,0.06000000
8,0.13476267,0.17527940,0.33702172,0.09395721,0.93000000,0.07000000
9,0.13029066,0.17236821,0.33082897,0.09320170,0.92000000,0.08000000
10,0.12658671,0.16897257,0.32574373,0.09272449,0.91000000,0.09000000
11,0.12313446,0.16281002,0.32068650,0.09167024,0.90000000,0.10000000
12,0.12014530,0.16754174,0.31642957,0.09236427,0.89000000,0.11000000
13,0.11758406,0.16124622,0.31278644,0.09135126,0.88000000,0.12000000
14,0.11491913,0.16100162,0.30879660,0.09109765,0.87000000,0.13000000
15,0.11263379,0.15707443,0.30553824,0.09051850,0.86000000,0.14000000
16,0.11053993,0.15847626,0.30257847,0.09054256,0.85000000,0.15000000
17,0.10834147,0.15574907,0.29928816,0.09064441,0.84000000,0.16000000
18,0.10626150,0.15383537,0.29642108,0.08963838,0.83000000,0.17000000
19,0.10431703,0.15494458,0.29369242,0.09015660,0.82000000,0.18000000
20,0.10261384,0.15243205,0.29131386,0.08953007,0.81000000,0.19000000
21,0.10091651,0.15280982,0.28898427,0.08976081,0.80000000,0.20000000
22,0.09939295,0.15140320,0.28680471,0.08959932,0.79000000,0.21000000
23,0.09823320,0.15041295,0.28524405,0.08886408,0.78000000,0.22000000
24,0.09690954,0.15254444,0.28340153,0.08907379,0.77000000,0.23000000
25,0.09570427,0.15042196,0.28171826,0.08886576,0.76000000,0.24000000
26,0.09455661,0.15277795,0.28016028,0.08953336,0.75000000,0.25000000
27,0.09377043,0.15046111,0.27957725,0.08988500,0.74000000,0.26000000
28,0.09280532,0.15154084,0.27844901,0.08873442,0.73000000,0.27000000
29,0.09192260,0.14928414,0.27759646,0.08933520,0.72000000,0.28000000
30,0.09113494,0.15076820,0.27704860,0.08903191,0.71000000,0.29000000
31,0.09034526,0.15115152,0.27661403,0.08914873,0.70000000,0.30000000
32,0.08963853,0.14746428,0.27631938,0.08834931,0.69000000,0.31000000
33,0.08901579,0.15037088,0.27640898,0.08865114,0.68000000,0.32000000
34,0.08830345,0.14916151,0.27630273,0.08832262,0.67000000,0.33000000
35,0.08768501,0.14887846,0.27648584,0.08852907,0.66000000,0.34000000
36,0.08710240,0.15093257,0.27684490,0.08888399,0.65000000,0.35000000
37,0.08654107,0.14838768,0.27752543,0.08870510,0.64000000,0.36000000
38,0.08597106,0.15231639,0.27821956,0.08909142,0.63000000,0.37000000
39,0.08543225,0.15339024,0.27896547,0.08918864,0.62000000,0.38000000
40,0.08486331,0.15005717,0.27989894,0.08829718,0.61000000,0.39000000
41,0.08429539,0.15254091,0.28081891,0.08862427,0.60000000,0.40000000
42,0.08371635,0.14974515,0.28195152,0.08811824,0.59000000,0.41000000
43,0.08313842,0.15225833,0.28319043,0.08901581,0.58000000,0.42000000
44,0.08254652,0.15179617,0.28451961,0.08895367,0.57000000,0.43000000
