epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.57448069,0.26543662,0.68229930,0.12252780,1.00000000,0.00000000
2,0.34374741,0.24225405,0.54050127,0.11535320,0.99000000,0.01000000
3,0.29117208,0.22992072,0.49978469,0.11188214,0.98000000,0.02000000
4,0.25819805,0.22133604,0.47198345,0.10931534,0.97000000,0.03000000
5,0.23355409,0.21628705,0.44973094,0.10729384,0.96000000,0.04000000
6,0.21421486,0.21158401,0.43133860,0.10608321,0.95000000,0.05000000
7,0.19868426,0.20489503,0.41568276,0.10439760,0.94000000,0.06000000
8,0.18563559,0.19996667,0.40188469,0.10265952,0.93000000,0.07000000
9,0.17453338,0.19493139,0.38958459,0.10157961,0.92000000,0.08000000
10,0.16525478,0.19120962,0.37899155,0.10026159,0.91000000,0.09000000
11,0.15701253,0.18775160,0.36908269,0.09906670,0.90000000,0.10000000
12,0.15000469,0.18658986,0.36056781,0.09845850,0.89000000,0.11000000
13,0.14384929,0.18306063,0.35255970,0.09763460,0.88000000,0.12000000
14,0.13860497,0.18113098,0.34566055,0.09742409,0.87000000,0.13000000
15,0.13394653,0.17786710,0.33947387,0.09750936,0.86000000,0.14000000
16,0.12990507,0.17412285,0.33401738,0.09602326,0.85000000,0.15000000
17,0.12636686,0.17222708,0.32920500,0.09594737,0.84000000,0.16000000
18,0.12325601,0.17007136,0.32476826,0.09596538,0.83000000,0.17000000
19,0.12031220,0.16898679,0.32061425,0.09507948,0.82000000,0.18000000
20,0.11766263,0.16454275,0.31690075,0.09403054,0.81000000,0.19000000
21,0.11534513,0.16443842,0.31358865,0.09414230,0.80000000,0.20000000
22,0.11314898,0.16383790,0.31043131,0.09420157,0.79000000,0.21000000
23,0.11144143,0.16367829,0.30811404,0.09405360,0.78000000,0.22000000
24,0.10962080,0.16524596,0.30579118,0.09423303,0.77000000,0.23000000
25,0.10806012,0.16350360,0.30373678,0.09393842,0.76000000,0.24000000
26,0.10668437,0.15970023,0.30196898,0.09283440,0.75000000,0.25000000
27,0.10526981,0.15971532,0.29918070,0.09256841,0.75000000,0.25000000
28,0.10397870,0.16019750,0.29656477,0.09294940,0.75000000,0.25000000
29,0.10274326,0.15925418,0.29395155,0.09208114,0.75000000,0.25000000
30,0.10192293,0.16097912,0.29218960,0.09305834,0.75000000,0.25000000
31,0.10073271,0.16060483,0.28965668,0.09276056,0.75000000,0.25000000
32,0.09975632,0.15926571,0.28752553,0.09181256,0.75000000,0.25000000
33,0.09888933,0.16212342,0.28569100,0.09296434,0.75000000,0.25000000
34,0.09807792,0.15921489,0.28381614,0.09238710,0.75000000,0.25000000
35,0.09724995,0.16144894,0.28196997,0.09330459,0.75000000,0.25000000
36,0.09660253,0.16077066,0.28054958,0.09288228,0.75000000,0.25000000
37,0.09568981,0.16506700,0.27864585,0.09311373,0.75000000,0.25000000
38,0.09523645,0.16036544,0.27755515,0.09264540,0.75000000,0.25000000
39,0.09454031,0.16122806,0.27594390,0.09276561,0.75000000,0.25000000
40,0.09389210,0.15982769,0.27453166,0.09256882,0.75000000,0.25000000
41,0.09334608,0.16232532,0.27320350,0.09309297,0.75000000,0.25000000
42,0.09282947,0.16175446,0.27202215,0.09240561,0.75000000,0.25000000
43,0.09233626,0.16572741,0.27086200,0.09356445,0.75000000,0.25000000
44,0.09183415,0.16384805,0.26968990,0.09333385,0.75000000,0.25000000
45,0.09137150,0.16177964,0.26863826,0.09226754,0.75000000,0.25000000
46,0.09097841,0.16414623,0.26770120,0.09425297,0.75000000,0.25000000
47,0.09049089,0.16429605,0.26654108,0.09379726,0.75000000,0.25000000
48,0.09008052,0.16343804,0.26550988,0.09282143,0.75000000,0.25000000
49,0.08967265,0.16409366,0.26461954,0.09355291,0.75000000,0.25000000
50,0.08921372,0.16692263,0.26344036,0.09403262,0.75000000,0.25000000
51,0.08880346,0.16559026,0.26242126,0.09282613,0.75000000,0.25000000
52,0.08863038,0.16424983,0.26202824,0.09294923,0.75000000,0.25000000
53,0.08812545,0.16766311,0.26082812,0.09384419,0.75000000,0.25000000
54,0.08777855,0.16428804,0.26002779,0.09322569,0.75000000,0.25000000
55,0.08748979,0.16357731,0.25929638,0.09343805,0.75000000,0.25000000
56,0.08721469,0.16605065,0.25864487,0.09350895,0.75000000,0.25000000
57,0.08689309,0.16560221,0.25774793,0.09295199,0.75000000,0.25000000
58,0.08670290,0.16349833,0.25742961,0.09265788,0.75000000,0.25000000
59,0.08634687,0.16688967,0.25642103,0.09302955,0.75000000,0.25000000
60,0.08611704,0.16794658,0.25588617,0.09343765,0.75000000,0.25000000
61,0.08593889,0.16842207,0.25549044,0.09381677,0.75000000,0.25000000
62,0.08563235,0.16644997,0.25467625,0.09322833,0.75000000,0.25000000
63,0.08540093,0.17037231,0.25398316,0.09408420,0.75000000,0.25000000
64,0.08513959,0.16596320,0.25346704,0.09347091,0.75000000,0.25000000
65,0.08488118,0.16436560,0.25270930,0.09341547,0.75000000,0.25000000
66,0.08473999,0.16727554,0.25237192,0.09358008,0.75000000,0.25000000
67,0.08439837,0.16615538,0.25148613,0.09297820,0.75000000,0.25000000
68,0.08427422,0.16720204,0.25124707,0.09315016,0.75000000,0.25000000
69,0.08404977,0.16924743,0.25069141,0.09308413,0.75000000,0.25000000
70,0.08382543,0.16784398,0.25009519,0.09353033,0.75000000,0.25000000
71,0.08363619,0.16680272,0.24975871,0.09344217,0.75000000,0.25000000
72,0.08350067,0.16560619,0.24917157,0.09270796,0.75000000,0.25000000
73,0.08324861,0.16786176,0.24866515,0.09368236,0.75000000,0.25000000
74,0.08315168,0.16427715,0.24831119,0.09334182,0.75000000,0.25000000
75,0.08285916,0.16733518,0.24764295,0.09377735,0.75000000,0.25000000
76,0.08283277,0.16734258,0.24762344,0.09368697,0.75000000,0.25000000
77,0.08268119,0.16703125,0.24711870,0.09322706,0.75000273,0.24999727
78,0.08242297,0.16712331,0.24651335,0.09336096,0.75001093,0.24998907
79,0.08230568,0.16837853,0.24626156,0.09319448,0.75002459,0.24997541
80,0.08214907,0.16772431,0.24570782,0.09373112,0.75004371,0.24995629
81,0.08200235,0.16887941,0.24552234,0.09382891,0.75006829,0.24993171
82,0.08181196,0.16876830,0.24485275,0.09387733,0.75009834,0.24990166
83,0.08164628,0.16661387,0.24449095,0.09356604,0.75013384,0.24986616
84,0.08162480,0.16757588,0.24441194,0.09369831,0.75017480,0.24982520
85,0.08130525,0.16700822,0.24362089,0.09311719,0.75022122,0.24977878
86,0.08127567,0.16913240,0.24352513,0.09383415,0.75027308,0.24972692
87,0.08110732,0.16616927,0.24312116,0.09354938,0.75033040,0.24966960
88,0.08101319,0.16880312,0.24277235,0.09336362,0.75039316,0.24960684
89,0.08082720,0.16704428,0.24237743,0.09310274,0.75046136,0.24953864
90,0.08075609,0.16964830,0.24206664,0.09391967,0.75053501,0.24946499
91,0.08051558,0.16975712,0.24150832,0.09425341,0.75061409,0.24938591
92,0.08052445,0.16845600,0.24140808,0.09400676,0.75069860,0.24930140
93,0.08027906,0.16863870,0.24076978,0.09398946,0.75078853,0.24921147
94,0.08024816,0.17050596,0.24070389,0.09392030,0.75088389,0.24911611
95,0.08012718,0.17236859,0.24041179,0.09426540,0.75098466,0.24901534
96,0.07999554,0.16949656,0.24012954,0.09376494,0.75109084,0.24890916
97,0.07987682,0.17008190,0.23978049,0.09368047,0.75120243,0.24879757
98,0.07972331,0.16975960,0.23931684,0.09379729,0.75131941,0.24868059
99,0.07962150,0.17040279,0.23908018,0.09336007,0.75144179,0.24855821
100,0.07949971,0.16947807,0.23876494,0.09381386,0.75156955,0.24843045
101,0.07947120,0.16990053,0.23860712,0.09404962,0.75170269,0.24829731
102,0.07940638,0.17236118,0.23840703,0.09504506,0.75184120,0.24815880
103,0.07922833,0.16934487,0.23800891,0.09345156,0.75198508,0.24801492
104,0.07907290,0.16761205,0.23757105,0.09382702,0.75213431,0.24786569
105,0.07893295,0.16793687,0.23715367,0.09310686,0.75228889,0.24771111
106,0.07887833,0.17184615,0.23718584,0.09425590,0.75244880,0.24755120
107,0.07888567,0.17044977,0.23696767,0.09400060,0.75261405,0.24738595
108,0.07858710,0.17111523,0.23636728,0.09378077,0.75278462,0.24721538
109,0.07865948,0.17184038,0.23638772,0.09434642,0.75296050,0.24703950
110,0.07843975,0.17273207,0.23595698,0.09432960,0.75314168,0.24685832
111,0.07850486,0.17228603,0.23617479,0.09458937,0.75332816,0.24667184
112,0.07828722,0.17275141,0.23537051,0.09405623,0.75351992,0.24648008
