epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.87981429,0.31808374,0.85536513,0.13889072,1.00000000,0.00000000
2,0.40240437,0.23044796,0.57983557,0.11356022,0.98800000,0.01200000
3,0.30111272,0.21031261,0.50436950,0.10582097,0.97600000,0.02400000
4,0.25507275,0.20091015,0.46636728,0.10317192,0.96400000,0.03600000
5,0.22568809,0.19485638,0.43999941,0.10086152,0.95200000,0.04800000
6,0.20502916,0.19150226,0.42027791,0.09991305,0.94000000,0.06000000
7,0.18966240,0.18400146,0.40489472,0.09807135,0.92800000,0.07200000
8,0.17693686,0.18153267,0.39171205,0.09727239,0.91600000,0.08400000
9,0.16672080,0.17885284,0.38029362,0.09648196,0.90400000,0.09600000
10,0.15838215,0.17442532,0.37077474,0.09520082,0.89200000,0.10800000
11,0.15141018,0.17331797,0.36258360,0.09517719,0.88000000,0.12000000
12,0.14525614,0.16817741,0.35530348,0.09347321,0.86800000,0.13200000
13,0.13965718,0.16741100,0.34836834,0.09361081,0.85600000,0.14400000
14,0.13490648,0.16315826,0.34236801,0.09250239,0.84400000,0.15600000
15,0.13062778,0.16103899,0.33696572,0.09165307,0.83200000,0.16800000
16,0.12685602,0.15957796,0.33218760,0.09177835,0.82000000,0.18000000
17,0.12339697,0.15732362,0.32772946,0.09074895,0.80800000,0.19200000
18,0.11993013,0.15947259,0.32316400,0.09138283,0.79600000,0.20400000
19,0.11706692,0.15496596,0.31951364,0.09039621,0.78400000,0.21600000
20,0.11427524,0.15451832,0.31598810,0.09048103,0.77200000,0.22800000
21,0.11195922,0.15520218,0.31323445,0.09000253,0.76000000,0.24000000
22,0.10956501,0.15103174,0.31024861,0.08974392,0.74800000,0.25200000
23,0.10745594,0.15024068,0.30788745,0.08890946,0.73600000,0.26400000
24,0.10547501,0.15065778,0.30567622,0.08878591,0.72400000,0.27600000
25,0.10367605,0.14841574,0.30403741,0.08857228,0.71200000,0.28800000
26,0.10190770,0.14841984,0.30232270,0.08831815,0.70000000,0.30000000
27,0.10042172,0.14792262,0.30111332,0.08848116,0.68800000,0.31200000
28,0.09896194,0.14894177,0.29997557,0.08852459,0.67600000,0.32400000
29,0.09764299,0.14656920,0.29941288,0.08822987,0.66400000,0.33600000
30,0.09627973,0.14948069,0.29876390,0.08890880,0.65200000,0.34800000
31,0.09510776,0.14885250,0.29854841,0.08838957,0.64000000,0.36000000
32,0.09394153,0.14818352,0.29850049,0.08879706,0.62800000,0.37200000
33,0.09278998,0.14712866,0.29848222,0.08857541,0.61600000,0.38400000
34,0.09176084,0.14942007,0.29899104,0.08886446,0.60400000,0.39600000
35,0.09068577,0.14665856,0.29948587,0.08860205,0.59200000,0.40800000
36,0.08962267,0.15008711,0.30030769,0.08885079,0.58000000,0.42000000
37,0.08864234,0.14850140,0.30135325,0.08868424,0.56800000,0.43200000
38,0.08773161,0.14757085,0.30274572,0.08884653,0.55600000,0.44400000
39,0.08669746,0.15032171,0.30391380,0.08911430,0.54400000,0.45600000
40,0.08563577,0.14955811,0.30541675,0.08869148,0.53200000,0.46800000
41,0.08464746,0.15230499,0.30708093,0.09014890,0.52000000,0.48000000
42,0.08372540,0.15142492,0.30910817,0.08942886,0.50800000,0.49200000
