epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,1.22278542,0.39905194,1.01131316,0.15463167,1.00000000,0.00000000
2,0.54198898,0.27984897,0.65763371,0.12901183,1.00000000,0.04000000
3,0.40583435,0.22622518,0.56380535,0.11400335,1.00000000,0.08000000
4,0.34070143,0.20641250,0.51320342,0.10704051,1.00000000,0.12000000
5,0.30462336,0.19310689,0.48173137,0.10326696,1.00000000,0.16000000
6,0.28018614,0.18668725,0.45897825,0.10194109,1.00000000,0.20000000
7,0.26336626,0.18066321,0.44237577,0.09990920,1.00000000,0.24000000
8,0.25018829,0.17885639,0.42841163,0.09952471,1.00000000,0.28000000
9,0.24015492,0.17556453,0.41736496,0.09798053,1.00000000,0.32000000
10,0.23253509,0.17242251,0.40850949,0.09725728,1.00000000,0.36000000
11,0.22609269,0.17075651,0.40069289,0.09659362,1.00000000,0.40000000
12,0.22104319,0.16734912,0.39443468,0.09592337,1.00000000,0.44000000
13,0.21699755,0.16608355,0.38888639,0.09506275,1.00000000,0.48000000
14,0.21371568,0.16585490,0.38443081,0.09461797,1.00000000,0.52000000
15,0.21128937,0.16202196,0.38069238,0.09410508,1.00000000,0.56000000
16,0.20905116,0.16233390,0.37728600,0.09426557,1.00000000,0.60000000
17,0.20738413,0.16064581,0.37451740,0.09389810,1.00000000,0.64000000
18,0.20623252,0.16077383,0.37233623,0.09381736,1.00000000,0.68000000
19,0.20500960,0.15819186,0.37036682,0.09329912,1.00000000,0.72000000
20,0.20412123,0.15624747,0.36846434,0.09239504,1.00000000,0.76000000
21,0.20311318,0.15632866,0.36671475,0.09305550,1.00000000,0.80000000
22,0.20265832,0.15432733,0.36556320,0.09216755,1.00000000,0.84000000
23,0.20183562,0.15430052,0.36413726,0.09222443,1.00000000,0.88000000
24,0.20141139,0.15535749,0.36314669,0.09208781,1.00000000,0.92000000
25,0.20102953,0.15460002,0.36205459,0.09235682,1.00000000,0.96000000
26,0.20080562,0.15557483,0.36134859,0.09208116,1.00000000,1.00000000
27,0.20053486,0.15588045,0.36051432,0.09224804,1.00000000,1.04000000
