epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15582376,0.14422440,0.09971377,0.09050434,0.15591866,8.52202309e-02,5.55428071e-04,1.80152593e-04,8.86204489e-02
2,0.14384042,0.14109484,0.09656189,0.09027340,0.14396409,1.00871715e-01,5.55532229e-04,1.79576561e-04,1.05170023e-01
3,0.14034235,0.13966689,0.09554933,0.08985924,0.14047372,1.06599468e-01,5.55391949e-04,1.79552604e-04,1.08195264e-01
4,0.13840333,0.13858847,0.09498337,0.08943355,0.13853811,1.10310251e-01,5.55694387e-04,1.79415765e-04,1.09286066e-01
5,0.13706597,0.13865034,0.09456101,0.08976589,0.13720180,1.12077446e-01,5.55058265e-04,1.79880451e-04,1.09487543e-01
6,0.13578105,0.13700320,0.09418069,0.08942583,0.13591748,1.14206980e-01,5.55544371e-04,1.80053157e-04,1.09465151e-01
7,0.13487044,0.13580704,0.09388463,0.08917214,0.13500791,1.15877545e-01,5.55639944e-04,1.79818251e-04,1.09532373e-01
8,0.13400830,0.13616660,0.09360899,0.08934837,0.13414636,1.16981348e-01,5.55264313e-04,1.79870920e-04,1.09488195e-01
9,0.13348834,0.13548453,0.09345196,0.08916904,0.13362678,1.17668972e-01,5.55262423e-04,1.79726833e-04,1.09443347e-01
10,0.13303394,0.13498963,0.09330370,0.08909849,0.13317282,1.18539616e-01,5.55521756e-04,1.80148251e-04,1.09318738e-01
11,0.13266726,0.13565219,0.09318657,0.08922020,0.13280641,1.18600114e-01,5.55207480e-04,1.79907788e-04,1.09381386e-01
12,0.13242400,0.13500879,0.09310286,0.08915575,0.13256329,1.19185510e-01,5.54782607e-04,1.79510552e-04,1.09178160e-01
13,0.13233489,0.13491060,0.09307345,0.08906452,0.13247453,1.19539244e-01,5.55173582e-04,1.80552781e-04,1.09276443e-01
14,0.13226258,0.13494795,0.09306107,0.08910895,0.13240181,1.18906793e-01,5.55465682e-04,1.80186500e-04,1.09259168e-01
15,0.13209998,0.13490351,0.09300484,0.08910745,0.13223963,1.19630261e-01,5.55559802e-04,1.79545032e-04,1.09145654e-01
16,0.11957652,0.11684633,0.08902613,0.08282653,0.11973706,1.24446979e-01,1.48257132e-01,5.36808013e-02,1.02904971e-01
