epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15634605,0.14335158,0.09967576,0.09039971,0.15679564,8.64111231e-02,5.32368178e-04,1.49496728e-04,8.51749485e-02
2,0.14248184,0.14083834,0.09606186,0.09043640,0.14308956,1.02898838e-01,5.32366846e-04,1.49460835e-04,1.03469338e-01
3,0.13838436,0.13962949,0.09492049,0.09016779,0.13903219,1.09505726e-01,5.32244527e-04,1.49431968e-04,1.05806838e-01
4,0.13594473,0.13850216,0.09417316,0.08996737,0.13660909,1.14130931e-01,5.32543895e-04,1.49536459e-04,1.06535213e-01
5,0.13415866,0.13836788,0.09356142,0.08988098,0.13483111,1.17123944e-01,5.32406891e-04,1.49515562e-04,1.06992006e-01
6,0.13298782,0.13680643,0.09317858,0.08966560,0.13366425,1.19265058e-01,5.32498713e-04,1.49546505e-04,1.06950955e-01
7,0.13204780,0.13672990,0.09285134,0.08962310,0.13272645,1.20763105e-01,5.32164807e-04,1.49543571e-04,1.06678082e-01
8,0.13140705,0.13677807,0.09263166,0.08981578,0.13208883,1.21901558e-01,5.32181515e-04,1.49522318e-04,1.06666417e-01
9,0.13081486,0.13644624,0.09240906,0.08970740,0.13149849,1.22969208e-01,5.32350438e-04,1.49495072e-04,1.06633343e-01
10,0.13038816,0.13587445,0.09229255,0.08957032,0.13107280,1.23120396e-01,5.32425483e-04,1.49697481e-04,1.06586203e-01
11,0.13001928,0.13625419,0.09215225,0.08953627,0.13070670,1.24004586e-01,5.32379863e-04,1.49505160e-04,1.06493691e-01
12,0.12984651,0.13574120,0.09207852,0.08942763,0.13053431,1.24141508e-01,5.32478046e-04,1.49685662e-04,1.06510902e-01
13,0.12973673,0.13588293,0.09205115,0.08954855,0.13042596,1.24364590e-01,5.32263153e-04,1.49642087e-04,1.06546642e-01
14,0.12957161,0.13597817,0.09200266,0.08953380,0.13026019,1.24378087e-01,5.32233641e-04,1.49368319e-04,1.06473120e-01
15,0.12815541,0.13275431,0.09150171,0.08825291,0.12884489,1.24442918e-01,1.99688434e-02,2.72670708e-03,1.06472998e-01
16,0.11358447,0.11717410,0.08677581,0.08291273,0.11437831,1.31295441e-01,1.58104696e-01,6.69503546e-02,9.26555244e-02
17,0.10650404,0.11601595,0.08434909,0.08257742,0.10736159,1.39190127e-01,1.77374319e-01,9.23810262e-02,7.60612942e-02
