epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16628861,0.15278122,0.10225466,0.09222111,0.16926554,6.79152956e-02,5.26192061e-04,1.68640231e-04,6.63322778e-02
2,0.15145012,0.14703880,0.09840027,0.09084115,0.15589189,8.57361044e-02,5.25470680e-04,1.69496767e-04,8.76508416e-02
3,0.14728506,0.14462596,0.09734575,0.09043380,0.15208525,8.98917402e-02,5.26017046e-04,1.69111549e-04,9.14613514e-02
4,0.14466760,0.14302708,0.09665533,0.09021850,0.14972804,9.29220699e-02,5.25492982e-04,1.69021612e-04,9.44165665e-02
5,0.14283623,0.14271966,0.09616980,0.09007964,0.14805303,9.55642586e-02,5.25927533e-04,1.68952934e-04,9.57966836e-02
6,0.14152957,0.14163397,0.09582476,0.08998129,0.14684218,9.76772360e-02,5.25913110e-04,1.68422180e-04,9.63553469e-02
7,0.14074555,0.14099688,0.09556757,0.08980777,0.14612386,9.88115741e-02,5.25464490e-04,1.69231936e-04,9.69211258e-02
8,0.14006270,0.14090703,0.09538717,0.08997877,0.14547306,9.99898476e-02,5.26344618e-04,1.68941339e-04,9.69325697e-02
9,0.13950871,0.14060863,0.09520584,0.08981460,0.14497741,1.01172974e-01,5.26136725e-04,1.69204599e-04,9.74770177e-02
10,0.13913550,0.13997580,0.09508259,0.08975360,0.14461945,1.01841569e-01,5.25903640e-04,1.68873209e-04,9.74533556e-02
11,0.13888137,0.14009257,0.09503763,0.08976907,0.14437115,1.01889987e-01,5.25636628e-04,1.69025628e-04,9.77578067e-02
12,0.13869872,0.13979975,0.09497875,0.08972432,0.14420603,1.02136498e-01,5.25386668e-04,1.69022445e-04,9.78175267e-02
13,0.13853772,0.13979623,0.09494062,0.08972818,0.14404580,1.02606385e-01,5.26448464e-04,1.69510317e-04,9.78240584e-02
14,0.13860929,0.13975940,0.09491932,0.08969411,0.14412114,1.02491462e-01,5.25848745e-04,1.68331512e-04,9.79395682e-02
15,0.13842214,0.13976255,0.09487657,0.08969661,0.14392722,1.02433768e-01,5.25371319e-04,1.68713985e-04,9.77711821e-02
16,0.12873423,0.12393535,0.09180985,0.08439215,0.13397296,1.03474924e-01,1.18435972e-01,5.12345053e-02,7.48639111e-02
17,0.12199126,0.11996028,0.08964741,0.08318177,0.12757032,1.06522682e-01,1.37548950e-01,7.84015529e-02,6.31325702e-02
18,0.11872875,0.11779637,0.08859389,0.08252831,0.12456709,1.07777182e-01,1.41206950e-01,8.61644069e-02,6.03536887e-02
