epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16993152425418834,0.16401623626252007,0.076834387,0.070167804,0.20070592,0.072272515,0.016169478,0.000111415491,3.72916446e-05,0.028405196
2,0.15584055713256054,0.14755296610345073,0.074532297,0.067584307,0.18517516,0.071883385,0.0500953593,0.000203924465,5.06788972e-05,0.08869460100000001
3,0.14415545856128173,0.1391365812246061,0.072705829,0.06633673899999999,0.17281708,0.071395401,0.0639498295,0.00063978829,0.000158623477,0.1499573205
4,0.13927279974479,0.13641539475247993,0.07179559799999999,0.065817717,0.167772,0.070849107,0.0702514242,0.00119334446,0.000263287616,0.1813646095
5,0.13666777024649898,0.1344108918561445,0.07122501399999999,0.065414349,0.16492892,0.070265643,0.0749406616,0.00182284188,0.000409099036,0.19358986025
6,0.1346665976786734,0.1327247165315943,0.07081072599999999,0.065097319,0.16272736,0.069658862,0.0778022282,0.0025155493,0.000585849293,0.20247281725
7,0.1329867252493635,0.13106022803946762,0.070458801,0.06480064499999999,0.16087977,0.069038459,0.0793698295,0.00334919159,0.000819678769,0.20971791175
8,0.13160063078161818,0.12973151048663895,0.070154994,0.064574167,0.15935396,0.068419764,0.080820448,0.00433972921,0.00113731005,0.2155339845
9,0.13046908197732351,0.1284540640782465,0.069922048,0.06437414899999999,0.15812702,0.067825478,0.0819331526,0.00538853937,0.00158486219,0.22015854825
10,0.1293506217762621,0.1277234480453137,0.069692861,0.064305556,0.15690943,0.06726869099999999,0.083477353,0.0065665721,0.00217811851,0.22381777575
11,0.12868876937050955,0.12698560169737633,0.069548997,0.064123192,0.15620531,0.06676109999999999,0.0840556322,0.0080188749,0.00290773923,0.22728585225
12,0.12792242192602618,0.1261240819829747,0.069385694,0.064008721,0.1553696,0.06630787799999999,0.085325915,0.00958208111,0.00377653665,0.229582756
13,0.1272780844586743,0.12561254710864797,0.06928490799999999,0.06396236,0.15469687,0.065915962,0.0862917845,0.0113759,0.00475377087,0.23118925925
14,0.1267659041375336,0.12496484022754087,0.06919643499999999,0.063847476,0.15416849,0.065577603,0.0867977294,0.0134217768,0.00583962499,0.23317728175
15,0.12608704028995674,0.12417844440671871,0.06903364299999999,0.063716688,0.15340664,0.06528057899999999,0.0874171954,0.0155444914,0.00696748828,0.2349848645
16,0.12551773471562863,0.12370213421714536,0.06893561499999999,0.063620487,0.1528097,0.065028138,0.0879110905,0.0179037351,0.00817812525,0.2370232735
17,0.12477013586671815,0.12326240278933655,0.068781223,0.063581847,0.15198103,0.064810816,0.0886846299,0.0204460713,0.00943586881,0.23796606875
18,0.12418744394012057,0.1226240828190436,0.06867124599999999,0.063483035,0.15136365,0.064617546,0.0894059587,0.0233533782,0.0106825945,0.24070284625
19,0.123464712108202,0.12208798891615497,0.06850998,0.06341791399999999,0.15056401,0.064448482,0.0909709425,0.0262815952,0.0120266398,0.24200651625
20,0.1228052726127345,0.12143029307275874,0.06840336999999999,0.063295043,0.1498713,0.06429520999999999,0.0911686625,0.0294760316,0.0133836325,0.24431306525000002
21,0.12215285655280793,0.12121179966090528,0.068276117,0.063289219,0.14916649,0.064159767,0.0919110515,0.0330708329,0.0148075926,0.24597742625
22,0.12174315951320264,0.12074782033584262,0.068182695,0.063173145,0.14872669,0.064032668,0.092466435,0.0364691856,0.0163100823,0.24740318149999999
23,0.12113331402685762,0.12031238694140926,0.068053405,0.063081984,0.14806558,0.063911169,0.0934800231,0.0401845469,0.0179550896,0.24874360075000002
24,0.12081620060311112,0.12026703843078362,0.067977511,0.063135982,0.14771423,0.06380931899999999,0.093653196,0.0445032488,0.0196321893,0.2491615635
25,0.1203621845472,0.11998658240069061,0.0678888,0.063012775,0.14723494,0.063706545,0.094412981,0.0481712179,0.0213844124,0.2500474575
26,0.12005519325912856,0.12000358607000376,0.06780669699999999,0.06306553399999999,0.14689488,0.06361927599999999,0.0946846189,0.0524233434,0.0232766429,0.2504646825
