epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19239555,0.17316712,0.10783383,0.09690532,0.19247729,3.54832195e-02,1.21182254e-05,3.93388752e-06,2.19947253e-02
2,0.16611915,0.15954954,0.10236371,0.09410225,0.16661657,7.49681939e-02,1.71534117e-04,5.44949768e-05,6.42339277e-02
3,0.15794894,0.15754157,0.10047365,0.09353894,0.15880355,8.37253730e-02,5.31365131e-04,1.58513749e-04,8.44428336e-02
4,0.15541070,0.15459794,0.09971172,0.09280086,0.15633739,8.68366847e-02,1.04017999e-03,3.27483837e-04,8.89170261e-02
5,0.15312350,0.15204395,0.09902966,0.09213703,0.15409932,8.97917945e-02,1.70892821e-03,5.52751907e-04,9.20613293e-02
6,0.15108528,0.15003778,0.09845621,0.09169960,0.15210839,9.30396324e-02,2.56123675e-03,8.51242640e-04,9.45649103e-02
7,0.14919902,0.14807328,0.09796805,0.09126220,0.15025973,9.50347189e-02,3.59447610e-03,1.24456518e-03,9.67460094e-02
8,0.14733549,0.14615398,0.09746658,0.09093274,0.14843015,9.69307648e-02,4.78141398e-03,1.74141933e-03,9.84888148e-02
9,0.14558240,0.14445957,0.09701318,0.09061705,0.14671592,9.89030138e-02,6.19709171e-03,2.32787365e-03,1.00754870e-01
10,0.14405063,0.14356023,0.09660951,0.09049298,0.14522136,1.00283926e-01,7.85680143e-03,3.00901952e-03,1.02878719e-01
11,0.14285701,0.14293424,0.09627001,0.09034450,0.14406323,1.01845481e-01,9.70841898e-03,3.80749236e-03,1.04527860e-01
12,0.14188217,0.14233699,0.09597693,0.09027240,0.14311048,1.02893677e-01,1.18001038e-02,4.75393174e-03,1.05417843e-01
13,0.14117220,0.14163522,0.09577775,0.09012800,0.14241884,1.03911221e-01,1.41495653e-02,5.84399616e-03,1.05917648e-01
14,0.14031365,0.14132738,0.09552210,0.09010415,0.14157416,1.04831642e-01,1.66210248e-02,7.04569525e-03,1.06381616e-01
15,0.13953173,0.14093217,0.09529068,0.09004120,0.14080122,1.05517083e-01,1.95160759e-02,8.37636999e-03,1.06484380e-01
16,0.13877503,0.14048534,0.09506307,0.08993568,0.14006144,1.06783031e-01,2.24221630e-02,9.80108524e-03,1.06858459e-01
17,0.13809886,0.14003111,0.09486006,0.08978259,0.13939784,1.07426839e-01,2.57580753e-02,1.13487905e-02,1.07045000e-01
18,0.13738466,0.14003718,0.09463570,0.08987982,0.13869642,1.08707386e-01,2.90834585e-02,1.29630040e-02,1.07053583e-01
19,0.13675373,0.13949248,0.09444650,0.08975609,0.13807806,1.09739486e-01,3.27964955e-02,1.46698671e-02,1.07131401e-01
20,0.13615238,0.13942664,0.09425291,0.08976640,0.13748942,1.10546862e-01,3.68360768e-02,1.65008991e-02,1.07213498e-01
21,0.13572422,0.13915321,0.09410817,0.08976204,0.13707177,1.11333707e-01,4.07883585e-02,1.84015720e-02,1.07255524e-01
22,0.13515785,0.13922047,0.09393359,0.08976718,0.13651874,1.12331118e-01,4.55784576e-02,2.04412463e-02,1.07254099e-01
23,0.13474905,0.13884317,0.09378597,0.08971877,0.13611967,1.12981003e-01,5.01012424e-02,2.25597054e-02,1.07292598e-01
24,0.13427249,0.13811981,0.09364199,0.08951922,0.13565226,1.13437734e-01,5.47977360e-02,2.46831501e-02,1.07369995e-01
25,0.13373817,0.13809584,0.09347520,0.08956767,0.13513117,1.14300215e-01,5.99988227e-02,2.69659354e-02,1.07402735e-01
26,0.13329855,0.13762868,0.09332074,0.08939983,0.13470640,1.15285170e-01,6.54409963e-02,2.93224048e-02,1.07332378e-01
27,0.13275598,0.13777292,0.09314409,0.08953181,0.13417767,1.15793547e-01,7.09129993e-02,3.17114648e-02,1.07395951e-01
28,0.13235529,0.13693950,0.09300966,0.08932754,0.13379148,1.16567085e-01,7.65056464e-02,3.42727671e-02,1.07442957e-01
29,0.13175925,0.13632813,0.09281563,0.08905012,0.13321389,1.17375762e-01,8.26868669e-02,3.68482863e-02,1.07491147e-01
30,0.13137507,0.13663908,0.09268712,0.08928349,0.13284746,1.18103057e-01,8.87165641e-02,3.95976557e-02,1.07355073e-01
31,0.13092952,0.13613954,0.09253281,0.08913949,0.13242414,1.18764267e-01,9.52774734e-02,4.22990890e-02,1.07661124e-01
32,0.13042376,0.13571684,0.09235359,0.08889843,0.13194269,1.19466402e-01,1.02372953e-01,4.50237621e-02,1.07616984e-01
33,0.12984533,0.13584022,0.09214735,0.08909336,0.13139007,1.20370677e-01,1.08832211e-01,4.80223369e-02,1.07719218e-01
34,0.12937263,0.13575199,0.09199750,0.08905148,0.13094553,1.21018408e-01,1.15977226e-01,5.08980124e-02,1.07716653e-01
35,0.12882433,0.13535371,0.09181893,0.08891101,0.13042978,1.21915579e-01,1.23387819e-01,5.39870923e-02,1.07780247e-01
36,0.12833661,0.13566642,0.09165847,0.08893435,0.12997885,1.22730191e-01,1.31581243e-01,5.71346537e-02,1.07680153e-01
37,0.12790492,0.13503300,0.09151119,0.08894327,0.12958051,1.23343357e-01,1.39640542e-01,6.02285903e-02,1.07871688e-01
38,0.12743306,0.13539179,0.09133906,0.08895271,0.12915018,1.24340443e-01,1.47289663e-01,6.36092097e-02,1.07941660e-01
39,0.12694462,0.13437423,0.09117371,0.08865746,0.12870233,1.24996570e-01,1.55891199e-01,6.69650293e-02,1.08059184e-01
40,0.12642026,0.13506454,0.09098241,0.08890756,0.12822635,1.25819490e-01,1.64936891e-01,7.02599271e-02,1.08141593e-01
41,0.12598044,0.13510309,0.09082743,0.08898976,0.12783478,1.26542017e-01,1.72507377e-01,7.36880663e-02,1.08246672e-01
42,0.12542023,0.13392012,0.09063535,0.08849904,0.12732591,1.27405303e-01,1.81261694e-01,7.72537490e-02,1.08210164e-01
43,0.12504530,0.13418746,0.09049859,0.08850793,0.12700880,1.28024796e-01,1.91496798e-01,8.08849941e-02,1.08223831e-01
44,0.12449455,0.13397554,0.09028853,0.08848115,0.12651597,1.28961703e-01,2.01046952e-01,8.44712169e-02,1.08153550e-01
45,0.12401022,0.13401334,0.09012349,0.08866390,0.12609181,1.29448535e-01,2.09482289e-01,8.80534251e-02,1.08282125e-01
46,0.12360373,0.13347097,0.08994190,0.08839864,0.12575288,1.30204144e-01,2.19142463e-01,9.18602611e-02,1.08231158e-01
47,0.12301416,0.13361294,0.08973608,0.08849546,0.12523472,1.30830786e-01,2.28910194e-01,9.57510081e-02,1.08450346e-01
48,0.12257815,0.13322990,0.08957688,0.08838657,0.12487107,1.31586310e-01,2.38819841e-01,9.95857400e-02,1.08239130e-01
49,0.12198560,0.13352841,0.08937475,0.08845141,0.12435621,1.32347081e-01,2.49436662e-01,1.03363538e-01,1.08189523e-01
50,0.12163199,0.13363035,0.08923347,0.08850284,0.12408726,1.32980295e-01,2.59555991e-01,1.07588127e-01,1.08197138e-01
51,0.12099236,0.13372632,0.08898639,0.08846978,0.12352971,1.33813356e-01,2.69847083e-01,1.11109841e-01,1.08110911e-01
52,0.12048863,0.13436980,0.08879846,0.08854051,0.12311473,1.34340957e-01,2.79662194e-01,1.15233412e-01,1.08199756e-01
53,0.12003079,0.13397823,0.08861071,0.08847403,0.12274327,1.34891672e-01,2.88985657e-01,1.19171498e-01,1.07981678e-01
54,0.11937698,0.13371586,0.08837390,0.08841203,0.12219514,1.35964089e-01,3.00965850e-01,1.23333404e-01,1.08034469e-01
