epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.17272148090402425,0.1637883346330273,0.08200062749999999,0.0745097325,0.19888648,0.077370105,0.0220031322,7.59392916e-05,2.15190029e-05,0.03540712225
2,0.1555074916377441,0.14658719542263712,0.079020915,0.07165690499999999,0.17990583,0.0768591075,0.0607916584,0.000602408433,0.000225085945,0.10662255325
3,0.1428261088088491,0.14109140007875712,0.07676701500000001,0.070728105,0.16604045,0.076227225,0.0730616046,0.00195091503,0.000632140669,0.175937779
4,0.13855504730826054,0.1385675056791623,0.0758114775,0.0700784925,0.16131796,0.0755330625,0.0812791381,0.00396477172,0.00119181667,0.20531598225
5,0.1362226989419531,0.1358253339189885,0.075222375,0.06960051,0.15867271,0.07481192249999999,0.0854198097,0.00661498484,0.00210225478,0.2152969785
6,0.13443078319898402,0.133531942413314,0.07483428,0.06921042,0.15668041,0.07407606750000001,0.0879157213,0.0100515044,0.00345071563,0.22284808325
7,0.13285967221462602,0.1316055684939273,0.07449474,0.0688298925,0.15492861,0.07333917,0.0892209244,0.0141508043,0.00544855207,0.228238043
8,0.13149079149954912,0.13014028313796178,0.07419226500000001,0.06866375250000001,0.15340365,0.07261911,0.090443989,0.0191601865,0.00804857607,0.233359395
9,0.13026390515222813,0.1285923948439143,0.073944675,0.06835542750000001,0.15205245,0.07192626,0.0918110638,0.0249751863,0.0112595474,0.2375234655
10,0.12922482731405302,0.127901361649906,0.0737507025,0.06823866,0.15091939,0.071287275,0.0933041686,0.0318820029,0.015073381,0.24054298575
11,0.12819977188548826,0.1267377504843343,0.07350881249999999,0.0681061725,0.14977318,0.0706952325,0.0944214378,0.0395175913,0.0192547989,0.24323122475
12,0.1273404671119485,0.12612363700788912,0.07333581,0.068047065,0.14883608,0.070170105,0.0958980653,0.048915724,0.023807451,0.24620072875
13,0.12633437383626228,0.12523396528188604,0.07311449249999999,0.0679334175,0.14772394,0.069697215,0.0970064878,0.0587397122,0.0286599887,0.24822047525000002
14,0.1254849203137008,0.1247311083421298,0.0729298875,0.0678261675,0.14679139,0.0692816325,0.0981868244,0.069628866,0.033633954,0.2507110575
15,0.12467402057020849,0.12406376063578728,0.07274889000000001,0.0677478675,0.14590353,0.0689282025,0.0996719619,0.0811808808,0.0390950997,0.25285641000000003
16,0.12391090740581102,0.12323088319851712,0.0725845425,0.067693545,0.14507577,0.068621535,0.100482362,0.0938514587,0.0446534379,0.25554689750000004
17,0.12314058699432354,0.12292061799844602,0.0724140825,0.0676089825,0.14424181,0.0683691525,0.10169398,0.1078129,0.050848627,0.25749749499999997
18,0.12242780323364999,0.12249815349862678,0.0722457,0.0675709275,0.14346824,0.0681563025,0.102422822,0.122045872,0.0572468491,0.25876253
19,0.12174705573014177,0.12198905846198929,0.0720746475,0.0674400525,0.14273376,0.0679719825,0.103436136,0.138788865,0.064232653,0.2604926125
20,0.12120806466552578,0.12194148468978554,0.0719392875,0.0675344775,0.14216429,0.06782519249999999,0.104226509,0.153941874,0.0714303924,0.26145928749999997
21,0.12066089519148213,0.12152838861612214,0.071814645,0.067414005,0.14160273,0.0676969425,0.105696147,0.172256889,0.0790109547,0.262184775
22,0.12014691313001953,0.12099309106857599,0.0716825625,0.06734376,0.14107426,0.067582665,0.106269585,0.189933825,0.0872379677,0.26227129
23,0.11964076792144211,0.12071591844351227,0.071553045,0.0672588675,0.14056362,0.06747438,0.106992326,0.209275641,0.0953590919,0.26281846000000003
24,0.11899854675405604,0.1204272858135085,0.0713853825,0.06720261,0.13990067,0.067377555,0.107972161,0.226302692,0.103945475,0.26240693249999997
25,0.11851512846871304,0.11991286138485605,0.0712500975,0.0670792575,0.13942969,0.06728031,0.108360741,0.249318074,0.113083019,0.262212385
26,0.1178870370499125,0.11941716077100605,0.07110015,0.06702338249999999,0.13881017,0.06719512500000001,0.109451941,0.267664816,0.12183282,0.2619717775
27,0.11717964700636478,0.11893020735267412,0.0709167675,0.06687976500000001,0.13810602,0.0671039775,0.10995244,0.28898039,0.131312937,0.2619068875
28,0.11668376467674399,0.11828198977126912,0.07078212,0.066828585,0.13765805,0.06702097500000001,0.110770323,0.314015593,0.141159523,0.261481435
29,0.11602648824229651,0.11829419741839726,0.07061697,0.06678053249999999,0.137032,0.066945735,0.111706988,0.333590949,0.150990405,0.261530885
30,0.11551573286675412,0.1174028492263365,0.070475115,0.06662793,0.13657348,0.066867765,0.111982213,0.356292862,0.160793354,0.2607621025
31,0.11473263879680354,0.11705401910064712,0.0702707175,0.066534255,0.13583574,0.06678972,0.112864621,0.379324873,0.171298604,0.2608307025
32,0.1139981241421365,0.1164225670638485,0.07009407000000001,0.06633969,0.13516159,0.0667006575,0.113592985,0.403005542,0.181436747,0.26030353
33,0.11346301791742712,0.11615906795130927,0.069925695,0.0662735475,0.13469595,0.0666181125,0.11407704,0.426770039,0.190750524,0.25963718
34,0.11264054618858853,0.11544538553882812,0.0696966825,0.06610387499999999,0.1339214,0.066532125,0.114825293,0.447128997,0.201318988,0.259096525
35,0.11197614932574412,0.11543510699736956,0.069537165,0.0660821625,0.13336972,0.066454125,0.115740844,0.470921451,0.211643626,0.2592457575
36,0.11120761098323212,0.11484771149946352,0.069309645,0.0659316825,0.1326734,0.066373125,0.116120819,0.49154391,0.222520584,0.258701205
37,0.11043159922911414,0.11435218612931727,0.069090315,0.0658386675,0.13197338,0.06629505,0.116880777,0.51362095,0.232091657,0.2582888225
38,0.1096639579403765,0.11387934364984803,0.06887583,0.0656580225,0.13130122,0.06620994,0.117429525,0.534258573,0.24206966,0.258204455
39,0.10884526427762978,0.1129769745320885,0.06865320750000001,0.06540351,0.13057207,0.0661146375,0.118110715,0.553193554,0.252018674,0.2576474125
40,0.10802989470064453,0.11252432974587713,0.0684035625,0.065379945,0.12985067,0.0660264375,0.118796669,0.575785144,0.261917889,0.257395215
41,0.10724455702342213,0.11107973999638601,0.068194245,0.06502205999999999,0.12915289,0.065919645,0.119234826,0.590811871,0.270504528,0.25707447250000004
42,0.10648043112058977,0.11156857237791654,0.0679716075,0.06502077,0.12850945,0.06582153,0.12009235,0.61286326,0.280358092,0.2571685475
43,0.10568994746944851,0.11151435588787555,0.06774830999999999,0.0649587225,0.12777958,0.0657317475,0.120367942,0.619055454,0.289439649,0.2568279425
44,0.104800285314466,0.1102684136231485,0.06748254,0.06468818999999999,0.12697135,0.065630385,0.121313639,0.634438675,0.298468099,0.2564901425
45,0.10408322923610704,0.110113143469426,0.0672632625,0.06457926,0.12633004,0.06552105750000001,0.121691041,0.64837532,0.30624157,0.2562035425
46,0.10334724655633928,0.11003174722964103,0.0670620525,0.0645646575,0.12569606,0.0654258975,0.121990912,0.663459759,0.314735995,0.2560746325
47,0.10269557113765,0.10857636072318802,0.0668583,0.0641430975,0.12511863,0.0653005875,0.122734528,0.671060647,0.322625384,0.25601068
48,0.10179343759336054,0.10850833760221178,0.0665834775,0.0640737525,0.12429355,0.0651794775,0.123252629,0.688023325,0.329688074,0.25545549
49,0.10105673945582849,0.10818922583528479,0.06638229,0.0639654075,0.12361261,0.06506022,0.123435513,0.694530731,0.336529513,0.255758085
50,0.10034055438849453,0.10730668773709352,0.0661511625,0.0637631175,0.12295653,0.0649249125,0.124123909,0.710021771,0.343371118,0.2549929425
51,0.09964992928928179,0.10732493022802213,0.0659618475,0.063691995,0.12228382,0.064798485,0.12471719,0.710809815,0.348249019,0.2551366625
52,0.098713540984064,0.10705360987527979,0.06567792,0.06358079250000001,0.12139593,0.0646767825,0.125338395,0.725735254,0.354450102,0.2542837825
53,0.09816209453642805,0.10599426232945312,0.06549242250000001,0.063192375,0.12087232,0.0645245325,0.125814149,0.731705206,0.359989318,0.25358354
54,0.09717060040980705,0.10539655559277578,0.0652064625,0.06309791249999999,0.11987877,0.0643795575,0.126381629,0.746062108,0.363467614,0.25434524999999997
55,0.09661232341980311,0.10567535711248852,0.065021025,0.06306801000000001,0.11933552,0.064243245,0.126881893,0.748090204,0.368601242,0.2539888325
56,0.09613257993698479,0.10486053216084679,0.06487596749999999,0.0629146725,0.1188577,0.0641084025,0.126918199,0.750127646,0.371585052,0.25325188
57,0.09533080020212102,0.10389476473418212,0.0646359825,0.062652645,0.11805073,0.0639618675,0.127781438,0.761106117,0.374777287,0.2526877025
58,0.09471281415038478,0.10413345533349802,0.0644600325,0.06269810249999999,0.11741075,0.06382903499999999,0.127740526,0.760604838,0.37826071,0.25331144
59,0.09415554480383828,0.10352812280870399,0.06428358749999999,0.06242352,0.11684314,0.0636870075,0.128613816,0.769728851,0.380127177,0.2528532275
60,0.09352763653678478,0.10300287861348179,0.06408396749999999,0.062441527499999996,0.1161929,0.063558615,0.128837442,0.77283337,0.382798772,0.2520515725
61,0.09288629190530853,0.10293996618747811,0.0639103575,0.062250074999999995,0.11550189,0.0634179525,0.12896908,0.776050742,0.384658353,0.2522552825
62,0.09246271197550103,0.10230556141455077,0.0637568175,0.0619153125,0.11499811,0.063259725,0.129454246,0.77287855,0.384788762,0.2513258825
