epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15205339,0.14265714,0.09857649,0.09034797,0.15632784,8.48390673e-02,5.27987918e-04,1.56620190e-04,8.38259024e-02
2,0.13930184,0.14038169,0.09513640,0.08989302,0.14471268,1.00503338e-01,5.27766033e-04,1.56702934e-04,9.74286288e-02
3,0.13540341,0.13759726,0.09393978,0.08935954,0.14100623,1.06350988e-01,5.27887709e-04,1.56904896e-04,9.85104115e-02
4,0.13302889,0.13670191,0.09317966,0.08922972,0.13872018,1.10698792e-01,5.28093510e-04,1.56985764e-04,9.85875491e-02
5,0.13135682,0.13617233,0.09263713,0.08923435,0.13711516,1.13924309e-01,5.27918050e-04,1.56861424e-04,9.84929415e-02
6,0.13007360,0.13554156,0.09217255,0.08905562,0.13588608,1.15911007e-01,5.27907625e-04,1.56935375e-04,9.82761992e-02
7,0.12896306,0.13392654,0.09178321,0.08858894,0.13482319,1.17318738e-01,5.28140270e-04,1.56626142e-04,9.85718152e-02
8,0.12786568,0.13461089,0.09139158,0.08899668,0.13378518,1.18958833e-01,5.27980685e-04,1.56780968e-04,9.87251456e-02
9,0.12707142,0.13472956,0.09111859,0.08903218,0.13303374,1.20026755e-01,5.27861605e-04,1.56926832e-04,9.89227793e-02
10,0.12637793,0.13442876,0.09085454,0.08870134,0.13238665,1.21150634e-01,5.27893800e-04,1.56718227e-04,9.91001617e-02
11,0.12599981,0.13430255,0.09070600,0.08871733,0.13202075,1.21321359e-01,5.27828469e-04,1.57041210e-04,9.94036523e-02
12,0.12558425,0.13442674,0.09056388,0.08867456,0.13163804,1.22059552e-01,5.27994548e-04,1.56732786e-04,9.94207696e-02
13,0.12536835,0.13462484,0.09049724,0.08877673,0.13143056,1.22152535e-01,5.28052364e-04,1.56804914e-04,9.96759235e-02
14,0.12529693,0.13448114,0.09047727,0.08876421,0.13135924,1.22171686e-01,5.27704552e-04,1.56798490e-04,9.96781683e-02
15,0.12520303,0.13448954,0.09045559,0.08872591,0.13129542,1.22682389e-01,5.27911117e-04,1.56753092e-04,9.96787522e-02
16,0.11046602,0.11779879,0.08552375,0.08281031,0.11673365,1.25066400e-01,1.40656138e-01,7.16326663e-02,6.69856230e-02
17,0.10194512,0.11693005,0.08249048,0.08220875,0.10902167,1.30498050e-01,1.58060797e-01,9.38579139e-02,5.87811942e-02
18,0.09815970,0.11764324,0.08107521,0.08227684,0.10573004,1.35431231e-01,1.64696223e-01,9.94347282e-02,5.67922129e-02
19,0.09585456,0.11717372,0.08015942,0.08226377,0.10374647,1.38963599e-01,1.68236201e-01,1.02202616e-01,5.58002249e-02
20,0.09409814,0.11883444,0.07946957,0.08264988,0.10220385,1.41634776e-01,1.69653369e-01,1.03896647e-01,5.52491249e-02
21,0.09258111,0.11997683,0.07882757,0.08264463,0.10089374,1.44090135e-01,1.71979521e-01,1.05140821e-01,5.50216540e-02
22,0.09143218,0.12114342,0.07836319,0.08325064,0.09988261,1.45929234e-01,1.73226088e-01,1.05870877e-01,5.47939411e-02
23,0.09043760,0.12247902,0.07794269,0.08299787,0.09900206,1.46977698e-01,1.73686845e-01,1.06636494e-01,5.45219770e-02
24,0.08976911,0.12386916,0.07766275,0.08352533,0.09842894,1.48169260e-01,1.75342387e-01,1.07254240e-01,5.46883394e-02
25,0.08905852,0.12482730,0.07736655,0.08362949,0.09778395,1.48947212e-01,1.75534195e-01,1.07432163e-01,5.46441793e-02
