epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.60968375,0.27197061,0.71112021,0.12420106,1.00000000,0.00000000
2,0.35414485,0.24659903,0.54772443,0.11653478,1.00000000,0.00000000
3,0.29855234,0.23639201,0.50356972,0.11347109,1.00000000,0.00000000
4,0.26584400,0.22722616,0.47519290,0.11098274,1.00000000,0.00000000
5,0.24116949,0.21752612,0.45247849,0.10842039,1.00000000,0.00000000
6,0.22165628,0.21341371,0.43353010,0.10717528,1.00000000,0.00000000
7,0.20534354,0.21086322,0.41717219,0.10630065,1.00000000,0.00000000
8,0.19121719,0.20400057,0.40247159,0.10388048,1.00000000,0.00000000
9,0.17985564,0.20420335,0.39017298,0.10347731,1.00000000,0.00000000
10,0.16969543,0.20111330,0.37887643,0.10220832,1.00000000,0.00000000
11,0.16047128,0.19624637,0.36841682,0.10126514,1.00000000,0.00000000
12,0.15256734,0.19761158,0.35899671,0.10071176,1.00000000,0.00000000
13,0.14577544,0.19108539,0.35083826,0.09861430,1.00000000,0.00000000
14,0.13980521,0.19017432,0.34352078,0.09888023,1.00000000,0.00000000
15,0.13444998,0.19103809,0.33686856,0.09883676,1.00000000,0.00000000
16,0.12957377,0.18873796,0.33058822,0.09796218,1.00000000,0.00000000
17,0.12475706,0.18663285,0.32453271,0.09846250,1.00000000,0.00000000
18,0.12084551,0.18243831,0.31931258,0.09706664,1.00000000,0.00000000
19,0.11694076,0.18540345,0.31404738,0.09732853,1.00000000,0.00000000
20,0.11351067,0.18528779,0.30945184,0.09678981,1.00000000,0.00000000
21,0.11013344,0.18342483,0.30490242,0.09616879,1.00000000,0.00000000
22,0.10729378,0.18489500,0.30097484,0.09794271,1.00000000,0.00000000
23,0.10445939,0.18065315,0.29699419,0.09677903,1.00000000,0.00000000
24,0.10196155,0.18513089,0.29344632,0.09782149,1.00000000,0.00000000
25,0.09948787,0.18258172,0.28992097,0.09659428,1.00000000,0.00000000
