epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18947670,0.16867881,0.10738920,0.09594161,0.18948817,4.07742224e-02,3.66154826e-05,5.16216888e-06,2.80905319e-02
2,0.16285850,0.16131371,0.10158568,0.09431926,0.16292338,7.61184438e-02,1.11761483e-03,4.59231282e-04,7.49851249e-02
3,0.15648761,0.15643274,0.09970923,0.09296403,0.15657997,8.68769064e-02,3.92597625e-03,1.59615377e-03,8.82840510e-02
4,0.15318593,0.15212815,0.09873631,0.09201534,0.15328619,9.25289598e-02,8.36640217e-03,3.43315480e-03,9.23957059e-02
5,0.15052107,0.14852132,0.09805596,0.09141084,0.15062689,9.54065024e-02,1.44712639e-02,6.09747616e-03,9.55282280e-02
6,0.14823326,0.14536115,0.09751185,0.09079346,0.14834427,9.72948879e-02,2.23067126e-02,9.79929920e-03,9.84211530e-02
7,0.14634944,0.14352406,0.09706881,0.09039576,0.14646575,9.87103342e-02,3.20852323e-02,1.44856586e-02,1.01075993e-01
8,0.14489101,0.14280480,0.09670295,0.09037652,0.14501288,9.99560677e-02,4.37413021e-02,2.03053647e-02,1.03301198e-01
9,0.14363827,0.14202453,0.09637342,0.09030916,0.14376550,1.01312932e-01,5.74401584e-02,2.72197717e-02,1.04659951e-01
10,0.14251989,0.14161784,0.09607620,0.09029192,0.14265300,1.02663391e-01,7.32219491e-02,3.52689966e-02,1.05672065e-01
11,0.14145298,0.14127657,0.09579443,0.09026929,0.14159307,1.04234483e-01,9.17106228e-02,4.41838955e-02,1.06287637e-01
12,0.14039399,0.14076045,0.09550414,0.09021173,0.14054302,1.05839884e-01,1.12719816e-01,5.40006212e-02,1.06926279e-01
13,0.13944145,0.14045809,0.09524761,0.09028445,0.13960162,1.07550126e-01,1.34545014e-01,6.46054538e-02,1.07360517e-01
14,0.13860762,0.14025661,0.09500523,0.09026093,0.13878167,1.08818950e-01,1.60540937e-01,7.62831102e-02,1.07820429e-01
15,0.13778861,0.14018398,0.09475809,0.09021228,0.13797985,1.10625260e-01,1.86450115e-01,8.87218381e-02,1.08128751e-01
16,0.13710608,0.13964606,0.09455445,0.09026598,0.13731892,1.12081965e-01,2.15996530e-01,1.02231266e-01,1.08587080e-01
17,0.13638921,0.13960724,0.09432335,0.09021913,0.13662730,1.12992005e-01,2.46928169e-01,1.16676603e-01,1.08787185e-01
18,0.13561209,0.13870439,0.09407080,0.09004432,0.13588104,1.14482183e-01,2.80324870e-01,1.31801721e-01,1.08956485e-01
19,0.13497176,0.13822405,0.09384927,0.08992479,0.13527692,1.15320641e-01,3.15427389e-01,1.48019863e-01,1.09140323e-01
20,0.13441480,0.13800836,0.09365127,0.08988995,0.13476298,1.16296090e-01,3.51497998e-01,1.65103151e-01,1.09265341e-01
21,0.13368524,0.13748111,0.09343196,0.08971162,0.13408389,1.17491988e-01,3.91330800e-01,1.83177576e-01,1.09339355e-01
22,0.13307093,0.13721024,0.09321196,0.08977745,0.13352717,1.18128682e-01,4.31191020e-01,2.02054602e-01,1.09343691e-01
23,0.13238371,0.13654097,0.09299945,0.08947197,0.13290663,1.18970138e-01,4.75103711e-01,2.21700161e-01,1.09197956e-01
24,0.13173462,0.13677044,0.09277502,0.08962376,0.13233111,1.19926710e-01,5.14469558e-01,2.42184256e-01,1.08950248e-01
25,0.13110970,0.13574255,0.09257710,0.08930273,0.13179504,1.20732235e-01,5.65576548e-01,2.63476776e-01,1.08959776e-01
26,0.13042641,0.13508585,0.09234540,0.08908448,0.13120515,1.21628777e-01,6.10053534e-01,2.85387837e-01,1.08794469e-01
27,0.12974913,0.13486347,0.09212275,0.08900798,0.13063288,1.22148148e-01,6.57409819e-01,3.07910487e-01,1.08765912e-01
28,0.12905240,0.13413145,0.09188706,0.08883213,0.13005360,1.23138952e-01,7.06855450e-01,3.31206205e-01,1.08623637e-01
29,0.12830910,0.13423197,0.09164480,0.08886441,0.12943714,1.23763095e-01,7.54521897e-01,3.55146760e-01,1.08584255e-01
30,0.12766435,0.13366795,0.09142643,0.08856225,0.12892928,1.24322101e-01,8.04951662e-01,3.78411298e-01,1.08449907e-01
31,0.12680678,0.13307972,0.09112999,0.08853554,0.12822058,1.25080496e-01,8.53075646e-01,4.02843569e-01,1.08505009e-01
32,0.12605354,0.13272009,0.09089128,0.08845767,0.12762998,1.25867118e-01,9.07383713e-01,4.28304216e-01,1.08340955e-01
33,0.12516217,0.13240441,0.09056935,0.08818820,0.12690990,1.26612822e-01,9.60764907e-01,4.52556529e-01,1.08179579e-01
34,0.12437946,0.13249496,0.09028579,0.08832918,0.12630339,1.27189549e-01,1.00557032e+00,4.78101697e-01,1.08231755e-01
