J1,J2,J3,J4,J5
-0.00000000,-0.00000000,-3.94505858,0.00000000,-25.71655655
-0.00000000,-0.00000000,-4.41477823,0.00000000,-23.72048187
-0.00000000,-0.00000000,-4.88449812,0.00000000,-21.72440529
-0.00000000,-0.00000000,-5.35421753,0.00000000,-19.72833061
-0.00000000,-0.00000000,-5.82393742,0.00000000,-17.73225594
-0.00000000,-0.00000000,-6.29365683,0.00000000,-15.73618031
-0.00000000,-0.00000000,-6.76337671,0.00000000,-13.74010468
-0.00000000,-0.00000000,-7.23309612,0.00000000,-11.74403000
-0.00000000,-0.00000000,-7.70281601,0.00000000,-9.74795437
-0.00000000,-0.00000000,-8.17253590,0.00000000,-7.75187922
0.00000000,0.00000000,-8.64225483,-0.00000000,-5.75580406
0.00000000,0.00000000,-9.31614971,-0.00000000,-4.04770422
0.00000000,0.00000000,-8.93466568,-0.00000000,-2.52186704
0.00000000,0.00000000,-8.34124565,-0.00000000,-1.36900508
0.00000000,0.00000000,-7.59946156,-0.00000000,-0.80529714
0.00000000,0.00000000,-6.79840279,-0.00000000,-0.00000000
0.00000000,0.00000000,-6.05244350,-0.00000000,-0.00000000
0.00000000,0.00000000,-5.50145102,-0.00000000,-0.00000000
0.00000000,0.00000000,-4.23840570,-0.00000000,-0.00000000
0.00000000,0.00000000,-3.23390365,-0.00000000,-0.00000000
0.00000000,0.00000000,-2.67867255,-0.00000000,-0.00000000
0.00000000,0.00000000,-1.71655440,-0.00000000,-0.00000000
0.00000000,0.00000000,-1.36900508,-0.00000000,-0.00000000
0.00000000,0.00000000,-0.80529714,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000
