J1,J2,J3,J4,J5
-0.02441711,-0.78040230,-0.46237248,0.13227937,0.01573895
-0.02103633,-0.78063673,-0.46494228,0.12982059,0.01864848
-0.01712282,-0.78061360,-0.46597746,0.12703674,0.02228799
-0.01327913,-0.78145015,-0.46636525,0.12410001,0.02677760
-0.00883912,-0.78207475,-0.46677986,0.12096486,0.03193012
-0.00379679,-0.78323174,-0.46687427,0.11738946,0.03752163
0.00182527,-0.78407061,-0.46586204,0.11393391,0.04396978
0.00584930,-0.78544027,-0.46509942,0.11051948,0.05088386
0.01000877,-0.78668344,-0.46299016,0.10730156,0.05819382
0.01428955,-0.78822207,-0.46085444,0.10385172,0.06493054
0.01826637,-0.78928143,-0.45827970,0.10054512,0.07189728
0.02219447,-0.79053217,-0.45578441,0.09699636,0.07899965
0.02603389,-0.79154414,-0.45355701,0.09359835,0.08649097
0.03003723,-0.79322577,-0.45101675,0.09070527,0.09420205
0.03379011,-0.79471290,-0.44788289,0.08813182,0.10188686
0.03728030,-0.79619926,-0.44549692,0.08568927,0.10971553
0.04085026,-0.79791510,-0.44256765,0.08359750,0.11744206
0.04412349,-0.79908293,-0.43996891,0.08126362,0.12518954
0.04711118,-0.80011487,-0.43776044,0.07929565,0.13286284
0.04887521,-0.80106610,-0.43546966,0.07708922,0.14051804
0.05046995,-0.80145717,-0.43267110,0.07583548,0.14790954
0.05178950,-0.80232209,-0.43064573,0.07486620,0.15421544
0.05282642,-0.80292213,-0.42890382,0.07441778,0.16003363
0.05358606,-0.80322927,-0.42776686,0.07483005,0.16527772
0.05549798,-0.80329585,-0.42803109,0.07581259,0.17045115
0.05752137,-0.80363053,-0.42945150,0.07686105,0.17502394
0.05962387,-0.80384028,-0.43116695,0.07801834,0.17906773
0.06180712,-0.80382043,-0.43384627,0.07905238,0.18282188
0.06519790,-0.80360067,-0.43712035,0.08042689,0.18562056
0.06899116,-0.80283308,-0.44085652,0.08201679,0.18790537
0.07319676,-0.80151570,-0.44608864,0.08380390,0.19050252
0.07778993,-0.79984868,-0.45258051,0.08561364,0.19241035
0.08274589,-0.79841912,-0.46027601,0.08785232,0.19388385
0.08745474,-0.79654467,-0.46795329,0.09029371,0.19525369
0.09080277,-0.79407269,-0.47641861,0.09340741,0.19598180
0.09422364,-0.79162407,-0.48497561,0.09610635,0.19625854
0.09767506,-0.78865314,-0.49346134,0.09940336,0.19664797
0.10018474,-0.78602463,-0.50164753,0.10324165,0.19644804
0.10283412,-0.78312021,-0.50999880,0.10741360,0.19574697
0.10557300,-0.77961433,-0.51859146,0.11169199,0.19521150
0.10835117,-0.77628028,-0.52682525,0.11603412,0.19425072
0.11111844,-0.77275240,-0.53475320,0.12034591,0.19353624
0.11382461,-0.76944560,-0.54257119,0.12376324,0.19243500
0.11700983,-0.76575965,-0.54987222,0.12703897,0.19168021
0.11932017,-0.76207834,-0.55722445,0.13041843,0.19073734
0.12142382,-0.75850189,-0.56412131,0.13266373,0.18953744
0.12542574,-0.75465161,-0.57085025,0.13519759,0.18876179
0.12891023,-0.75139046,-0.57752633,0.13740435,0.18778700
0.13257106,-0.74748242,-0.58397150,0.13937975,0.18671006
0.13666309,-0.74349231,-0.59022450,0.14111429,0.18611284
0.14019899,-0.73943108,-0.59535038,0.14265621,0.18548064
0.14385435,-0.73598820,-0.60017526,0.14428499,0.18521743
0.14794238,-0.73171830,-0.60366744,0.14555658,0.18492903
0.15213017,-0.72700995,-0.60719007,0.14651455,0.18502261
0.15702938,-0.72267056,-0.61028486,0.14740580,0.18469334
0.16212070,-0.71840298,-0.61257279,0.14794056,0.18483479
0.16734499,-0.71366662,-0.61419374,0.14867090,0.18515246
0.17266658,-0.70939583,-0.61607450,0.14845668,0.18553726
0.17751953,-0.70479667,-0.61783665,0.14797696,0.18597873
0.18303925,-0.69982928,-0.61941230,0.14752470,0.18659197
0.18851620,-0.69542366,-0.62073696,0.14694445,0.18669274
0.19393803,-0.69077027,-0.62196642,0.14644994,0.18673235
0.19926892,-0.68556988,-0.62287945,0.14561887,0.18696137
0.20387737,-0.68105263,-0.62231821,0.14508724,0.18755677
0.20868683,-0.67566907,-0.62150562,0.14402910,0.18849880
0.21325220,-0.67036968,-0.62084723,0.14240979,0.18970795
0.21691883,-0.66457689,-0.61976480,0.14098836,0.19096522
0.22153400,-0.65826803,-0.61908472,0.13914210,0.19246769
0.22506566,-0.65273172,-0.61745411,0.13760857,0.19347882
0.22815409,-0.64672256,-0.61648625,0.13561882,0.19472910
0.23244549,-0.64097643,-0.61540216,0.13363321,0.19580089
0.23568101,-0.63539380,-0.61548918,0.13144210,0.19672903
0.23921357,-0.62897474,-0.61499506,0.12995647,0.19783877
0.24107267,-0.62273234,-0.61505353,0.12854290,0.19930455
0.24323252,-0.61650050,-0.61522347,0.12726502,0.20167461
0.24571297,-0.61021906,-0.61519283,0.12617423,0.20410864
0.24787423,-0.60371333,-0.61384010,0.12556736,0.20737074
0.24969040,-0.59644222,-0.61308086,0.12490498,0.21175389
0.25103420,-0.58925790,-0.61193609,0.12450673,0.21557249
0.25329247,-0.58168924,-0.61156255,0.12456253,0.21973546
0.25578603,-0.57432568,-0.61039770,0.12497223,0.22343457
0.25713256,-0.56671256,-0.60889030,0.12567486,0.22680812
0.25864765,-0.55893254,-0.60699457,0.12690955,0.23001473
0.25898814,-0.55096453,-0.60470831,0.12844948,0.23268288
0.26013207,-0.54274142,-0.60281712,0.12993929,0.23513229
0.25990781,-0.53514820,-0.60100943,0.13106939,0.23859802
0.26006547,-0.52747095,-0.59982765,0.13247706,0.24083176
0.25913689,-0.52040970,-0.59861517,0.13405766,0.24263617
0.25969869,-0.51210839,-0.59758204,0.13568901,0.24325870
0.25996670,-0.50406200,-0.59658021,0.13708606,0.24361053
0.25939709,-0.49591002,-0.59619319,0.13833864,0.24374799
0.25962996,-0.48779273,-0.59627193,0.13942562,0.24395956
0.25895426,-0.47889215,-0.59602302,0.14052325,0.24393465
0.25870961,-0.47032139,-0.59456939,0.14162794,0.24362502
0.25683534,-0.46180156,-0.59403229,0.14277732,0.24303967
0.25597483,-0.45322728,-0.59354955,0.14384726,0.24216722
0.25419542,-0.44420907,-0.59289330,0.14494999,0.24094924
0.25162458,-0.43579146,-0.59254080,0.14539166,0.23948838
0.24976926,-0.42634365,-0.59258342,0.14554586,0.23778343
0.24790229,-0.41739738,-0.59278977,0.14627557,0.23568234
0.24573357,-0.40805095,-0.59218925,0.14692163,0.23334496
0.24427013,-0.39898083,-0.59285837,0.14791156,0.23072307
0.24231401,-0.38960215,-0.59316301,0.14826113,0.22792327
0.24150506,-0.37988037,-0.59359777,0.14872980,0.22514072
0.24134417,-0.37069932,-0.59406549,0.14886177,0.22244526
0.24056715,-0.36058605,-0.59425575,0.14898300,0.21983552
0.23985292,-0.35067916,-0.59469491,0.14897425,0.21725619
0.23920305,-0.34049997,-0.59568280,0.14877321,0.21463466
0.23861907,-0.32961199,-0.59589946,0.14883991,0.21196958
0.23874785,-0.31842351,-0.59606194,0.14889400,0.20932321
0.23841986,-0.31033990,-0.59673190,0.14880216,0.20664240
0.23816696,-0.29783812,-0.59698826,0.14874177,0.20404045
0.23799068,-0.28841338,-0.59672397,0.14816017,0.20163767
0.23789260,-0.27566186,-0.59653950,0.14774434,0.19963439
0.23859900,-0.26552311,-0.59669620,0.14691889,0.19789641
0.23879619,-0.25190982,-0.59693110,0.14583495,0.19649829
0.23877826,-0.23767126,-0.59754622,0.14519015,0.19531031
0.23963769,-0.22342592,-0.59771520,0.14435391,0.19433148
0.23933341,-0.20986092,-0.59793824,0.14309239,0.19356084
0.23977530,-0.19694869,-0.59812182,0.14211498,0.19369674
0.24036673,-0.18401687,-0.59800172,0.14158475,0.19416836
0.24038193,-0.17179447,-0.59777296,0.14170985,0.19438626
0.24234726,-0.16021934,-0.59643900,0.14205427,0.19582242
0.24287069,-0.14937644,-0.59658521,0.14192857,0.19797529
0.24533989,-0.13863231,-0.59513205,0.14212197,0.20114270
0.24650973,-0.12829804,-0.59353936,0.14200579,0.20435706
0.24832349,-0.11874627,-0.59092122,0.14173952,0.20812340
0.24944691,-0.11126541,-0.58914167,0.14066137,0.21174325
0.25122765,-0.10241247,-0.58641845,0.14002831,0.21451171
0.25240460,-0.09556644,-0.58302420,0.13955985,0.21802457
0.25353470,-0.08739161,-0.57935560,0.13924658,0.22144677
0.25375491,-0.08158965,-0.57616699,0.13869937,0.22482553
0.25379071,-0.07452791,-0.57270300,0.13822651,0.22862180
0.25360355,-0.07030253,-0.56951255,0.13766402,0.23300892
0.25298801,-0.06605738,-0.56607568,0.13710056,0.23701741
0.25232136,-0.06246404,-0.56230956,0.13649662,0.24125202
0.25252098,-0.05887372,-0.55848688,0.13652417,0.24319324
0.25127584,-0.05559056,-0.55435711,0.13657734,0.24570006
0.25138316,-0.05225598,-0.55052662,0.13637775,0.24692978
0.25004530,-0.04772642,-0.54654676,0.13604081,0.24919894
0.24901897,-0.04359152,-0.54326290,0.13560960,0.25100049
0.24861813,-0.03982943,-0.53960526,0.13518217,0.25229973
0.24713306,-0.03707927,-0.53554815,0.13483571,0.25242639
0.24620518,-0.03524910,-0.53146613,0.13417587,0.25206262
0.24449097,-0.03304528,-0.52976865,0.13362071,0.25127769
0.24332879,-0.03242869,-0.52748644,0.13353439,0.25003448
0.24198116,-0.03106908,-0.52494717,0.13298263,0.24828579
0.24044810,-0.03128519,-0.52310711,0.13263163,0.24614537
0.24020454,-0.03103953,-0.52139300,0.13240129,0.24351896
0.23923811,-0.03163169,-0.51962042,0.13224399,0.24046312
0.23842409,-0.03243240,-0.51801717,0.13195595,0.23704462
0.23831362,-0.03401354,-0.51771414,0.13178185,0.23322637
0.23727046,-0.03595463,-0.51644289,0.13107814,0.22901836
0.23714085,-0.03776748,-0.51592237,0.13083084,0.22514255
0.23622027,-0.03945467,-0.51609951,0.13022105,0.22138476
0.23468034,-0.04161446,-0.51601577,0.13055642,0.21746980
0.23385940,-0.04411401,-0.51714718,0.13075544,0.21341509
0.23315144,-0.04621967,-0.51849234,0.13153228,0.20888203
0.23225339,-0.04762334,-0.51881516,0.13205867,0.20417814
0.23153143,-0.05000721,-0.52084744,0.13300844,0.19928175
0.23098297,-0.05262994,-0.52238756,0.13387400,0.19425200
0.23060545,-0.05122492,-0.52344155,0.13484402,0.18914007
0.23039629,-0.05374294,-0.52453709,0.13581990,0.18462841
0.23041297,-0.05216623,-0.52654374,0.13737772,0.18138553
0.23082331,-0.05507523,-0.52832627,0.13881867,0.17808066
0.23133165,-0.05372903,-0.52959102,0.13979512,0.17474365
0.23193797,-0.05548267,-0.53082484,0.14022657,0.17075576
0.23301105,-0.05770641,-0.53203255,0.14034881,0.16679046
0.23430789,-0.06140779,-0.53357327,0.14051516,0.16290396
0.23509809,-0.06463189,-0.53561008,0.14144745,0.15905194
0.23648952,-0.06769882,-0.53729820,0.14205335,0.15529743
0.23750739,-0.07159528,-0.53834766,0.14266104,0.15166527
0.23888399,-0.07496226,-0.53953117,0.14256677,0.14932790
0.23974530,-0.07840084,-0.54084241,0.14205307,0.14737517
0.24129313,-0.08190602,-0.54027098,0.14210258,0.14583997
0.24217880,-0.08607368,-0.54096371,0.14172040,0.14439601
0.24434155,-0.09017284,-0.54104620,0.14182900,0.14336886
0.24630649,-0.09420362,-0.54183561,0.14182328,0.14278890
0.24807359,-0.09535293,-0.54224247,0.14205043,0.14268653
0.24903680,-0.09896284,-0.54170370,0.14260392,0.14301586
0.25053450,-0.09967097,-0.54198456,0.14313614,0.14315738
0.25122315,-0.10280032,-0.54148769,0.14344385,0.14343187
0.25140065,-0.10302313,-0.54137111,0.14370514,0.14403315
0.25216544,-0.10596620,-0.54204261,0.14401728,0.14438683
0.25223184,-0.10590418,-0.54257625,0.14341424,0.14396867
0.25319475,-0.10596928,-0.54249424,0.14260158,0.14367455
0.25406334,-0.10540455,-0.54282683,0.14221187,0.14279638
0.25410011,-0.10422606,-0.54361296,0.14171329,0.14228903
0.25538090,-0.10240515,-0.54401726,0.14153272,0.14114670
0.25582990,-0.09902781,-0.54429525,0.14108913,0.14063329
0.25618455,-0.09796440,-0.54473662,0.14083914,0.14010426
0.25620753,-0.09608053,-0.54441774,0.14055954,0.13965160
0.25680536,-0.09541845,-0.54398894,0.14089832,0.13898943
0.25663710,-0.09335399,-0.54343891,0.14100640,0.13852805
0.25729707,-0.09178010,-0.54249066,0.14156428,0.13820150
0.25779381,-0.08980660,-0.53951716,0.14238681,0.13770194
0.25746608,-0.08782936,-0.53751725,0.14246273,0.13706501
0.25691989,-0.08618277,-0.53565758,0.14233458,0.13657278
0.25676131,-0.08396558,-0.53413457,0.14200237,0.13608781
0.25565198,-0.08250463,-0.53292060,0.14164175,0.13518327
0.25372329,-0.08119908,-0.53202701,0.14160518,0.13382882
0.25244504,-0.08034935,-0.53132915,0.14139253,0.13298053
0.25034231,-0.07957154,-0.53080148,0.14092730,0.13194627
0.24851610,-0.07913396,-0.53090340,0.14110339,0.13102545
0.24734345,-0.07860452,-0.53054726,0.14122629,0.12990023
0.24621062,-0.07873499,-0.52902681,0.14189412,0.12859289
0.24475038,-0.07816890,-0.52822071,0.14283067,0.12683055
0.24393754,-0.07753113,-0.52668411,0.14338647,0.12499212
0.24303979,-0.07624150,-0.52512658,0.14373352,0.12325416
0.24303705,-0.07670953,-0.52441156,0.14363730,0.12217585
0.24229565,-0.07598372,-0.52289087,0.14345765,0.12094214
0.24156082,-0.07599938,-0.52116287,0.14337882,0.12013444
0.24114329,-0.07676418,-0.52034038,0.14262635,0.11902247
0.24068464,-0.07725936,-0.51941246,0.14184505,0.11767776
0.23951603,-0.07786070,-0.51754826,0.14033733,0.11506142
0.23814401,-0.07784730,-0.51575428,0.13853620,0.11178345
0.23681411,-0.07842594,-0.51481438,0.13661605,0.10880745
0.23613495,-0.07840517,-0.51414412,0.13545384,0.10580475
0.23416470,-0.07912204,-0.51342547,0.13418846,0.10280521
0.23230577,-0.07818016,-0.51305521,0.13291453,0.09944700
0.23202603,-0.07869294,-0.51207769,0.13157302,0.09583171
0.23156349,-0.07832599,-0.51168764,0.13017078,0.09166773
0.23135772,-0.07871169,-0.51177686,0.12885116,0.08734096
0.23215137,-0.07852318,-0.51204079,0.12761541,0.08288123
0.23308586,-0.07909242,-0.51236141,0.12696034,0.07831842
0.23404007,-0.07909258,-0.51360333,0.12607530,0.07368237
0.23563036,-0.07910880,-0.51461756,0.12525140,0.06959331
0.23579122,-0.07844460,-0.51571351,0.12385116,0.06565509
0.23513383,-0.07780690,-0.51682258,0.12251206,0.06155534
0.23500173,-0.07852253,-0.51740867,0.12158294,0.05733141
0.23449099,-0.07793272,-0.51891631,0.12027949,0.05360575
0.23457898,-0.07839582,-0.52048832,0.11906236,0.04970863
0.23392989,-0.07761607,-0.52228242,0.11775221,0.04626749
0.23365252,-0.07824969,-0.52371675,0.11698410,0.04261756
0.23344898,-0.07726979,-0.52459431,0.11625327,0.03939128
0.23393048,-0.07702962,-0.52491677,0.11650783,0.03592885
0.23467290,-0.07619213,-0.52570176,0.11699878,0.03286766
0.23458292,-0.07656547,-0.52648324,0.11773103,0.02955291
0.23501177,-0.07605778,-0.52669519,0.11835821,0.02662697
0.23402277,-0.07600892,-0.52691776,0.11917146,0.02373258
0.23296203,-0.07618363,-0.52672368,0.12052450,0.02116356
0.23256958,-0.07568321,-0.52645862,0.12177189,0.01753370
0.23224710,-0.07583707,-0.52591223,0.12321046,0.01351571
0.23126486,-0.07473404,-0.52489090,0.12452959,0.00906139
0.23096895,-0.07439490,-0.52473640,0.12598471,0.00482078
0.22971524,-0.07351992,-0.52441448,0.12740619,0.00008509
0.22830322,-0.07319208,-0.52508807,0.12854823,-0.00455152
0.22751997,-0.07306962,-0.52559286,0.12972803,-0.00975170
0.22602713,-0.07317094,-0.52666754,0.13137493,-0.01519078
0.22503680,-0.07389549,-0.52761263,0.13296200,-0.02145587
0.22442272,-0.07490675,-0.52886987,0.13448928,-0.02861078
0.22493269,-0.07622804,-0.52987164,0.13563676,-0.03595418
0.22463772,-0.07745949,-0.53043395,0.13669105,-0.04530956
0.22415933,-0.07828964,-0.52991456,0.13806926,-0.05459739
0.22425047,-0.07932513,-0.52963156,0.13906288,-0.06410017
0.22365494,-0.07921214,-0.52898502,0.14003000,-0.07348318
0.22287315,-0.07999196,-0.52817518,0.14119655,-0.08328157
0.22234415,-0.08034023,-0.52711964,0.14167932,-0.09266274
0.22104546,-0.08095812,-0.52652717,0.14222582,-0.10210285
0.21955685,-0.08193101,-0.52547592,0.14219463,-0.11102906
0.21724027,-0.08326536,-0.52411145,0.14207616,-0.11953726
