epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19250014,0.17346735,0.10786100,0.09691386,0.19288267,3.41617610e-02,1.14359467e-05,5.97662300e-06,2.14085021e-02
2,0.16655350,0.15947244,0.10245694,0.09397966,0.16879970,7.01625352e-02,5.95678598e-05,1.71456832e-05,6.11160146e-02
3,0.15835568,0.15691976,0.10056828,0.09328357,0.16206796,7.79767136e-02,1.63150717e-04,3.94041359e-05,7.87723518e-02
4,0.15577900,0.15411152,0.09980235,0.09257625,0.15977449,8.08736709e-02,2.93776087e-04,7.63173423e-05,8.26528739e-02
5,0.15352279,0.15169132,0.09913136,0.09193368,0.15772358,8.36850906e-02,4.54578630e-04,1.23075773e-04,8.54531810e-02
6,0.15149039,0.14986659,0.09855839,0.09153491,0.15588381,8.66389490e-02,6.51170244e-04,1.79530467e-04,8.76706882e-02
7,0.14960631,0.14803560,0.09806992,0.09112443,0.15415346,8.84877433e-02,8.74804410e-04,2.48521055e-04,8.96457894e-02
8,0.14775679,0.14622795,0.09757352,0.09081102,0.15244694,9.02107004e-02,1.12566809e-03,3.29400464e-04,9.12852498e-02
9,0.14602406,0.14467741,0.09712537,0.09051344,0.15087902,9.19328391e-02,1.41329239e-03,4.26392656e-04,9.33861633e-02
10,0.14453742,0.14385181,0.09673250,0.09038437,0.14954410,9.31368657e-02,1.73918078e-03,5.40084051e-04,9.52107564e-02
11,0.14336704,0.14334191,0.09640107,0.09026014,0.14851037,9.45168970e-02,2.09773389e-03,6.83313095e-04,9.65278086e-02
12,0.14239653,0.14277554,0.09611238,0.09017946,0.14762218,9.54777966e-02,2.51303097e-03,8.55607303e-04,9.72373646e-02
13,0.14167179,0.14203831,0.09591114,0.09001590,0.14696580,9.64235833e-02,2.98181899e-03,1.05710816e-03,9.76462784e-02
14,0.14080533,0.14178432,0.09565497,0.09000260,0.14615001,9.73014273e-02,3.47767411e-03,1.28232205e-03,9.80290091e-02
15,0.14002641,0.14125381,0.09542762,0.08990450,0.14540181,9.79894469e-02,4.06036552e-03,1.53356541e-03,9.80991522e-02
16,0.13926502,0.14079401,0.09519881,0.08979068,0.14470205,9.91674975e-02,4.64246304e-03,1.81104381e-03,9.84143674e-02
17,0.13858514,0.14040712,0.09499743,0.08966703,0.14406275,9.98058918e-02,5.33341866e-03,2.12165656e-03,9.85401143e-02
