epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18876219,0.16809037,0.10729810,0.09594122,0.18882537,3.29901065e-02,1.11932970e-05,1.18645268e-05,3.00620719e-02
2,0.16802332,0.16149259,0.10297282,0.09488379,0.16832630,7.01903128e-02,3.11542603e-04,8.35539745e-05,6.86623238e-02
3,0.16349642,0.15862070,0.10193392,0.09422136,0.16388904,7.71574971e-02,9.30583777e-04,2.41815251e-04,8.01968712e-02
4,0.16071309,0.15588205,0.10129478,0.09357883,0.16112885,7.95017754e-02,1.81962117e-03,4.84493304e-04,8.48547206e-02
5,0.15820346,0.15383900,0.10070825,0.09314095,0.15864028,8.09149295e-02,2.98328416e-03,8.01697992e-04,8.85977429e-02
6,0.15623176,0.15203150,0.10021953,0.09263599,0.15669158,8.24078921e-02,4.47035316e-03,1.23464312e-03,9.16524526e-02
7,0.15456625,0.15061835,0.09978377,0.09230815,0.15505080,8.39251993e-02,6.29987197e-03,1.83247175e-03,9.44113704e-02
8,0.15339875,0.14959006,0.09947422,0.09206954,0.15390354,8.54760639e-02,8.46197254e-03,2.70451528e-03,9.61299615e-02
9,0.15240136,0.14860350,0.09918214,0.09175389,0.15292357,8.65682336e-02,1.09280918e-02,3.87014044e-03,9.76719134e-02
10,0.15158820,0.14783159,0.09896213,0.09157620,0.15212613,8.81927576e-02,1.38425278e-02,5.28932227e-03,9.87367140e-02
11,0.15070060,0.14682637,0.09871220,0.09137613,0.15125025,8.92280657e-02,1.70959973e-02,6.96097395e-03,9.97480887e-02
12,0.14974457,0.14613494,0.09845004,0.09114486,0.15030559,9.04620228e-02,2.08603759e-02,8.78160706e-03,1.00532308e-01
13,0.14893178,0.14537729,0.09820393,0.09099947,0.14950313,9.14385001e-02,2.49046291e-02,1.07825326e-02,1.01186760e-01
14,0.14817607,0.14471882,0.09800123,0.09089667,0.14875694,9.21452208e-02,2.94237662e-02,1.28855853e-02,1.02025105e-01
15,0.14741873,0.14416984,0.09779792,0.09078658,0.14801005,9.34959363e-02,3.42834827e-02,1.51278404e-02,1.02577424e-01
16,0.14662002,0.14368007,0.09756568,0.09067199,0.14722265,9.46364648e-02,3.99060473e-02,1.76359211e-02,1.03136513e-01
17,0.14596227,0.14307877,0.09738808,0.09054065,0.14657425,9.50422249e-02,4.55329522e-02,2.02284903e-02,1.03832889e-01
18,0.14540075,0.14291757,0.09723054,0.09055373,0.14602418,9.61917090e-02,5.15742772e-02,2.30474461e-02,1.04287063e-01
19,0.14472115,0.14247816,0.09705101,0.09047933,0.14535571,9.69898213e-02,5.81747988e-02,2.58999055e-02,1.04591111e-01
20,0.14408192,0.14227677,0.09684951,0.09048586,0.14472955,9.78279322e-02,6.53847171e-02,2.90791294e-02,1.05162381e-01
21,0.14359753,0.14202462,0.09669948,0.09042973,0.14425846,9.85966190e-02,7.22587198e-02,3.22874695e-02,1.05425473e-01
22,0.14307495,0.14137956,0.09655910,0.09022988,0.14374996,9.92904396e-02,7.92009340e-02,3.57446000e-02,1.05951532e-01
23,0.14242154,0.14134350,0.09636651,0.09029320,0.14311388,1.00441587e-01,8.86382422e-02,3.93815929e-02,1.06073238e-01
24,0.14212237,0.14128413,0.09627429,0.09028654,0.14283073,1.00789146e-01,9.71877467e-02,4.29967078e-02,1.06466589e-01
25,0.14169628,0.14095851,0.09615136,0.09020951,0.14242295,1.01527771e-01,1.05261674e-01,4.68276544e-02,1.06786338e-01
26,0.14126053,0.14047944,0.09604042,0.09013493,0.14200699,1.02164292e-01,1.14655383e-01,5.09949732e-02,1.06885396e-01
