epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18807349,0.16685610,0.10713988,0.09565586,0.18813980,4.05449806e-02,1.92607265e-05,4.39096462e-06,3.05123716e-02
2,0.16197993,0.15966742,0.10142304,0.09396440,0.16233177,7.62171373e-02,3.15564875e-04,9.85779568e-05,7.76279283e-02
3,0.15616577,0.15534701,0.09963518,0.09273398,0.15662800,8.66980539e-02,9.95188137e-04,3.34930466e-04,8.80686447e-02
4,0.15286569,0.15175393,0.09864517,0.09205330,0.15336453,9.13106933e-02,1.95957808e-03,7.09743270e-04,9.21703957e-02
5,0.15036381,0.14894381,0.09800137,0.09146918,0.15089064,9.43133236e-02,3.27402137e-03,1.21556952e-03,9.50934726e-02
6,0.14839682,0.14625238,0.09751469,0.09092185,0.14894454,9.57202766e-02,4.93735833e-03,1.89792680e-03,9.75075633e-02
7,0.14652215,0.14416954,0.09706257,0.09051880,0.14708678,9.70774291e-02,6.95145774e-03,2.77876515e-03,9.94760266e-02
8,0.14478166,0.14260898,0.09662372,0.09023332,0.14536302,9.82855969e-02,9.27971088e-03,3.84594906e-03,1.01784408e-01
9,0.14322219,0.14155242,0.09623008,0.09014593,0.14382106,9.93410918e-02,1.21261250e-02,5.08016866e-03,1.03934421e-01
10,0.14201565,0.14124008,0.09590013,0.09012535,0.14263181,1.01017378e-01,1.53967641e-02,6.58830102e-03,1.05508505e-01
11,0.14105367,0.14087999,0.09563581,0.09023273,0.14168157,1.02013905e-01,1.89910832e-02,8.34615285e-03,1.06481868e-01
12,0.13999954,0.14052398,0.09532307,0.09003026,0.14063840,1.04045601e-01,2.31922136e-02,1.03185933e-02,1.06962105e-01
13,0.13916344,0.14019364,0.09508409,0.09018493,0.13981235,1.05715205e-01,2.78653827e-02,1.24760228e-02,1.07330271e-01
14,0.13827672,0.14010076,0.09483055,0.09028505,0.13893591,1.07189758e-01,3.30795501e-02,1.48562462e-02,1.07747349e-01
15,0.13753888,0.13954318,0.09461789,0.09007676,0.13820932,1.09033504e-01,3.86325420e-02,1.74185940e-02,1.08164901e-01
16,0.13680784,0.13928844,0.09438113,0.09000915,0.13748743,1.10127570e-01,4.48457435e-02,2.01753265e-02,1.08613126e-01
17,0.13611683,0.13902047,0.09416795,0.08995512,0.13680662,1.11435321e-01,5.11206905e-02,2.31117011e-02,1.09063066e-01
18,0.13541673,0.13862296,0.09393769,0.08998675,0.13611534,1.12553439e-01,5.82087356e-02,2.62961264e-02,1.09244068e-01
19,0.13468736,0.13830084,0.09370482,0.08976831,0.13539867,1.13985164e-01,6.53411581e-02,2.95340052e-02,1.09669337e-01
20,0.13411685,0.13844126,0.09352849,0.08989850,0.13483961,1.15050096e-01,7.31826437e-02,3.30660622e-02,1.09621596e-01
21,0.13351591,0.13746299,0.09332313,0.08959623,0.13425079,1.16092530e-01,8.11645974e-02,3.68572516e-02,1.09865271e-01
22,0.13294948,0.13692162,0.09315186,0.08961610,0.13369954,1.16904269e-01,9.02450762e-02,4.07702154e-02,1.09967142e-01
23,0.13234063,0.13722434,0.09294981,0.08966361,0.13310632,1.17957985e-01,9.90597445e-02,4.48816357e-02,1.09978771e-01
24,0.13192123,0.13634633,0.09282477,0.08943327,0.13270424,1.18755169e-01,1.07895665e-01,4.92036871e-02,1.10028538e-01
25,0.13126305,0.13575831,0.09259932,0.08930165,0.13206664,1.19694920e-01,1.17715018e-01,5.36292080e-02,1.09968691e-01
26,0.13078859,0.13588622,0.09243243,0.08935482,0.13161287,1.20028210e-01,1.27780104e-01,5.82496202e-02,1.10002512e-01
27,0.13021317,0.13581065,0.09225262,0.08936979,0.13106361,1.21119583e-01,1.38780708e-01,6.29949083e-02,1.10031121e-01
28,0.12969731,0.13534575,0.09208517,0.08926106,0.13057625,1.21864623e-01,1.50301351e-01,6.80758616e-02,1.10036866e-01
