epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.58124693,0.27764299,0.69559254,0.12374368,1.00000000,0.00000000
2,0.36862461,0.24884784,0.55040752,0.11651117,1.00000000,0.06666667
3,0.32343454,0.23338647,0.51010308,0.11278127,1.00000000,0.13333333
4,0.29865778,0.22453026,0.48465466,0.11110332,1.00000000,0.20000000
5,0.28211656,0.21606815,0.46560432,0.10861764,1.00000000,0.26666667
6,0.26916555,0.20966657,0.44995429,0.10693965,1.00000000,0.33333333
7,0.25968423,0.20326557,0.43753434,0.10545960,1.00000000,0.40000000
8,0.25291994,0.19768198,0.42797780,0.10368335,1.00000000,0.46666667
9,0.24692193,0.19356191,0.41944458,0.10233064,1.00000000,0.53333333
10,0.24217279,0.18980089,0.41230269,0.10102134,1.00000000,0.60000000
11,0.23868396,0.18747392,0.40688183,0.10042278,1.00000000,0.66666667
12,0.23527549,0.18629851,0.40173598,0.09951076,1.00000000,0.73333333
13,0.23287890,0.18365606,0.39800134,0.09886888,1.00000000,0.80000000
14,0.23087033,0.18095841,0.39475787,0.09824344,1.00000000,0.86666667
15,0.22941658,0.18011760,0.39228438,0.09820792,1.00000000,0.93333333
16,0.22847442,0.17868114,0.39068754,0.09728951,1.00000000,1.00000000
17,0.22778774,0.17793563,0.38930237,0.09723770,1.00000000,1.06666667
18,0.22756197,0.17618681,0.38848567,0.09667965,1.00000000,1.13333333
19,0.22745794,0.17546516,0.38773488,0.09652819,1.00000000,1.20000000
20,0.22753309,0.17326514,0.38726826,0.09585706,1.00000000,1.26666667
21,0.22790765,0.17431623,0.38731703,0.09626561,1.00000000,1.33333333
22,0.22839058,0.17455898,0.38737722,0.09680414,1.00000000,1.40000000
23,0.22899718,0.17334510,0.38775171,0.09580640,1.00000000,1.46666667
24,0.22953744,0.17266120,0.38807170,0.09578247,1.00000000,1.53333333
25,0.23029103,0.17278132,0.38839679,0.09569970,1.00000000,1.60000000
26,0.23094076,0.17320715,0.38890744,0.09599885,1.00000000,1.66666667
27,0.23190889,0.17492500,0.38976046,0.09633724,1.00000000,1.73333333
28,0.23264626,0.17265083,0.39027893,0.09596113,1.00000000,1.80000000
29,0.23352018,0.17492761,0.39108506,0.09663922,1.00000000,1.86666667
30,0.23433331,0.17376424,0.39174260,0.09618673,1.00000000,1.93333333
31,0.23522867,0.17518735,0.39258743,0.09644694,1.00000000,2.00000000
32,0.23416990,0.17351370,0.39175736,0.09665226,1.00000000,2.00000000
33,0.23313069,0.17348380,0.39073083,0.09617817,1.00000000,2.00000000
34,0.23217919,0.17307055,0.38965415,0.09613450,1.00000000,2.00000000
35,0.23135195,0.16993052,0.38886556,0.09550721,1.00000000,2.00000000
36,0.23049628,0.17303666,0.38791353,0.09598431,1.00000000,2.00000000
37,0.22964085,0.17186627,0.38696031,0.09609671,1.00000000,2.00000000
38,0.22890747,0.17100804,0.38607089,0.09579826,1.00000000,2.00000000
39,0.22811200,0.17016909,0.38516136,0.09590099,1.00000000,2.00000000
40,0.22727188,0.16988783,0.38418393,0.09558159,1.00000000,2.00000000
41,0.22665380,0.17049337,0.38349900,0.09537274,1.00000000,2.00000000
42,0.22592274,0.16848522,0.38262525,0.09556878,1.00000000,2.00000000
43,0.22528438,0.16906324,0.38190616,0.09519371,1.00000000,2.00000000
44,0.22464161,0.16902190,0.38112755,0.09527974,1.00000000,2.00000000
45,0.22415961,0.17057241,0.38054986,0.09608758,1.00000000,2.00000000
46,0.22354988,0.16835568,0.37982305,0.09523225,1.00000000,2.00000000
47,0.22296290,0.16853709,0.37900958,0.09520136,1.00000000,2.00000000
48,0.22238233,0.16906698,0.37832658,0.09570048,1.00000000,2.00000000
49,0.22210672,0.16779334,0.37805015,0.09480093,1.00000000,2.00000000
50,0.22144099,0.16820304,0.37727973,0.09510865,1.00000000,2.00000000
51,0.22103134,0.16995745,0.37669875,0.09565107,1.00000000,2.00000000
52,0.22051493,0.16852206,0.37612014,0.09556651,1.00000000,2.00000000
53,0.22004032,0.16790598,0.37551156,0.09544048,1.00000000,2.00000000
54,0.21959601,0.16760937,0.37498055,0.09529517,1.00000000,2.00000000
55,0.21920756,0.16684001,0.37452039,0.09500383,1.00000000,2.00000000
56,0.21865285,0.16806934,0.37389806,0.09542346,1.00000000,2.00000000
57,0.21833801,0.16912665,0.37350851,0.09515131,1.00000000,2.00000000
58,0.21805527,0.16618353,0.37315602,0.09479592,1.00000000,2.00000000
59,0.21756603,0.16770783,0.37248635,0.09502427,1.00000000,2.00000000
60,0.21742408,0.16840807,0.37234051,0.09482666,1.00000000,2.00000000
61,0.21683785,0.16688404,0.37166607,0.09480779,1.00000000,2.00000000
62,0.21663465,0.16744850,0.37143197,0.09556934,1.00000000,2.00000000
63,0.21626027,0.16862143,0.37080426,0.09546683,1.00000000,2.00000000
64,0.21589149,0.16797733,0.37040536,0.09539206,1.00000000,2.00000000
65,0.21574084,0.16638091,0.37030420,0.09468040,1.00000000,2.00000000
66,0.21542832,0.16719195,0.36976504,0.09518827,1.00000000,2.00000000
67,0.21521916,0.16850960,0.36952806,0.09508975,1.00000000,2.00000000
68,0.21491980,0.16700874,0.36921287,0.09535789,1.00000000,2.00000000
69,0.21468890,0.16765888,0.36876165,0.09516001,1.00000000,2.00000000
70,0.21443252,0.16643797,0.36846149,0.09524735,1.00000000,2.00000000
71,0.21416571,0.16695403,0.36828501,0.09450223,1.00000000,2.00000000
72,0.21383791,0.16674333,0.36774758,0.09495643,1.00000000,2.00000000
73,0.21373339,0.16951882,0.36757874,0.09525636,1.00000000,2.00000000
74,0.21337254,0.16810594,0.36721299,0.09490564,1.00000000,2.00000000
75,0.21330497,0.16859179,0.36711631,0.09512110,1.00000000,2.00000000
76,0.21305046,0.16952780,0.36669825,0.09551267,1.00000000,2.00000000
77,0.21289736,0.16875265,0.36647673,0.09545562,1.00000000,2.00000000
78,0.21249896,0.16911540,0.36603704,0.09493056,1.00000000,2.00000000
79,0.21245283,0.16810046,0.36588506,0.09509919,1.00000000,2.00000000
80,0.21218626,0.16828376,0.36562988,0.09522433,1.00000000,2.00000000
81,0.21214104,0.16861293,0.36551925,0.09493808,1.00000000,2.00000000
82,0.21192446,0.16886591,0.36520599,0.09512415,1.00000000,2.00000000
83,0.21175094,0.16680913,0.36503365,0.09459956,1.00000000,2.00000000
84,0.21153472,0.16679255,0.36466913,0.09462610,1.00000000,2.00000000
85,0.21129212,0.16744980,0.36442153,0.09475719,1.00000000,2.00000000
86,0.21125352,0.16892843,0.36432335,0.09497696,1.00000000,2.00000000
87,0.21104332,0.16802511,0.36404563,0.09448170,1.00000000,2.00000000
88,0.21080101,0.16847853,0.36386163,0.09514822,1.00000000,2.00000000
89,0.21072588,0.16864315,0.36367789,0.09507348,1.00000000,2.00000000
90,0.21061963,0.16836621,0.36353961,0.09480733,1.00000000,2.00000000
91,0.21034404,0.16719146,0.36313632,0.09495126,1.00000000,2.00000000
92,0.21034511,0.16918396,0.36316372,0.09479369,1.00000000,2.00000000
93,0.21025214,0.16877208,0.36300739,0.09537349,1.00000000,2.00000000
94,0.21002606,0.16927291,0.36274719,0.09524398,1.00000000,2.00000000
95,0.20989960,0.16834579,0.36250756,0.09514945,1.00000000,2.00000000
96,0.20972983,0.16836403,0.36224925,0.09509946,1.00000000,2.00000000
97,0.20962430,0.16880085,0.36217073,0.09496371,1.00000000,2.00000000
98,0.20946465,0.16767781,0.36200559,0.09475267,1.00000000,2.00000000
99,0.20930441,0.16763250,0.36178174,0.09489225,1.00000000,2.00000000
100,0.20919252,0.16956813,0.36157935,0.09548042,1.00000000,2.00000000
101,0.20907835,0.16878963,0.36143314,0.09513388,1.00000000,2.00000000
102,0.20900411,0.16831261,0.36128457,0.09468667,1.00000000,2.00000000
103,0.20886803,0.16818208,0.36125334,0.09508311,1.00000000,2.00000000
104,0.20861269,0.16879070,0.36082664,0.09508674,1.00000000,2.00000000
105,0.20859070,0.16929029,0.36082166,0.09516770,1.00000000,2.00000000
106,0.20846200,0.16954005,0.36061347,0.09539414,1.00000000,2.00000000
107,0.20837518,0.16852506,0.36056421,0.09500332,1.00000000,2.00000000
108,0.20830298,0.16795386,0.36039224,0.09499413,1.00000000,2.00000000
109,0.20822966,0.16926767,0.36030034,0.09524578,1.00000000,2.00000000
110,0.20797801,0.16703416,0.36002915,0.09408549,1.00000000,2.00000000
111,0.20800155,0.16844621,0.36000222,0.09516658,1.00000000,2.00000000
112,0.20788732,0.16894380,0.35983144,0.09493023,1.00000000,2.00000000
113,0.20769183,0.16954014,0.35958735,0.09538401,1.00000000,2.00000000
114,0.20757833,0.17113587,0.35942263,0.09544493,1.00000000,2.00000000
115,0.20764570,0.16831443,0.35946690,0.09473796,1.00000000,2.00000000
116,0.20756851,0.16781004,0.35943674,0.09475234,1.00000000,2.00000000
117,0.20749021,0.16956876,0.35922435,0.09493743,1.00000000,2.00000000
118,0.20730630,0.16928450,0.35902930,0.09522495,1.00000000,2.00000000
119,0.20713861,0.16941364,0.35886802,0.09504248,1.00000000,2.00000000
120,0.20709899,0.17038734,0.35879725,0.09504631,1.00000000,2.00000000
121,0.20697627,0.16839188,0.35860969,0.09495877,1.00000000,2.00000000
122,0.20684514,0.17035178,0.35837641,0.09548841,1.00000000,2.00000000
123,0.20685894,0.16944477,0.35839809,0.09494537,1.00000000,2.00000000
124,0.20678958,0.16892838,0.35828129,0.09533323,1.00000000,2.00000000
125,0.20663005,0.16914904,0.35812690,0.09537980,1.00000000,2.00000000
126,0.20655696,0.16857963,0.35802310,0.09529003,1.00000000,2.00000000
127,0.20653703,0.16992089,0.35795179,0.09505475,1.00000000,2.00000000
128,0.20646416,0.16796953,0.35785431,0.09496909,1.00000000,2.00000000
129,0.20639024,0.16983838,0.35775532,0.09518166,1.00000000,2.00000000
130,0.20625324,0.17002996,0.35760344,0.09509666,1.00000000,2.00000000
131,0.20622844,0.16839951,0.35760531,0.09496288,1.00000000,2.00000000
132,0.20604661,0.16794154,0.35729156,0.09475463,1.00000000,1.99999413
133,0.20607171,0.16859960,0.35739456,0.09529637,1.00000000,1.99997653
134,0.20587363,0.16688942,0.35710560,0.09468498,1.00000000,1.99994719
