epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16688072477691007,0.15603566629620352,0.07630369599999999,0.06897195199999999,0.19728407,0.07220065999999999,0.0236422784,6.7859279e-05,3.32948683e-05,0.0387447915
2,0.14786945343582109,0.139228672568522,0.07317223199999999,0.06628762,0.176528,0.07171688999999999,0.0633165209,0.000211279561,5.76825653e-05,0.1204694345
3,0.13797567677745,0.13549468481299615,0.0715407,0.06576017699999999,0.1662772,0.071140454,0.0722849713,0.000647013953,0.000152311517,0.18015945700000002
4,0.13514556957262522,0.13327987405891242,0.07096576199999999,0.065354422,0.16330769,0.070518301,0.0761822456,0.00118944853,0.000268028974,0.19896127975
5,0.13310561196708326,0.1313906909706708,0.070518084,0.064945958,0.16104123,0.069860756,0.0786605936,0.00182523923,0.000415243263,0.20797442449999998
6,0.13122327551451834,0.1295724618955745,0.070093387,0.06462056999999999,0.15894988,0.069184311,0.0814267745,0.00258161139,0.000600022642,0.214905108
7,0.1299996290587345,0.12840518593057448,0.06982912999999999,0.06435806999999999,0.1576268,0.06850944099999999,0.0832986012,0.00345414418,0.000836748611,0.22067027374999998
8,0.12878177348915615,0.12752746988144298,0.069568177,0.06420538599999999,0.15629017,0.067856908,0.0842765881,0.00443694849,0.00116641222,0.22479350650000002
9,0.12793563563367272,0.1268440547623681,0.069375012,0.06409253899999999,0.15537457,0.067249371,0.0860803119,0.00561707158,0.00162716722,0.2278583895
10,0.1270716374655107,0.12602603936641832,0.06918907099999999,0.06397829199999999,0.15443075,0.066699206,0.087339452,0.0069197961,0.00224107118,0.23013622849999998
11,0.12631699846751895,0.12532457885460763,0.06903051399999999,0.06379159499999999,0.15361635,0.06620609799999999,0.088671479,0.00839820817,0.00304141882,0.23206878425
12,0.12548824956660473,0.12455287673597816,0.068832757,0.063625527,0.15269694,0.06577799899999999,0.0903133355,0.0100244105,0.00394102307,0.23446032025000002
13,0.12459649940988553,0.12370113770708617,0.068670203,0.063565306,0.15172679,0.065410569,0.091390796,0.0119205843,0.00490441497,0.23651115125
14,0.12370776517385723,0.12306524357560933,0.06849686199999999,0.06343231299999999,0.15077479,0.065094792,0.0925219613,0.0140525908,0.00593137543,0.23984009050000002
15,0.12291443371837854,0.12251833636329156,0.068331697,0.06341040299999999,0.14991116,0.064829184,0.0943257728,0.0163069927,0.00701628293,0.24158232325
16,0.12210182871659112,0.12189738267507709,0.068154268,0.06332811099999999,0.14901143,0.064598905,0.0950466714,0.018885448,0.00819687727,0.24404530875
17,0.12148193305198593,0.121116468031392,0.068029472,0.06323128,0.14834428,0.06439398,0.0958214489,0.0215313801,0.00943001766,0.24629620049999998
18,0.1208016607728625,0.12087775741249127,0.06789614999999999,0.063170716,0.1476086,0.06421498299999999,0.0971784627,0.0244080285,0.0106996962,0.24758390500000002
19,0.12027915493724287,0.12070195187331488,0.06777982399999999,0.063197624,0.14703201,0.064064574,0.0974165331,0.0275002314,0.0121167716,0.24912842550000003
20,0.11969700873191495,0.12010260058850913,0.067648217,0.063097923,0.14639123,0.063923993,0.0983306705,0.0307517122,0.0135359616,0.25041030999999997
21,0.11928956638003199,0.11996596756602201,0.06755391999999999,0.063053998,0.1459467,0.06379805599999999,0.0990843516,0.0346441923,0.0151733002,0.25088319000000003
22,0.1188874685079276,0.11974809250245723,0.06746680499999999,0.063089362,0.14550144,0.063690501,0.0995378502,0.0379237963,0.0167626562,0.2515189325
23,0.1183382882459113,0.11932471893727135,0.067343381,0.062991537,0.14489826,0.06358784599999999,0.100452719,0.0425986067,0.0184999497,0.2516258725
24,0.11794761251622093,0.11891154755157736,0.067251233,0.062996374,0.14446369,0.063497924,0.101143223,0.0461848667,0.0203579229,0.251416015
25,0.1175548853505879,0.11858135699685049,0.067166428,0.06288051,0.14404374,0.063407568,0.101441069,0.0506529715,0.022248377,0.251962425
26,0.11707586777784672,0.118162954585248,0.067048079,0.06279335999999999,0.14351147,0.06332143999999999,0.102198242,0.0552036064,0.0241843495,0.2520890525
27,0.11676226672973308,0.11793532664797088,0.06697896099999999,0.062772024,0.14317939,0.06323954700000001,0.102699882,0.0599472762,0.0262246072,0.25227714500000004
28,0.1162000620484375,0.1175809785703462,0.066841348,0.062676194,0.1425527,0.063160307,0.103474229,0.065310461,0.0282664714,0.25211297
29,0.11588503768202858,0.11696288120220552,0.06677354599999999,0.06267954699999999,0.1422311,0.063092029,0.10413608,0.0705041834,0.0304865415,0.2519658
30,0.11550429118356395,0.11689048681664764,0.066682917,0.06267495499999999,0.14181912,0.063029008,0.104472632,0.0754639716,0.0327032215,0.2515349725
31,0.11504655360059082,0.11625442416547263,0.06656995799999998,0.062558545,0.14133173,0.06296687599999999,0.105206676,0.0811821364,0.0350246786,0.251808515
32,0.11455959658302911,0.11579390470529002,0.066468689,0.062520598,0.14082132,0.062909392,0.105470257,0.0869491096,0.0371568951,0.25157145
33,0.11416619375355364,0.11568440416828155,0.066349885,0.062449652999999994,0.14040271,0.062849087,0.106251126,0.0926809404,0.0396757814,0.25164543
34,0.1138327534684627,0.11571839972397471,0.066258479,0.062432888,0.14005159,0.06279539699999999,0.106606853,0.0986987039,0.0420599865,0.25131108999999996
35,0.1134112502641769,0.11541513025311954,0.066151659,0.06233800299999999,0.13962099,0.062741882,0.107155014,0.10481822,0.0446013758,0.2515595475
36,0.11304366346189032,0.11466661159623653,0.06606989199999999,0.062383097,0.13926215,0.06269543,0.107389011,0.111399644,0.0472247417,0.251840675
37,0.11259792467812454,0.11476155566219864,0.06594650299999999,0.062099415,0.1388011,0.0626297,0.107847736,0.117340681,0.0498118082,0.2509409575
38,0.112104632392106,0.11484633443906563,0.065820202,0.062213725,0.13828738,0.062581428,0.108600163,0.122782343,0.0524627372,0.2510189425
39,0.11175483630660939,0.11433804015407736,0.06571682599999999,0.062121374,0.13793766,0.062527941,0.108977508,0.129608791,0.0550070578,0.250580125
40,0.11145131962467869,0.11362609582308762,0.065649871,0.062074004999999995,0.13767166,0.062475328999999996,0.109186192,0.136472619,0.057946282,0.2507011225
41,0.1109855800683625,0.11339813608182271,0.06551685,0.062067488,0.13719527,0.062426370999999994,0.109674115,0.142352226,0.0605928685,0.2508461975
42,0.11073821518455099,0.11279969667887499,0.065450686,0.062046586,0.13699483,0.06237657299999999,0.109974087,0.149622084,0.0635205076,0.2503727525
43,0.11041549656581098,0.11227054818248192,0.065358314,0.061733727999999995,0.13670332,0.062304102,0.10999407,0.156257746,0.0662844109,0.25051757
44,0.1099697792979426,0.11303706628172654,0.06523989499999999,0.061900096999999994,0.13626529,0.062257180999999995,0.110548075,0.160853103,0.069151785,0.2501953
45,0.1094342383489745,0.11312926250685434,0.06511742999999999,0.061906186999999994,0.1357572,0.062220675999999996,0.110728534,0.167700135,0.0720773661,0.2500142325
46,0.10900435477483551,0.1119621996589113,0.064993999,0.061762869,0.13533676,0.062168840999999996,0.110930253,0.173314246,0.0747663172,0.2500465975
47,0.10858149080608676,0.11150153793720455,0.064880893,0.06151375299999999,0.13495728,0.062096104,0.111617747,0.180070931,0.0777986642,0.24915154299999998
48,0.10822396264372779,0.11199538630824249,0.064773366,0.061668298999999996,0.13464348,0.06205012099999999,0.11169757,0.186896329,0.0807195764,0.24997965300000002
49,0.10784220689042211,0.11176024968060073,0.064651139,0.061670693,0.13428483,0.06200877899999999,0.111978145,0.191656576,0.0838311432,0.2495235435
50,0.10744273906238863,0.11086200658040576,0.064567265,0.06144705699999999,0.13394287,0.061951154999999994,0.112657837,0.196377036,0.0866153478,0.24918477299999997
51,0.10701819919897412,0.1112006446625157,0.06443157699999999,0.061464178999999994,0.13354948,0.061897114999999996,0.112370482,0.20369132,0.0895881485,0.24985669875000002
52,0.10667140624039362,0.110574191291242,0.064344035,0.061330779999999994,0.13326967,0.061842333,0.113054266,0.207794285,0.0923355564,0.249116253
53,0.10626939861508009,0.11035278890466087,0.06421819599999999,0.061159476,0.13289504,0.061779220999999995,0.113368525,0.213569355,0.095487882,0.249014991
54,0.10590873674255451,0.10992746482139261,0.06411797,0.061167855,0.13258337,0.06171861499999999,0.113599765,0.218107025,0.0983737282,0.2486584285
55,0.10539558803824121,0.11002593151249151,0.063977438,0.061068398999999995,0.13210828,0.061656091,0.113613567,0.224354195,0.10135495,0.2482636465
56,0.10513447334968806,0.10949100049530604,0.06390700399999999,0.06101979799999999,0.13192143,0.06159647199999999,0.113738294,0.229249061,0.104307636,0.247937372
57,0.10461401715012736,0.10927194705289929,0.063759087,0.061088069,0.13143645,0.061546023,0.114408302,0.234953138,0.107043952,0.24783279575
58,0.10414899163396571,0.10794800081207806,0.063625429,0.06058550399999999,0.13099873,0.061456549,0.114865516,0.239003563,0.109587591,0.2471010705
59,0.10383777563104872,0.10873498302645151,0.063545188,0.06083935199999999,0.13075833,0.06139862399999999,0.114641662,0.242368531,0.112633285,0.24761751975
60,0.10343844115100538,0.10865756828330939,0.06340892599999999,0.06073817399999999,0.13041603,0.061334595,0.114955874,0.248855495,0.115570699,0.24761963450000002
61,0.10296352493867009,0.10777858291461977,0.063290304,0.060502743,0.12997538,0.06125771399999999,0.115250896,0.251135692,0.11800154,0.24737184775
62,0.102552865600458,0.10763154697960309,0.06316646000000001,0.06055403899999999,0.12963522,0.061190815,0.115547813,0.261157323,0.120550754,0.24671893175
63,0.10225907660805916,0.10759763795730928,0.063089173,0.060522930999999995,0.12939325,0.061125449,0.115510667,0.261051012,0.123473212,0.24661094925000002
64,0.10177441038953292,0.10742527518999416,0.06295638299999999,0.060344606,0.12896884,0.061050094,0.115611791,0.266668493,0.125973123,0.2466461015
65,0.10139773132092393,0.10704927980253448,0.06281533299999999,0.06024262999999999,0.12862396,0.060971133999999996,0.115950131,0.273161206,0.128205231,0.24638165325
66,0.10102494703233508,0.10688879917875257,0.06272716099999999,0.060240445999999996,0.12832449,0.06089979699999999,0.115844706,0.275574184,0.130597089,0.246203181
67,0.10049129571611454,0.10653984122833862,0.062579503,0.060240985,0.12782776,0.060833429999999994,0.116286678,0.281126619,0.133116303,0.24573778349999997
68,0.10018873429746973,0.10591678234034063,0.062497743,0.06001257499999999,0.12758153,0.060747155,0.116498116,0.283817536,0.135322447,0.24516842125
69,0.09970148812878953,0.10587309895762848,0.062356251999999994,0.060019064,0.12714029,0.060670000999999994,0.116485076,0.28626809,0.138037684,0.245111168
70,0.0992847201654813,0.10515887901600168,0.062240381,0.05968964399999999,0.12674146,0.060569256999999994,0.117028461,0.290476687,0.139508676,0.245224087
71,0.0989203781531101,0.1051318690131393,0.06212658899999999,0.059815931,0.12641797,0.060494958999999994,0.116882526,0.294215242,0.141584075,0.2451913735
72,0.09849803328924034,0.10499636856191337,0.06201398699999999,0.059602774,0.12605551,0.060405575999999996,0.117162956,0.29914442,0.143682957,0.24452660399999998
73,0.09815949647123934,0.1052134167325555,0.06191668699999999,0.059570448,0.12573522,0.06032444599999999,0.117003784,0.300095425,0.145647975,0.24495842575
74,0.09772789677112298,0.10476976901623529,0.061819114,0.059530884,0.12538537,0.060242273,0.11718408,0.304356056,0.147903857,0.24386093925000002
75,0.09721847943454312,0.1040586889837487,0.061645668,0.059433128999999994,0.12484874,0.060157068999999994,0.118015351,0.306251761,0.149090665,0.2438997275
76,0.09696900978081562,0.1037471121629105,0.06157672499999999,0.05927438999999999,0.12465684,0.060064445,0.117542832,0.309226681,0.151646208,0.24431656575
77,0.09643837983940931,0.1039352300250137,0.061432930999999996,0.05913037899999999,0.1241399,0.059965528,0.117870762,0.313763264,0.152838068,0.24308455199999998
78,0.0961132722695791,0.10291307860799451,0.061332438999999996,0.058977169999999995,0.12382997,0.059863467999999996,0.117972043,0.3157232,0.154139627,0.24291750525
79,0.09579566610403861,0.10250548799157515,0.061228265,0.05885837299999999,0.12352783,0.05975888099999999,0.118141832,0.317633848,0.156022426,0.2417898525
80,0.09555014396404055,0.10268418126075354,0.06118370299999999,0.05879419699999999,0.12330364,0.05965661099999999,0.117988267,0.317956484,0.157073608,0.24208898925
81,0.09510976571031528,0.10236319708987367,0.06104288399999999,0.058768443999999996,0.12285225,0.059562132,0.118248812,0.320149142,0.158355833,0.24181632575
82,0.09468014259883015,0.10206392733669771,0.06092687299999999,0.058729979,0.12243437,0.059474863,0.118097372,0.323507628,0.159981041,0.24203846925
83,0.0942920497846985,0.10244398192839049,0.060811051,0.058739589999999994,0.12205416,0.059396001,0.118831387,0.324954671,0.161235829,0.241002307
84,0.09396902063697449,0.10216816570955335,0.06070296399999999,0.05866986299999999,0.12171509,0.059319855,0.118561332,0.32729172,0.162286831,0.24084665524999999
85,0.09352816214717088,0.10202044410285874,0.06060202399999999,0.058478707,0.12128361,0.059233706,0.11879836,0.329806355,0.163193189,0.24028125300000003
86,0.09326868271578215,0.1008310369211321,0.060529272999999995,0.058359861,0.12103181,0.05914357399999999,0.118521254,0.330429569,0.164206386,0.23984623875
87,0.09311838394488832,0.10142890469966567,0.060481792,0.05839475599999999,0.12089691,0.059064649,0.118459505,0.330590004,0.165554911,0.23983405449999998
88,0.09256262448594592,0.10090555388745862,0.060322471999999995,0.058263064999999996,0.12029307,0.05898156599999999,0.118802155,0.334635569,0.166411971,0.238967729
89,0.09218006419473311,0.10066324400326249,0.060197710999999994,0.058193449999999994,0.11984434,0.058901864,0.119294577,0.333838827,0.166260466,0.23893757049999997
90,0.09187587487655552,0.1004158778407317,0.06012955199999999,0.058089170999999995,0.11955265,0.05881607199999999,0.119143788,0.33372668,0.168021347,0.23744260900000003
