epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15351191,0.14350616,0.09907228,0.09054549,0.15361291,8.90333286e-02,6.31891757e-04,1.95495869e-04,9.18861874e-02
2,0.14166742,0.14069581,0.09592763,0.09019778,0.14179623,1.04262584e-01,6.31654930e-04,1.95460632e-04,1.07264779e-01
3,0.13846661,0.13962130,0.09498451,0.09029155,0.13860169,1.09965738e-01,6.31690424e-04,1.95386162e-04,1.09099848e-01
4,0.13622917,0.13835918,0.09429171,0.08967483,0.13636630,1.13639006e-01,6.31582446e-04,1.95170167e-04,1.09294306e-01
5,0.13475754,0.13702641,0.09383013,0.08978705,0.13489559,1.16434983e-01,6.31580729e-04,1.95309080e-04,1.09123772e-01
6,0.13330601,0.13520823,0.09340284,0.08926499,0.13344476,1.18583687e-01,6.31747477e-04,1.95310220e-04,1.09075086e-01
7,0.13231229,0.13501893,0.09308132,0.08914511,0.13245173,1.20616546e-01,6.31873276e-04,1.95689809e-04,1.09129224e-01
8,0.13135982,0.13476938,0.09277253,0.08922757,0.13150012,1.21872627e-01,6.31538749e-04,1.95658650e-04,1.09138878e-01
9,0.13066253,0.13458428,0.09255713,0.08928074,0.13080346,1.22954516e-01,6.31851778e-04,1.95053612e-04,1.09501422e-01
10,0.13011008,0.13443364,0.09236805,0.08925727,0.13025127,1.23689402e-01,6.31399832e-04,1.95305854e-04,1.09628007e-01
11,0.12971253,0.13369177,0.09223432,0.08896539,0.12985437,1.24390236e-01,6.31298419e-04,1.95201976e-04,1.09390063e-01
12,0.12933911,0.13336806,0.09212350,0.08892098,0.12948153,1.24896968e-01,6.31541795e-04,1.95284891e-04,1.09728151e-01
13,0.12928119,0.13371576,0.09207766,0.08906888,0.12942299,1.24829011e-01,6.31603805e-04,1.95370930e-04,1.09597042e-01
14,0.12903246,0.13346736,0.09200759,0.08898432,0.12917524,1.25666083e-01,6.31120597e-04,1.95385330e-04,1.09728817e-01
15,0.12902766,0.13340354,0.09201496,0.08894196,0.12917015,1.25294585e-01,6.31459390e-04,1.95658735e-04,1.09783039e-01
16,0.12862235,0.13355991,0.09188176,0.08900363,0.12876570,1.26125627e-01,6.31205832e-04,1.95493224e-04,1.10249699e-01
17,0.12766775,0.13260979,0.09152310,0.08877494,0.12781222,1.27558907e-01,6.31493563e-04,1.95466290e-04,1.10565943e-01
18,0.12657670,0.13297565,0.09114612,0.08866793,0.12672286,1.29168264e-01,6.31608837e-04,1.94758760e-04,1.11073609e-01
19,0.12570740,0.13183899,0.09080548,0.08831805,0.12585493,1.30434007e-01,6.31563444e-04,1.95236206e-04,1.11710678e-01
20,0.12484232,0.13349236,0.09049200,0.08896044,0.12499131,1.31478892e-01,6.31158672e-04,1.95295776e-04,1.12270053e-01
21,0.11294471,0.11735482,0.08654326,0.08294383,0.11311445,1.36257083e-01,1.50924142e-01,4.77697551e-02,1.04054309e-01
22,0.10664524,0.11478918,0.08434464,0.08203623,0.10682831,1.41370026e-01,1.70443997e-01,7.23685231e-02,9.48321571e-02
23,0.10412197,0.11495190,0.08343870,0.08215089,0.10431328,1.44646366e-01,1.77397167e-01,7.89978661e-02,9.16626310e-02
24,0.10250854,0.11418459,0.08285864,0.08174407,0.10270473,1.46936995e-01,1.81006047e-01,8.23755280e-02,8.99552543e-02
25,0.10154087,0.11467139,0.08246976,0.08188446,0.10174025,1.48475622e-01,1.84320773e-01,8.43742716e-02,8.87508925e-02
26,0.10086092,0.11411965,0.08221450,0.08173479,0.10106252,1.49800678e-01,1.84724149e-01,8.58969411e-02,8.79063055e-02
27,0.10034080,0.11425109,0.08200688,0.08173037,0.10054394,1.50815650e-01,1.85647403e-01,8.70463628e-02,8.70296905e-02
28,0.10017997,0.11421723,0.08193874,0.08170982,0.10038378,1.51011244e-01,1.85976116e-01,8.74948947e-02,8.68476416e-02
29,0.09988653,0.11428355,0.08184329,0.08171384,0.10009018,1.50731744e-01,1.86602947e-01,8.76976204e-02,8.65070907e-02
30,0.09979188,0.11431188,0.08179081,0.08170184,0.09999635,1.51438074e-01,1.86566585e-01,8.79876381e-02,8.64372015e-02
31,0.09949215,0.11494218,0.08169204,0.08150788,0.09969918,1.52993444e-01,1.88498258e-01,8.97946739e-02,8.54372776e-02
32,0.09788296,0.11612979,0.08106795,0.08208671,0.09809475,1.55753703e-01,1.90819040e-01,9.28118428e-02,8.34699489e-02
33,0.09664978,0.11567356,0.08058469,0.08194126,0.09686452,1.57996692e-01,1.92933226e-01,9.50246458e-02,8.19918733e-02
34,0.09556257,0.11720303,0.08015062,0.08238086,0.09578140,1.59994427e-01,1.95861933e-01,9.71840000e-02,8.09375191e-02
