epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.55471483,0.27407546,0.67755358,0.12415504,1.00000000,0.00000000
2,0.34917077,0.24832079,0.54308125,0.11718935,1.00000000,0.00000000
3,0.30063552,0.23659645,0.50502391,0.11391763,1.00000000,0.00000000
4,0.27129296,0.23059279,0.47997892,0.11153284,1.00000000,0.00000000
5,0.24943526,0.22452460,0.46024441,0.11004904,1.00000000,0.00000000
6,0.23201569,0.21837041,0.44364168,0.10810066,1.00000000,0.00000000
7,0.21666381,0.21437357,0.42861968,0.10709266,1.00000000,0.00000000
8,0.20428483,0.20810547,0.41580859,0.10547472,1.00000000,0.00000000
9,0.19366141,0.20786335,0.40486238,0.10479146,1.00000000,0.00000000
10,0.18416629,0.20149825,0.39462242,0.10312963,1.00000000,0.00000000
11,0.17573035,0.19946940,0.38550893,0.10257214,1.00000000,0.00000000
12,0.16837342,0.19672592,0.37719703,0.10162466,1.00000000,0.00000000
13,0.16157396,0.19383763,0.36943095,0.10058381,1.00000000,0.00000000
14,0.15549669,0.19621019,0.36233878,0.10093256,1.00000000,0.00000000
15,0.15019628,0.19048432,0.35599349,0.09974419,1.00000000,0.00000000
16,0.14521106,0.19343999,0.34980651,0.10004544,1.00000000,0.00000000
17,0.14070956,0.19167039,0.34433868,0.09943190,1.00000000,0.00000000
18,0.13662099,0.18942317,0.33931274,0.09892210,1.00000000,0.00000000
19,0.13312119,0.18703240,0.33484422,0.09868495,1.00000000,0.00000000
20,0.12935282,0.18915286,0.33003379,0.09900003,1.00000000,0.00000000
21,0.12612023,0.18414163,0.32588155,0.09744063,1.00000000,0.00000000
22,0.12297021,0.18355926,0.32185600,0.09763863,1.00000000,0.00000000
23,0.11995192,0.18401123,0.31789139,0.09797612,1.00000000,0.00000000
24,0.11767948,0.18159164,0.31485945,0.09736643,1.00000000,0.00000000
25,0.11479851,0.18000725,0.31102623,0.09740011,1.00000000,0.00000000
26,0.11218627,0.17968648,0.30746911,0.09709044,1.00000000,0.00000000
27,0.10992302,0.17881627,0.30433926,0.09749743,1.00000000,0.00000000
28,0.10790234,0.17973525,0.30165213,0.09737775,1.00000000,0.00000000
