epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19238316,0.17313540,0.10783076,0.09690689,0.19242438,3.56558013e-02,1.35437921e-05,3.90656623e-06,2.20713178e-02
2,0.16607455,0.15958385,0.10235494,0.09412440,0.16632656,7.56182235e-02,2.86055034e-04,9.97491695e-05,6.46472904e-02
3,0.15792490,0.15767364,0.10046831,0.09358436,0.15836008,8.45066383e-02,9.25985507e-04,3.04841283e-04,8.52088573e-02
4,0.15539733,0.15471279,0.09970827,0.09284263,0.15586977,8.76491950e-02,1.88591544e-03,6.41105927e-04,8.97707639e-02
5,0.15310797,0.15214629,0.09902538,0.09217755,0.15360559,9.06227600e-02,3.16457750e-03,1.09783698e-03,9.29634832e-02
6,0.15107104,0.15011417,0.09845258,0.09173553,0.15159301,9.39107709e-02,4.82488726e-03,1.73252194e-03,9.55083437e-02
7,0.14918629,0.14812847,0.09796513,0.09129385,0.14972770,9.59272719e-02,6.83567878e-03,2.58600276e-03,9.77196845e-02
8,0.14732254,0.14620022,0.09746354,0.09096465,0.14788153,9.78477196e-02,9.23350181e-03,3.65750120e-03,9.94778382e-02
9,0.14556870,0.14448255,0.09701007,0.09064632,0.14614786,9.98574612e-02,1.20381597e-02,4.90862573e-03,1.01764680e-01
10,0.14403221,0.14357739,0.09660544,0.09052429,0.14463092,1.01265945e-01,1.53336633e-02,6.33000585e-03,1.03927531e-01
11,0.14283646,0.14292858,0.09626525,0.09037007,0.14345422,1.02856665e-01,1.90099383e-02,7.97294525e-03,1.05625259e-01
12,0.14186089,0.14232877,0.09597157,0.09030080,0.14249111,1.03918230e-01,2.31733106e-02,9.90381500e-03,1.06543716e-01
13,0.14115228,0.14163020,0.09577252,0.09015901,0.14179337,1.04946896e-01,2.77751273e-02,1.21051348e-02,1.07058501e-01
14,0.14029340,0.14131288,0.09551657,0.09013384,0.14094348,1.05874272e-01,3.26763948e-02,1.45197899e-02,1.07535066e-01
15,0.13950818,0.14093391,0.09528374,0.09007462,0.14016532,1.06560197e-01,3.83991044e-02,1.71695529e-02,1.07643688e-01
16,0.13874913,0.14048375,0.09505540,0.08996824,0.13941794,1.07839129e-01,4.41707166e-02,1.99893432e-02,1.08027460e-01
17,0.13806903,0.14001439,0.09485084,0.08980979,0.13874813,1.08485085e-01,5.07139053e-02,2.30377097e-02,1.08223205e-01
18,0.13734784,0.14001963,0.09462406,0.08990770,0.13803808,1.09781530e-01,5.72943115e-02,2.62405487e-02,1.08237725e-01
19,0.13671041,0.13947571,0.09443284,0.08978225,0.13741269,1.10824544e-01,6.46193267e-02,2.96127942e-02,1.08321308e-01
20,0.13610103,0.13940743,0.09423639,0.08979301,0.13681659,1.11640539e-01,7.25807599e-02,3.32377896e-02,1.08410508e-01
21,0.13566213,0.13912735,0.09408813,0.08978474,0.13639081,1.12437231e-01,8.03215335e-02,3.69838961e-02,1.08460803e-01
22,0.13508630,0.13918690,0.09391023,0.08978540,0.13583133,1.13432524e-01,8.97381558e-02,4.10220348e-02,1.08463501e-01
23,0.13466319,0.13880885,0.09375793,0.08973907,0.13542371,1.14081730e-01,9.85828716e-02,4.51642912e-02,1.08507595e-01
24,0.13417084,0.13807144,0.09360867,0.08953096,0.13494792,1.14528479e-01,1.07839908e-01,4.93483548e-02,1.08589224e-01
25,0.13361764,0.13803390,0.09343603,0.08957527,0.13441564,1.15384587e-01,1.17991521e-01,5.38637951e-02,1.08627428e-01
26,0.13315863,0.13756157,0.09327520,0.08940318,0.13397999,1.16365779e-01,1.28576386e-01,5.85138749e-02,1.08556944e-01
27,0.13259130,0.13768312,0.09309022,0.08953154,0.13343725,1.16867866e-01,1.39578525e-01,6.32310482e-02,1.08622010e-01
28,0.13216328,0.13682828,0.09294713,0.08931675,0.13303623,1.17638497e-01,1.50075770e-01,6.83174862e-02,1.08669923e-01
29,0.13153619,0.13618833,0.09274291,0.08902881,0.13244069,1.18443775e-01,1.62411301e-01,7.34472053e-02,1.08716929e-01
30,0.13111656,0.13646163,0.09260293,0.08925480,0.13205419,1.19171726e-01,1.73752791e-01,7.88823804e-02,1.08575627e-01
31,0.13063270,0.13594834,0.09243645,0.08910057,0.13160830,1.19841809e-01,1.86450272e-01,8.42355425e-02,1.08884392e-01
32,0.13008532,0.13547415,0.09224364,0.08884140,0.13110289,1.20551098e-01,1.99954043e-01,8.96458976e-02,1.08837194e-01
33,0.12946196,0.13553683,0.09202266,0.08902095,0.13052379,1.21467843e-01,2.12462663e-01,9.55237400e-02,1.08933370e-01
34,0.12894020,0.13541737,0.09185732,0.08897040,0.13005127,1.22117919e-01,2.25675459e-01,1.01168812e-01,1.08929143e-01
35,0.12833712,0.13496606,0.09166158,0.08880734,0.12950142,1.23036202e-01,2.39390425e-01,1.07228586e-01,1.08989953e-01
36,0.12778973,0.13521129,0.09148170,0.08881240,0.12901505,1.23873538e-01,2.54823330e-01,1.13286541e-01,1.08881341e-01
37,0.12729511,0.13452778,0.09131417,0.08880109,0.12857949,1.24499120e-01,2.69466915e-01,1.19236999e-01,1.09068959e-01
38,0.12675861,0.13480779,0.09112130,0.08878872,0.12811266,1.25521589e-01,2.83487224e-01,1.25741381e-01,1.09136759e-01
39,0.12619754,0.13374443,0.09093217,0.08847991,0.12762102,1.26197355e-01,2.98988364e-01,1.32046814e-01,1.09252139e-01
40,0.12560023,0.13435926,0.09071785,0.08870263,0.12710313,1.27043363e-01,3.15325324e-01,1.38339412e-01,1.09328771e-01
41,0.12507990,0.13431101,0.09053641,0.08876294,0.12666145,1.27792005e-01,3.28983859e-01,1.44672373e-01,1.09425726e-01
42,0.12443750,0.13304734,0.09031771,0.08823861,0.12610440,1.28688167e-01,3.44280955e-01,1.51441476e-01,1.09373829e-01
43,0.12397385,0.13323053,0.09015299,0.08821937,0.12573760,1.29345548e-01,3.62670350e-01,1.58138270e-01,1.09374054e-01
44,0.12332564,0.13296224,0.08991064,0.08817683,0.12518623,1.30315928e-01,3.79735453e-01,1.64838663e-01,1.09280215e-01
45,0.12274776,0.13289914,0.08971397,0.08832658,0.12470438,1.30832445e-01,3.93997443e-01,1.71403824e-01,1.09389288e-01
46,0.12223361,0.13226792,0.08949755,0.08802711,0.12430136,1.31639829e-01,4.11181268e-01,1.78279472e-01,1.09316215e-01
47,0.12153235,0.13233137,0.08925475,0.08809296,0.12371456,1.32300089e-01,4.27893450e-01,1.85400042e-01,1.09517761e-01
48,0.12099181,0.13185700,0.08906084,0.08795960,0.12328798,1.33104693e-01,4.43834452e-01,1.92262752e-01,1.09277159e-01
49,0.12028161,0.13202197,0.08881916,0.08797897,0.12269950,1.33910796e-01,4.61493381e-01,1.99030125e-01,1.09205387e-01
50,0.11980505,0.13209680,0.08863657,0.08802041,0.12235651,1.34591716e-01,4.78033139e-01,2.06492674e-01,1.09181492e-01
51,0.11904160,0.13207440,0.08834597,0.08794306,0.12171783,1.35475080e-01,4.94472264e-01,2.12917744e-01,1.09069537e-01
52,0.11841134,0.13263218,0.08811307,0.08798030,0.12122109,1.36048173e-01,5.09528725e-01,2.20090023e-01,1.09122521e-01
53,0.11783247,0.13216158,0.08788349,0.08788317,0.12077373,1.36661331e-01,5.24191281e-01,2.26791317e-01,1.08875807e-01
54,0.11704317,0.13183143,0.08759950,0.08779492,0.12013611,1.37795691e-01,5.42426146e-01,2.33973201e-01,1.08877906e-01
55,0.11636178,0.13245979,0.08733968,0.08796117,0.11958690,1.38259688e-01,5.54540301e-01,2.40916696e-01,1.08787409e-01
56,0.11573613,0.13205572,0.08713715,0.08769333,0.11911121,1.38920519e-01,5.71027462e-01,2.47678890e-01,1.08711662e-01
57,0.11496733,0.13258889,0.08682899,0.08793728,0.11849697,1.39680942e-01,5.86395631e-01,2.54216005e-01,1.08459101e-01
58,0.11428475,0.13304347,0.08655401,0.08824346,0.11795286,1.40366791e-01,5.97921951e-01,2.61042582e-01,1.08559624e-01
59,0.11357025,0.13268612,0.08631531,0.08795983,0.11739068,1.40989441e-01,6.12155482e-01,2.67694751e-01,1.08392740e-01
60,0.11282852,0.13299486,0.08602026,0.08780664,0.11680093,1.41789532e-01,6.22965266e-01,2.74599916e-01,1.08239729e-01
