epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15617904,0.14440899,0.09958501,0.09059573,0.15707750,8.54687545e-02,5.32420789e-04,1.49583920e-04,8.51638084e-02
2,0.14224368,0.14096319,0.09595662,0.09019986,0.14343233,1.00631799e-01,5.32769947e-04,1.49355465e-04,1.02665521e-01
3,0.13800055,0.13977041,0.09474111,0.09005876,0.13928018,1.07421631e-01,5.32200861e-04,1.49549091e-04,1.06028278e-01
4,0.13550363,0.13852025,0.09397087,0.09003308,0.13681693,1.12007975e-01,5.32372403e-04,1.49632606e-04,1.06931947e-01
5,0.13361892,0.13786754,0.09336043,0.08968799,0.13495020,1.15175148e-01,5.32573583e-04,1.49490740e-04,1.07599736e-01
6,0.13243860,0.13692120,0.09295311,0.08939832,0.13378279,1.17539999e-01,5.32359229e-04,1.49698040e-04,1.08104632e-01
7,0.13145873,0.13604406,0.09263697,0.08921772,0.13280712,1.19289919e-01,5.32325233e-04,1.49594824e-04,1.08038622e-01
8,0.13060342,0.13601807,0.09232995,0.08925194,0.13195880,1.20600418e-01,5.32140296e-04,1.49524168e-04,1.08274743e-01
9,0.13002808,0.13551795,0.09214889,0.08928443,0.13138872,1.21157326e-01,5.32645760e-04,1.49599527e-04,1.08470937e-01
10,0.12962776,0.13549017,0.09200630,0.08918030,0.13099511,1.22481809e-01,5.32393309e-04,1.49534627e-04,1.08372346e-01
11,0.12925978,0.13555152,0.09188307,0.08928562,0.13062629,1.22318085e-01,5.32169163e-04,1.49422554e-04,1.08321178e-01
12,0.12894542,0.13519791,0.09177658,0.08906020,0.13031678,1.23127281e-01,5.32428826e-04,1.49433722e-04,1.08337160e-01
13,0.12881158,0.13523872,0.09174013,0.08916410,0.13018356,1.23412368e-01,5.32545533e-04,1.49656264e-04,1.08259057e-01
14,0.12870143,0.13528694,0.09168872,0.08916641,0.13007364,1.23308271e-01,5.32406644e-04,1.49490559e-04,1.08338359e-01
15,0.12870927,0.13517854,0.09170509,0.08915033,0.13008354,1.23667724e-01,5.32497287e-04,1.49616216e-04,1.08320541e-01
16,0.11561604,0.11878812,0.08743983,0.08348144,0.11707304,1.28175358e-01,1.48425404e-01,6.00334891e-02,8.87087448e-02
17,0.10775099,0.11632782,0.08475544,0.08268565,0.10934099,1.35348454e-01,1.70512135e-01,9.19005818e-02,6.87707182e-02
18,0.10434035,0.11507089,0.08353685,0.08234560,0.10603641,1.40260924e-01,1.80585935e-01,9.97935672e-02,6.32780257e-02
19,0.10204010,0.11472129,0.08265708,0.08203940,0.10381870,1.44333809e-01,1.85470370e-01,1.03866832e-01,6.14918555e-02
20,0.10036316,0.11478629,0.08203799,0.08221640,0.10221289,1.47914273e-01,1.89660375e-01,1.07096880e-01,5.98074156e-02
21,0.09894762,0.11443242,0.08149461,0.08191615,0.10084812,1.50673782e-01,1.92803574e-01,1.09589753e-01,5.91482397e-02
22,0.09780021,0.11466804,0.08105098,0.08219770,0.09974372,1.52595024e-01,1.95699737e-01,1.11073383e-01,5.88307567e-02
23,0.09701903,0.11550594,0.08077185,0.08254921,0.09898972,1.54309920e-01,1.95806259e-01,1.12261670e-01,5.85754529e-02
24,0.09637725,0.11548668,0.08052164,0.08256993,0.09837388,1.55754337e-01,1.97863457e-01,1.13319931e-01,5.79287849e-02
25,0.09584033,0.11549323,0.08029520,0.08266281,0.09785459,1.56748612e-01,1.98192898e-01,1.13894292e-01,5.79164856e-02
26,0.09535015,0.11572664,0.08010701,0.08267599,0.09737775,1.57208953e-01,1.99167398e-01,1.14324546e-01,5.79373521e-02
27,0.09510244,0.11581629,0.08000864,0.08269959,0.09713944,1.57967568e-01,1.99998664e-01,1.14529405e-01,5.76849776e-02
28,0.09482659,0.11587528,0.07990304,0.08278862,0.09686965,1.58352209e-01,1.99964616e-01,1.14821036e-01,5.76200735e-02
29,0.09477119,0.11584952,0.07985951,0.08277473,0.09682074,1.58609931e-01,2.00389771e-01,1.14984748e-01,5.75985939e-02
30,0.09469891,0.11589009,0.07983920,0.08279413,0.09674896,1.58658843e-01,1.99955270e-01,1.15077911e-01,5.75481292e-02
31,0.09439302,0.11681861,0.07970470,0.08324314,0.09646170,1.59635867e-01,2.01065459e-01,1.15382299e-01,5.75935872e-02
32,0.09342929,0.11717833,0.07931886,0.08344841,0.09553335,1.61731105e-01,2.02294624e-01,1.16455692e-01,5.73539182e-02
33,0.09245300,0.11805640,0.07895249,0.08390937,0.09458774,1.63327332e-01,2.03353427e-01,1.16946890e-01,5.74005009e-02
34,0.09165525,0.11809079,0.07859571,0.08387581,0.09381722,1.64813461e-01,2.04726236e-01,1.17701851e-01,5.71197122e-02
