epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.54650888,0.26480210,0.67492160,0.12210190,1.00000000,0.00000000
2,0.34858035,0.24259845,0.54490275,0.11575376,0.99000000,0.01000000
3,0.29938786,0.23262356,0.50703169,0.11268558,0.98000000,0.02000000
4,0.26970611,0.22591127,0.48266109,0.11034228,0.97000000,0.03000000
5,0.24713727,0.21896543,0.46308862,0.10836630,0.96000000,0.04000000
6,0.22907502,0.21225107,0.44650091,0.10676505,0.95000000,0.05000000
7,0.21356310,0.21075677,0.43182353,0.10641641,0.94000000,0.06000000
8,0.20076232,0.20444641,0.41895199,0.10452699,0.93000000,0.07000000
9,0.18995451,0.20185406,0.40790685,0.10387406,0.92000000,0.08000000
10,0.18070702,0.19928579,0.39809564,0.10337791,0.91000000,0.09000000
11,0.17251389,0.19741765,0.38903530,0.10218403,0.90000000,0.10000000
12,0.16522640,0.19520470,0.38078760,0.10148056,0.89000000,0.11000000
13,0.15890644,0.19142908,0.37343081,0.10044620,0.88000000,0.12000000
14,0.15335261,0.18935766,0.36681267,0.09978755,0.87000000,0.13000000
15,0.14823712,0.18590277,0.36054060,0.09904379,0.86000000,0.14000000
16,0.14394093,0.18560873,0.35525447,0.09914184,0.85000000,0.15000000
17,0.14000547,0.18394403,0.35041850,0.09835024,0.84000000,0.16000000
18,0.13623982,0.18265147,0.34573026,0.09772950,0.83000000,0.17000000
19,0.13284745,0.17729177,0.34134236,0.09671450,0.82000000,0.18000000
20,0.12997685,0.17765177,0.33768078,0.09665849,0.81000000,0.19000000
21,0.12724797,0.17317039,0.33438747,0.09538036,0.80000000,0.20000000
22,0.12469226,0.17328399,0.33121186,0.09599998,0.79000000,0.21000000
23,0.12238086,0.17244021,0.32825173,0.09517559,0.78000000,0.22000000
24,0.12043918,0.17293016,0.32605876,0.09622349,0.77000000,0.23000000
25,0.11843645,0.17069085,0.32365941,0.09459879,0.76000000,0.24000000
26,0.11652617,0.16876929,0.32151655,0.09464134,0.75000000,0.25000000
27,0.11482263,0.16825771,0.31976300,0.09416321,0.74000000,0.26000000
28,0.11324111,0.16854879,0.31809580,0.09428491,0.73000000,0.27000000
29,0.11170896,0.16677312,0.31660693,0.09433461,0.72000000,0.28000000
30,0.11021767,0.16560904,0.31525688,0.09410509,0.71000000,0.29000000
31,0.10882788,0.16352105,0.31412493,0.09342930,0.70000000,0.30000000
32,0.10764979,0.16530255,0.31344438,0.09375951,0.69000000,0.31000000
33,0.10641094,0.16133964,0.31260859,0.09284591,0.68000000,0.32000000
34,0.10511808,0.16188362,0.31183759,0.09297028,0.67000000,0.33000000
35,0.10418623,0.16091168,0.31182477,0.09299539,0.66000000,0.34000000
36,0.10311734,0.16033363,0.31152777,0.09260671,0.65000000,0.35000000
37,0.10204405,0.16160134,0.31144690,0.09296420,0.64000000,0.36000000
38,0.10104762,0.15866932,0.31159300,0.09187077,0.63000000,0.37000000
39,0.10017496,0.15974349,0.31214475,0.09257045,0.62000000,0.38000000
40,0.09922016,0.16253962,0.31227892,0.09327213,0.61000000,0.39000000
41,0.09831624,0.16096915,0.31293549,0.09307748,0.60000000,0.40000000
42,0.09747377,0.16108833,0.31378302,0.09361402,0.59000000,0.41000000
