epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16085790,0.14991326,0.10115852,0.09202363,0.16094044,7.92352565e-02,4.87304218e-04,1.42489678e-04,8.26804491e-02
2,0.14927682,0.14509213,0.09816686,0.09086827,0.14938831,9.42886808e-02,4.87459229e-04,1.42653764e-04,9.93176883e-02
3,0.14505744,0.14215644,0.09699133,0.09022240,0.14517859,9.95422038e-02,4.87681610e-04,1.42686848e-04,1.03453988e-01
4,0.14265170,0.14095139,0.09633792,0.09011856,0.14277821,1.02594741e-01,4.87120884e-04,1.42447708e-04,1.05442846e-01
5,0.14103593,0.14067092,0.09588854,0.09013430,0.14116577,1.05318050e-01,4.87042832e-04,1.42588719e-04,1.06383701e-01
6,0.14008127,0.13998610,0.09560849,0.08995411,0.14021291,1.06998027e-01,4.87006306e-04,1.42387804e-04,1.06913647e-01
7,0.13921718,0.13997117,0.09537260,0.09001813,0.13935012,1.08236512e-01,4.87296176e-04,1.42310566e-04,1.07317547e-01
8,0.13856546,0.13941437,0.09516950,0.08994127,0.13869922,1.09372508e-01,4.87114889e-04,1.42421092e-04,1.07182058e-01
9,0.13817327,0.13898385,0.09506740,0.08973830,0.13830733,1.09761211e-01,4.87686427e-04,1.42626239e-04,1.07346062e-01
10,0.13768175,0.13907344,0.09493707,0.08988973,0.13781656,1.10544503e-01,4.87338652e-04,1.42416621e-04,1.07233680e-01
11,0.13751038,0.13883314,0.09487364,0.08980583,0.13764525,1.10674078e-01,4.86690461e-04,1.42362559e-04,1.07452276e-01
12,0.13723862,0.13890235,0.09481440,0.08976889,0.13737403,1.11147512e-01,4.87242868e-04,1.42387298e-04,1.07464294e-01
13,0.13723194,0.13886176,0.09478811,0.08979364,0.13736710,1.11150793e-01,4.86957327e-04,1.42607193e-04,1.07362586e-01
14,0.13710930,0.13875339,0.09476184,0.08976103,0.13724451,1.11191140e-01,4.86734876e-04,1.42656581e-04,1.07347918e-01
15,0.13716344,0.13875931,0.09478096,0.08976709,0.13729860,1.11204174e-01,4.86855402e-04,1.42353069e-04,1.07348620e-01
16,0.13677418,0.13866322,0.09467075,0.08972933,0.13690999,1.11864926e-01,4.86819642e-04,1.42593399e-04,1.07406347e-01
17,0.13600688,0.13767527,0.09444253,0.08957699,0.13614286,1.12730395e-01,4.87675470e-04,1.42578483e-04,1.07448783e-01
