epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.35128149,0.19742609,0.53489087,0.10264326,1.00000000,0.00000000
2,0.23500462,0.18651824,0.44441236,0.10027675,1.00000000,0.00000000
3,0.21000596,0.18410203,0.42094576,0.09972951,1.00000000,0.00000000
4,0.19183579,0.18308119,0.40281770,0.09875604,1.00000000,0.00000000
5,0.17766219,0.18088942,0.38765144,0.09762921,1.00000000,0.00000000
6,0.16663750,0.17802454,0.37523336,0.09653939,1.00000000,0.00000000
7,0.15844441,0.17631317,0.36560393,0.09585803,1.00000000,0.00000000
8,0.15163547,0.17473490,0.35750646,0.09496003,1.00000000,0.00000000
9,0.14602930,0.17017122,0.35053089,0.09431074,1.00000000,0.00000000
10,0.14114640,0.17255723,0.34448374,0.09421790,1.00000000,0.00000000
11,0.13692943,0.16973607,0.33900844,0.09368071,1.00000000,0.00000000
12,0.13273439,0.16958684,0.33367472,0.09359013,1.00000000,0.00000000
13,0.12903439,0.16772033,0.32881266,0.09314382,1.00000000,0.00000000
14,0.12568982,0.16668206,0.32442658,0.09309214,1.00000000,0.00000000
15,0.12246700,0.16396798,0.32007679,0.09253377,1.00000000,0.00000000
16,0.11928217,0.16340636,0.31589638,0.09222440,1.00000000,0.00000000
17,0.11659796,0.16166613,0.31229521,0.09221318,1.00000000,0.00000000
18,0.11396633,0.16000706,0.30858528,0.09137028,1.00000000,0.00000000
19,0.11144634,0.16016853,0.30513000,0.09163246,1.00000000,0.00000000
20,0.10888424,0.16062708,0.30154847,0.09192082,1.00000000,0.00000000
21,0.10678086,0.16071830,0.29867108,0.09149453,1.00000000,0.00000000
22,0.10452238,0.15674708,0.29547812,0.09132119,1.00000000,0.00000000
23,0.10240138,0.15656794,0.29243373,0.09091894,1.00000000,0.00000000
24,0.10040188,0.15620452,0.28960849,0.09103157,1.00000000,0.00000000
25,0.09843789,0.15594677,0.28680947,0.09088762,1.00000000,0.00000000
26,0.09664247,0.15649744,0.28414420,0.09113552,1.00000000,0.00000000
27,0.09493179,0.15646916,0.28164119,0.09136891,1.00000000,0.00000000
28,0.09323913,0.15583939,0.27912169,0.09128403,1.00000000,0.00000000
29,0.09146921,0.15452175,0.27646643,0.09117594,1.00000000,0.00000000
30,0.09000061,0.15431150,0.27431563,0.09058931,1.00000000,0.00000000
31,0.08838881,0.15459567,0.27187062,0.09104230,1.00000000,0.00000000
32,0.08672145,0.15385264,0.26926612,0.09080520,1.00000000,0.00000000
33,0.08566120,0.15530564,0.26762766,0.09085604,1.00000000,0.00000000
34,0.08402973,0.15553378,0.26514935,0.09121887,1.00000000,0.00000000
35,0.08279464,0.15781846,0.26314077,0.09135293,1.00000000,0.00000000
36,0.08150130,0.15443122,0.26106003,0.09042775,1.00000000,0.00000000
37,0.08020979,0.15483979,0.25899860,0.09124602,1.00000000,0.00000000
38,0.07918622,0.15623803,0.25735499,0.09127963,1.00000000,0.00000000
39,0.07791425,0.15664031,0.25535709,0.09177068,1.00000000,0.00000000
40,0.07670774,0.15709721,0.25329129,0.09149401,1.00000000,0.00000000
41,0.07568902,0.15822287,0.25165627,0.09207750,1.00000000,0.00000000
42,0.07471898,0.15641751,0.25006301,0.09176330,1.00000000,0.00000000
43,0.07356421,0.15649635,0.24822428,0.09131555,1.00000000,0.00000000
44,0.07262704,0.15894363,0.24661614,0.09215198,1.00000000,0.00000000
45,0.07169303,0.15926469,0.24499933,0.09203096,1.00000000,0.00000000
46,0.07073158,0.16136789,0.24339268,0.09248642,1.00000000,0.00000000
47,0.06991785,0.15930908,0.24212508,0.09215437,1.00000000,0.00000000
48,0.06923819,0.16053461,0.24091567,0.09272088,1.00000000,0.00000000
49,0.06811566,0.16537792,0.23890181,0.09307800,1.00000000,0.00000000
50,0.06722899,0.15910275,0.23739051,0.09194255,1.00000000,0.00000000
51,0.06657271,0.16400204,0.23628315,0.09292364,1.00000000,0.00000000
52,0.06565819,0.16141550,0.23470390,0.09263517,1.00000000,0.00000000
53,0.06505366,0.16234428,0.23358932,0.09284114,1.00000000,0.00000000
54,0.06389975,0.16437347,0.23161798,0.09285721,1.00000000,0.00000000
55,0.06354961,0.16211229,0.23105872,0.09285712,1.00000000,0.00000000
56,0.06282876,0.16212941,0.22973199,0.09223731,1.00000000,0.00000000
57,0.06210387,0.16178102,0.22837165,0.09273001,1.00000000,0.00000000
58,0.06146469,0.16191590,0.22722977,0.09290214,1.00000000,0.00000000
59,0.06102993,0.16340236,0.22638889,0.09300714,1.00000000,0.00000000
60,0.06033112,0.16359386,0.22521386,0.09322288,1.00000000,0.00000000
61,0.05961412,0.16779617,0.22384243,0.09394456,1.00000000,0.00000000
62,0.05919013,0.16397303,0.22309991,0.09323424,1.00000000,0.00000000
63,0.05864046,0.16771422,0.22216651,0.09402361,1.00000000,0.00000000
64,0.05824743,0.16489611,0.22137422,0.09349224,1.00000000,0.00000000
65,0.05775817,0.16555156,0.22043269,0.09368429,1.00000000,0.00000000
66,0.05729181,0.16343971,0.21961676,0.09324575,1.00000000,0.00000000
67,0.05670397,0.16642742,0.21844773,0.09392933,1.00000000,0.00000000
68,0.05627144,0.16565069,0.21771245,0.09440906,1.00000000,0.00000000
69,0.05596090,0.16724313,0.21708802,0.09409154,1.00000000,0.00000000
70,0.05542220,0.16677439,0.21605893,0.09393288,1.00000000,0.00000000
71,0.05497138,0.16748669,0.21520310,0.09416195,1.00000000,0.00000000
72,0.05478727,0.16960558,0.21484860,0.09469974,1.00000000,0.00000000
73,0.05427450,0.17000785,0.21389912,0.09378430,1.00000000,0.00000000
74,0.05377748,0.16630928,0.21290536,0.09362929,1.00000000,0.00000000
75,0.05345987,0.16646522,0.21224183,0.09426881,1.00000000,0.00000000
76,0.05300920,0.16865197,0.21146337,0.09463074,1.00000000,0.00000000
77,0.05265637,0.16737651,0.21069794,0.09428686,1.00000000,0.00000000
78,0.05241231,0.17086837,0.21025048,0.09437583,1.00000000,0.00000000
