epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.56148913,0.27093489,0.68669593,0.12228756,1.00000000,0.00000000
2,0.34843375,0.24385840,0.54550626,0.11558265,0.99000000,0.01000000
3,0.29876232,0.23468821,0.50711225,0.11275731,0.98000000,0.02000000
4,0.26858458,0.22676301,0.48223514,0.11058375,0.97000000,0.03000000
5,0.24578210,0.22020866,0.46215338,0.10922070,0.96000000,0.04000000
6,0.22747445,0.21531479,0.44539763,0.10768891,0.95000000,0.05000000
7,0.21200053,0.21279704,0.43042576,0.10672962,0.94000000,0.06000000
8,0.19935351,0.20893328,0.41768346,0.10575360,0.93000000,0.07000000
9,0.18906954,0.20573790,0.40706140,0.10466025,0.92000000,0.08000000
10,0.18006667,0.20253116,0.39738162,0.10340000,0.91000000,0.09000000
11,0.17186791,0.20149640,0.38827049,0.10214958,0.90000000,0.10000000
12,0.16496727,0.19732434,0.38056865,0.10157296,0.89000000,0.11000000
13,0.15895492,0.19566859,0.37354861,0.10096189,0.88000000,0.12000000
14,0.15362959,0.19371711,0.36717758,0.09995231,0.87000000,0.13000000
15,0.14883978,0.19049763,0.36149749,0.09881678,0.86000000,0.14000000
16,0.14446141,0.18733356,0.35618999,0.09838879,0.85000000,0.15000000
17,0.14043334,0.18764411,0.35115330,0.09833955,0.84000000,0.16000000
18,0.13717946,0.18457002,0.34723176,0.09802643,0.83000000,0.17000000
19,0.13386689,0.18078517,0.34296073,0.09655747,0.82000000,0.18000000
20,0.13087447,0.18008691,0.33930843,0.09603618,0.81000000,0.19000000
21,0.12826992,0.18237533,0.33619217,0.09665141,0.80000000,0.20000000
22,0.12586114,0.17714936,0.33315560,0.09529130,0.79000000,0.21000000
23,0.12344245,0.17738926,0.33022141,0.09553009,0.78000000,0.22000000
24,0.12124261,0.17426380,0.32762861,0.09502105,0.77000000,0.23000000
25,0.11934099,0.17079660,0.32539195,0.09473258,0.76000000,0.24000000
26,0.11741865,0.17052749,0.32325534,0.09428193,0.75000000,0.25000000
27,0.11566689,0.17014370,0.32139743,0.09443644,0.74000000,0.26000000
28,0.11397580,0.16977364,0.31953683,0.09389359,0.73000000,0.27000000
29,0.11248405,0.16487001,0.31815053,0.09284088,0.72000000,0.28000000
30,0.11101701,0.16474159,0.31694150,0.09336021,0.71000000,0.29000000
31,0.10960487,0.16302746,0.31566183,0.09338957,0.70000000,0.30000000
32,0.10816623,0.16292669,0.31451151,0.09297314,0.69000000,0.31000000
33,0.10703538,0.16159390,0.31402627,0.09223328,0.68000000,0.32000000
34,0.10578043,0.16188464,0.31334048,0.09241509,0.67000000,0.33000000
35,0.10473275,0.15945808,0.31316976,0.09235598,0.66000000,0.34000000
36,0.10364115,0.16228124,0.31280859,0.09286831,0.65000000,0.35000000
37,0.10246021,0.16024205,0.31249984,0.09208505,0.64000000,0.36000000
38,0.10147243,0.16056902,0.31264641,0.09187983,0.63000000,0.37000000
39,0.10053707,0.16117382,0.31297601,0.09258494,0.62000000,0.38000000
40,0.09957110,0.15841713,0.31327726,0.09214448,0.61000000,0.39000000
41,0.09864381,0.15750342,0.31388524,0.09151852,0.60000000,0.40000000
42,0.09776120,0.15651467,0.31467727,0.09142301,0.59000000,0.41000000
43,0.09678628,0.15754999,0.31518529,0.09146072,0.58000000,0.42000000
44,0.09580871,0.15690971,0.31601025,0.09176606,0.57000000,0.43000000
45,0.09506280,0.15608140,0.31713431,0.09146700,0.56000000,0.44000000
46,0.09410927,0.15851301,0.31821230,0.09200873,0.55000000,0.45000000
47,0.09326099,0.15609314,0.31963145,0.09157861,0.54000000,0.46000000
48,0.09235821,0.15986195,0.32090018,0.09225510,0.53000000,0.47000000
49,0.09152440,0.15875383,0.32250359,0.09143005,0.52000000,0.48000000
50,0.09055008,0.15922356,0.32391057,0.09213442,0.51000000,0.49000000
51,0.08966158,0.15811280,0.32557968,0.09244072,0.50000000,0.50000000
52,0.08937576,0.15857139,0.32516014,0.09218046,0.50000000,0.50000000
53,0.08907052,0.16059100,0.32433800,0.09222568,0.50000000,0.50000000
54,0.08880235,0.15879709,0.32372313,0.09204920,0.50000000,0.50000000
55,0.08852078,0.15783253,0.32290277,0.09214300,0.50000000,0.50000000
56,0.08826236,0.16075871,0.32221203,0.09287477,0.50000000,0.50000000
57,0.08800991,0.15971236,0.32148730,0.09266276,0.50000000,0.50000000
58,0.08775277,0.15758268,0.32077576,0.09215224,0.50000000,0.50000000
59,0.08758370,0.16160322,0.32022487,0.09317219,0.50000000,0.50000000
60,0.08733999,0.15847565,0.31965232,0.09222245,0.50000000,0.50000000
61,0.08716700,0.15999508,0.31908531,0.09241205,0.50000000,0.50000000
62,0.08694795,0.16047208,0.31859465,0.09244794,0.50000000,0.50000000
63,0.08679437,0.15934215,0.31797219,0.09235851,0.50000000,0.50000000
64,0.08655379,0.15763115,0.31731614,0.09248979,0.50000000,0.50000000
65,0.08640951,0.15856297,0.31681732,0.09222854,0.50000000,0.50000000
66,0.08621612,0.15703485,0.31618217,0.09216736,0.50000000,0.50000000
67,0.08603293,0.15870075,0.31578107,0.09216238,0.50000000,0.50000000
