epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.92510614,0.32622176,0.85813645,0.13829167,1.00000000,0.00000000
2,0.38580033,0.23200199,0.56395721,0.11242268,0.97600000,0.02400000
3,0.28590512,0.20411131,0.48817551,0.10460516,0.95200000,0.04800000
4,0.24219011,0.19464595,0.45092959,0.10134753,0.92800000,0.07200000
5,0.21565076,0.18792294,0.42650573,0.09940746,0.90400000,0.09600000
6,0.19739680,0.18066129,0.40853118,0.09722842,0.88000000,0.12000000
7,0.18411016,0.17426232,0.39481683,0.09552572,0.85600000,0.14400000
8,0.17541682,0.17278909,0.38573346,0.09535205,0.83200000,0.16800000
9,0.16947606,0.16762962,0.37963832,0.09375336,0.80800000,0.19200000
10,0.16791360,0.16758918,0.37860148,0.09414783,0.78400000,0.21600000
11,0.17152733,0.16938347,0.38434421,0.09464281,0.76000000,0.24000000
12,0.18659480,0.17906379,0.40408808,0.09783564,0.73600000,0.26400000
13,0.22183714,0.19776761,0.44242098,0.10405834,0.71200000,0.28800000
14,0.25126414,0.20456364,0.46708534,0.10525666,0.68800000,0.31200000
15,0.26286255,0.21054207,0.47574823,0.10752236,0.66400000,0.33600000
16,0.26878686,0.21077112,0.47984304,0.10687687,0.64000000,0.36000000
17,0.27242749,0.21229306,0.48228089,0.10773786,0.61600000,0.38400000
18,0.27431520,0.21442244,0.48379738,0.10817796,0.59200000,0.40800000
19,0.27642807,0.21443855,0.48518341,0.10837461,0.56800000,0.43200000
20,0.27784525,0.21556038,0.48631644,0.10812461,0.54400000,0.45600000
21,0.27873709,0.21626268,0.48738309,0.10834510,0.52000000,0.48000000
22,0.27986968,0.21755072,0.48836969,0.10854273,0.49600000,0.50400000
23,0.28171322,0.21800641,0.48946571,0.10865403,0.47200000,0.52800000
24,0.28251418,0.21714271,0.49042054,0.10857753,0.44800000,0.55200000
25,0.28375623,0.21914481,0.49141001,0.10890047,0.42400000,0.57600000
26,0.28467301,0.22045602,0.49232122,0.10924823,0.40000000,0.60000000
27,0.28562093,0.22072932,0.49313654,0.10903242,0.40000000,0.60000000
28,0.28669787,0.22177909,0.49391037,0.10933155,0.40000000,0.60000000
29,0.28742588,0.22291244,0.49453741,0.10963530,0.40000000,0.60000000
30,0.28815571,0.22267162,0.49528153,0.10942088,0.40000000,0.60000000
31,0.28873320,0.22421282,0.49601289,0.10980520,0.40000000,0.60000000
32,0.28993086,0.22595259,0.49665891,0.11027321,0.40000000,0.60000000
33,0.29075375,0.22552965,0.49733822,0.10980774,0.40000000,0.60000000
34,0.29166719,0.22580862,0.49804862,0.11007331,0.40000000,0.60000000
35,0.29242447,0.22748836,0.49871178,0.11059411,0.40000000,0.60000000
36,0.29237353,0.22811585,0.49929050,0.11068346,0.40000000,0.60000000
37,0.29349332,0.22763690,0.49993903,0.11043510,0.40000000,0.60000000
38,0.29431198,0.22931738,0.50054391,0.11077702,0.40000000,0.60000000
39,0.29442803,0.23004133,0.50116663,0.11081447,0.40000000,0.60000000
40,0.29513309,0.23043223,0.50175639,0.11090965,0.40000000,0.60000000
41,0.29628093,0.22995640,0.50235905,0.11083592,0.40000000,0.60000000
42,0.29570068,0.23293192,0.50289118,0.11129504,0.40000000,0.60000000
43,0.29717152,0.23459760,0.50344775,0.11160163,0.40000000,0.60000000
44,0.29798470,0.23398824,0.50404838,0.11147223,0.40000000,0.60000000
45,0.29833439,0.23418719,0.50457665,0.11159513,0.40000000,0.60000000
46,0.29853774,0.23526600,0.50503942,0.11184389,0.40000000,0.60000000
47,0.29934163,0.23551642,0.50553211,0.11207924,0.40000000,0.60000000
48,0.29973665,0.23565222,0.50602352,0.11174620,0.40000000,0.60000000
49,0.30032004,0.23678904,0.50645481,0.11195383,0.40000000,0.60000000
50,0.30103027,0.23702454,0.50690690,0.11193996,0.40000000,0.60000000
51,0.30138259,0.23750544,0.50727549,0.11225505,0.40000000,0.60000000
52,0.30192493,0.23752586,0.50766099,0.11205000,0.40000183,0.59999817
53,0.30249043,0.23905773,0.50806521,0.11241470,0.40000731,0.59999269
54,0.30233127,0.23824841,0.50844314,0.11206423,0.40001645,0.59998355
55,0.30303272,0.23773653,0.50880097,0.11213464,0.40002924,0.59997076
56,0.30328393,0.23916793,0.50913088,0.11232731,0.40004569,0.59995431
57,0.30353838,0.23899812,0.50942227,0.11219166,0.40006579,0.59993421
58,0.30378926,0.23996273,0.50973488,0.11244501,0.40008954,0.59991046
59,0.30396719,0.23904072,0.51002758,0.11245378,0.40011694,0.59988306
60,0.30434238,0.24028818,0.51021266,0.11231430,0.40014800,0.59985200
61,0.30480580,0.24073668,0.51052459,0.11219652,0.40018270,0.59981730
62,0.30476682,0.24031093,0.51070725,0.11246854,0.40022104,0.59977896
63,0.30510335,0.24160101,0.51099394,0.11298115,0.40026304,0.59973696
64,0.30536840,0.24247657,0.51121063,0.11306867,0.40030867,0.59969133
65,0.30570580,0.24082369,0.51140970,0.11230491,0.40035795,0.59964205
66,0.30599003,0.24131236,0.51165730,0.11248205,0.40041086,0.59958914
67,0.30564312,0.24303691,0.51182027,0.11315131,0.40046741,0.59953259
68,0.30556545,0.24267539,0.51192494,0.11288490,0.40052759,0.59947241
69,0.30618841,0.24324971,0.51209278,0.11314411,0.40059140,0.59940860
70,0.30661373,0.24384119,0.51225008,0.11325822,0.40065883,0.59934117
71,0.30666170,0.24221089,0.51238533,0.11295272,0.40072989,0.59927011
72,0.30658021,0.24316028,0.51249757,0.11310444,0.40080458,0.59919542
73,0.30689103,0.24305782,0.51263904,0.11265637,0.40088287,0.59911713
74,0.30684589,0.24243549,0.51278623,0.11249506,0.40096478,0.59903522
75,0.30667196,0.24484436,0.51286652,0.11332047,0.40105030,0.59894970
76,0.30707431,0.24431393,0.51296664,0.11331042,0.40113942,0.59886058
77,0.30725987,0.24357308,0.51305398,0.11308870,0.40123214,0.59876786
78,0.30707082,0.24359709,0.51311932,0.11303409,0.40132846,0.59867154
79,0.30703402,0.24468955,0.51317835,0.11321748,0.40142836,0.59857164
80,0.30746131,0.24307800,0.51322833,0.11281150,0.40153186,0.59846814
81,0.30731066,0.24344506,0.51338120,0.11309696,0.40163893,0.59836107
82,0.30779834,0.24516250,0.51344036,0.11345179,0.40174958,0.59825042
83,0.30752913,0.24626981,0.51346876,0.11343996,0.40186380,0.59813620
84,0.30771627,0.24445176,0.51356265,0.11306653,0.40198158,0.59801842
85,0.30727413,0.24575909,0.51357361,0.11340064,0.40210292,0.59789708
86,0.30776608,0.24380853,0.51361939,0.11308053,0.40222782,0.59777218
87,0.30752213,0.24390162,0.51364740,0.11305399,0.40235626,0.59764374
88,0.30759904,0.24427030,0.51371749,0.11332949,0.40248825,0.59751175
89,0.30764947,0.24507245,0.51370910,0.11333275,0.40262376,0.59737624
