epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.70030819,0.30204268,0.75358614,0.13152399,1.00000000,0.00000000
2,0.41425741,0.26542186,0.58832503,0.12149985,1.00000000,0.00000000
3,0.35021256,0.24939605,0.54350018,0.11756427,1.00000000,0.00000000
4,0.31631951,0.24109737,0.51757470,0.11545885,1.00000000,0.00000000
5,0.29221714,0.23331397,0.49783576,0.11333256,1.00000000,0.00000000
6,0.27291836,0.22993643,0.48134607,0.11198575,1.00000000,0.00000000
7,0.25675916,0.22472211,0.46692657,0.11088287,1.00000000,0.00000000
8,0.24301013,0.21937171,0.45411135,0.10879697,1.00000000,0.00000000
9,0.23039460,0.21313665,0.44209095,0.10777975,1.00000000,0.00000000
10,0.21908418,0.21410461,0.43103035,0.10714663,1.00000000,0.00000000
11,0.20897618,0.20883188,0.42089758,0.10614002,1.00000000,0.00000000
12,0.20025359,0.20459098,0.41179444,0.10484068,1.00000000,0.00000000
13,0.19217762,0.20302411,0.40323011,0.10431096,1.00000000,0.00000000
14,0.18476603,0.19893519,0.39534970,0.10299281,1.00000000,0.00000000
15,0.17775107,0.19773437,0.38767273,0.10279476,1.00000000,0.00000000
16,0.17204420,0.19311281,0.38132668,0.10214843,1.00000000,0.00000000
17,0.16631450,0.19406474,0.37479619,0.10161195,1.00000000,0.00000000
18,0.16078768,0.19060880,0.36854956,0.10052631,1.00000000,0.00000000
19,0.15596541,0.19020965,0.36283675,0.10029889,1.00000000,0.00000000
20,0.15172720,0.19074173,0.35784298,0.10015482,1.00000000,0.00000000
21,0.14737084,0.19187536,0.35269959,0.10036428,1.00000000,0.00000000
22,0.14331802,0.18708640,0.34763282,0.09938816,1.00000000,0.00000000
23,0.13962972,0.18715710,0.34318742,0.09943096,1.00000000,0.00000000
24,0.13622588,0.18664712,0.33893576,0.09917205,1.00000000,0.00000000
25,0.13299353,0.18577627,0.33475343,0.09888465,1.00000000,0.00000000
26,0.12981707,0.18111856,0.33083122,0.09821074,1.00000000,0.00000000
27,0.12718651,0.17870922,0.32742228,0.09739053,1.00000000,0.00000000
28,0.12429152,0.18256704,0.32374342,0.09803210,1.00000000,0.00000000
29,0.12161011,0.17888011,0.32013575,0.09739249,1.00000000,0.00000000
30,0.11931430,0.17797116,0.31705780,0.09789376,1.00000000,0.00000000
31,0.11716523,0.17910171,0.31426518,0.09809947,1.00000000,0.00000000
32,0.11471397,0.17570259,0.31097148,0.09781626,1.00000000,0.00000000
33,0.11275352,0.17480969,0.30833305,0.09723999,1.00000000,0.00000000
34,0.11037809,0.17553320,0.30512743,0.09706921,1.00000000,0.00000000
35,0.10884646,0.17526239,0.30296805,0.09733707,1.00000000,0.00000000
36,0.10663514,0.17426171,0.29999513,0.09697349,1.00000000,0.00000000
37,0.10484150,0.17511089,0.29746478,0.09659684,1.00000000,0.00000000
38,0.10304643,0.17158131,0.29490496,0.09626776,1.00000000,0.00000000
39,0.10130079,0.17327753,0.29241572,0.09602758,1.00000000,0.00000000
40,0.09989177,0.17282334,0.29043722,0.09704593,1.00000000,0.00000000
41,0.09834133,0.16970769,0.28822463,0.09581748,1.00000000,0.00000000
42,0.09682581,0.17317770,0.28593431,0.09666244,1.00000000,0.00000000
43,0.09534963,0.17321095,0.28382106,0.09633021,1.00000000,0.00000000
44,0.09412272,0.17515140,0.28190640,0.09693061,1.00000000,0.00000000
45,0.09278179,0.17378670,0.28003775,0.09672805,1.00000000,0.00000000
46,0.09157495,0.17234244,0.27819403,0.09604132,1.00000000,0.00000000
47,0.09043214,0.17255735,0.27648000,0.09577597,1.00000000,0.00000000
48,0.08923944,0.17492877,0.27459178,0.09694958,1.00000000,0.00000000
49,0.08810186,0.17301638,0.27288451,0.09621462,1.00000000,0.00000000
50,0.08671791,0.17401988,0.27081097,0.09708601,1.00000000,0.00000000
51,0.08601494,0.17351754,0.26965508,0.09685642,1.00000000,0.00000000
52,0.08495930,0.17375464,0.26815847,0.09705244,1.00000000,0.00000000
53,0.08373463,0.17672670,0.26612650,0.09769349,1.00000000,0.00000000
54,0.08282483,0.17525299,0.26481442,0.09697342,1.00000000,0.00000000
55,0.08203726,0.17623162,0.26348315,0.09715919,1.00000000,0.00000000
56,0.08090742,0.17685956,0.26169359,0.09686528,1.00000000,0.00000000
57,0.08020867,0.17593654,0.26060143,0.09770768,1.00000000,0.00000000
58,0.07934534,0.17771866,0.25920144,0.09767202,1.00000000,0.00000000
59,0.07861981,0.17609947,0.25810908,0.09791744,1.00000000,0.00000000
60,0.07792902,0.17724500,0.25687381,0.09793394,1.00000000,0.00000000
61,0.07730734,0.17551737,0.25580335,0.09727100,1.00000000,0.00000000
62,0.07643513,0.17771296,0.25454046,0.09785950,1.00000000,0.00000000
63,0.07563674,0.17891371,0.25316758,0.09817232,1.00000000,0.00000000
64,0.07511640,0.18135183,0.25241096,0.09832436,1.00000000,0.00000000
65,0.07439996,0.17967496,0.25114223,0.09824103,1.00000000,0.00000000
66,0.07389518,0.18034069,0.25036530,0.09853813,1.00000000,0.00000000
67,0.07316950,0.18048237,0.24913604,0.09830188,1.00000000,0.00000000
68,0.07249721,0.18349842,0.24797272,0.09900670,1.00000000,0.00000000
69,0.07209525,0.17889805,0.24724196,0.09861991,1.00000000,0.00000000
70,0.07157047,0.17819501,0.24639860,0.09740021,1.00000000,0.00000000
71,0.07099965,0.18453798,0.24539309,0.09962438,1.00000000,0.00000000
72,0.07056677,0.18268929,0.24468579,0.09937194,1.00000000,0.00000000
73,0.07001607,0.18490601,0.24378375,0.09975089,1.00000000,0.00000000
74,0.06949211,0.18368045,0.24289399,0.09913240,1.00000000,0.00000000
75,0.06898212,0.18752553,0.24194921,0.09965769,1.00000000,0.00000000
76,0.06848334,0.18394693,0.24117639,0.09978677,1.00000000,0.00000000
77,0.06817367,0.18187898,0.24065510,0.09866776,1.00000000,0.00000000
78,0.06766195,0.18797708,0.23966270,0.09980541,1.00000000,0.00000000
79,0.06714701,0.18664254,0.23872442,0.09993890,1.00000000,0.00000000
80,0.06687042,0.18688047,0.23837477,0.09938478,1.00000000,0.00000000
81,0.06651601,0.18741510,0.23768843,0.09985514,1.00000000,0.00000000
82,0.06601221,0.18794250,0.23692174,0.09966264,1.00000000,0.00000000
83,0.06562206,0.18594561,0.23613177,0.09939800,1.00000000,0.00000000
84,0.06527539,0.18921492,0.23554151,0.09990309,1.00000000,0.00000000
85,0.06503004,0.19039607,0.23500870,0.10089128,1.00000000,0.00000000
86,0.06466372,0.18791287,0.23448377,0.10023769,1.00000000,0.00000000
87,0.06430694,0.18658007,0.23379247,0.09958584,1.00000000,0.00000000
88,0.06385954,0.18658551,0.23302836,0.09984070,1.00000000,0.00000000
89,0.06378970,0.18726235,0.23290926,0.09928055,1.00000000,0.00000000
90,0.06330537,0.18857299,0.23204214,0.09984481,1.00000000,0.00000000
91,0.06285035,0.18862693,0.23109975,0.09984208,1.00000000,0.00000000
92,0.06280996,0.19056577,0.23107640,0.10047800,1.00000000,0.00000000
93,0.06246388,0.19108946,0.23040078,0.10028225,1.00000000,0.00000000
94,0.06205877,0.19149085,0.22977083,0.10069802,1.00000000,0.00000000
95,0.06179677,0.18956964,0.22928784,0.09971754,1.00000000,0.00000000
96,0.06154488,0.19310531,0.22873626,0.10046762,1.00000000,0.00000000
97,0.06130610,0.19258414,0.22838558,0.10055157,1.00000000,0.00000000
98,0.06104849,0.19513139,0.22783430,0.10078378,1.00000000,0.00000000
99,0.06073758,0.18832675,0.22741009,0.09966760,1.00000000,0.00000000
100,0.06053986,0.19342111,0.22691696,0.10059863,1.00000000,0.00000000
101,0.06021730,0.18969048,0.22642431,0.10030502,1.00000000,0.00000000
102,0.05995484,0.19316096,0.22589791,0.10040444,1.00000000,0.00000000
103,0.05973445,0.19358413,0.22553928,0.10041527,1.00000000,0.00000000
104,0.05964287,0.18770320,0.22534362,0.09985206,1.00000000,0.00000000
105,0.05925326,0.19363010,0.22462086,0.10058778,1.00000000,0.00000000
106,0.05895171,0.19420828,0.22409882,0.10011751,1.00000000,0.00000000
107,0.05873693,0.19479151,0.22364537,0.10104537,1.00000000,0.00000000
108,0.05862419,0.18957773,0.22340035,0.10037257,1.00000000,0.00000000
109,0.05840725,0.19308525,0.22293719,0.10074147,1.00000000,0.00000000
110,0.05815683,0.19332849,0.22260677,0.10078167,1.00000000,0.00000000
111,0.05792833,0.19283920,0.22212417,0.10056829,1.00000000,0.00000000
112,0.05776466,0.19304006,0.22184219,0.10007611,1.00000000,0.00000000
113,0.05750615,0.19206332,0.22136976,0.09971275,1.00000000,0.00000000
114,0.05740771,0.19285526,0.22126960,0.10077706,1.00000000,0.00000000
115,0.05709990,0.19478313,0.22065312,0.10061598,1.00000000,0.00000000
116,0.05697515,0.19524718,0.22038718,0.10036539,1.00000000,0.00000000
117,0.05694442,0.19646180,0.22026319,0.10122388,1.00000000,0.00000000
118,0.05642470,0.19553775,0.21926443,0.10102089,1.00000000,0.00000000
