epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18860101,0.16748121,0.10726728,0.09575837,0.18891589,3.84636881e-02,1.43125468e-05,6.99646444e-06,2.94956140e-02
2,0.16359407,0.15949786,0.10187445,0.09395758,0.16520125,7.19974589e-02,1.16050810e-04,3.11043894e-05,7.36916305e-02
3,0.15794270,0.15548055,0.10025636,0.09281769,0.16002409,8.16809341e-02,3.10576598e-04,7.12020708e-05,8.35466507e-02
4,0.15479344,0.15204817,0.09934202,0.09207126,0.15702836,8.54011944e-02,5.53003710e-04,1.37641118e-04,8.76207206e-02
5,0.15226390,0.14939414,0.09867188,0.09148960,0.15462209,8.80995765e-02,8.50631868e-04,2.16562171e-04,9.06692323e-02
6,0.15041763,0.14704263,0.09820096,0.09101486,0.15287660,8.93091380e-02,1.20663782e-03,3.21955857e-04,9.32922178e-02
7,0.14870820,0.14518040,0.09779694,0.09063198,0.15124865,9.02437602e-02,1.59816888e-03,4.46242451e-04,9.52963812e-02
8,0.14730920,0.14388280,0.09742683,0.09038309,0.14992638,9.13553802e-02,2.06025762e-03,5.99452430e-04,9.72184561e-02
9,0.14597177,0.14277063,0.09709065,0.09025804,0.14865878,9.22984512e-02,2.58169082e-03,7.91884218e-04,9.88830379e-02
10,0.14481663,0.14222897,0.09678790,0.09017376,0.14756881,9.37986289e-02,3.19232156e-03,1.03216531e-03,1.00117404e-01
11,0.14387035,0.14171359,0.09654215,0.09021882,0.14667222,9.46243155e-02,3.87662107e-03,1.31420653e-03,1.01192890e-01
12,0.14283572,0.14130539,0.09625426,0.09005206,0.14568702,9.63916853e-02,4.66811474e-03,1.65119999e-03,1.01892085e-01
13,0.14193434,0.14086143,0.09599230,0.09010727,0.14482559,9.77579438e-02,5.53982895e-03,2.03601263e-03,1.02438493e-01
14,0.14123548,0.14054215,0.09581188,0.09008489,0.14416013,9.87834784e-02,6.52056726e-03,2.47480717e-03,1.03006558e-01
15,0.14044276,0.14007499,0.09558165,0.08996379,0.14340694,1.00289154e-01,7.58384349e-03,2.94232774e-03,1.03575114e-01
16,0.13991462,0.13980543,0.09541425,0.08984601,0.14290348,1.01190138e-01,8.78693376e-03,3.46918656e-03,1.04041972e-01
17,0.13923329,0.13971741,0.09521656,0.08984188,0.14224492,1.02277216e-01,1.00312691e-02,4.02995786e-03,1.04559343e-01
18,0.13860262,0.13913953,0.09501274,0.08978283,0.14163029,1.03131077e-01,1.13899712e-02,4.63759847e-03,1.04679170e-01
19,0.13799581,0.13888634,0.09481753,0.08965960,0.14104740,1.04391571e-01,1.27684395e-02,5.29393595e-03,1.04965895e-01
20,0.13752067,0.13895602,0.09468746,0.08973171,0.14058915,1.05367143e-01,1.43320091e-02,5.98858935e-03,1.04979863e-01
21,0.13704101,0.13811736,0.09453895,0.08946176,0.14011551,1.06142584e-01,1.59473768e-02,6.72747908e-03,1.05116593e-01
22,0.13654336,0.13773248,0.09439270,0.08949657,0.13963393,1.06722422e-01,1.77053780e-02,7.51320816e-03,1.05231499e-01
23,0.13601426,0.13811723,0.09420807,0.08958847,0.13911370,1.07774449e-01,1.94730136e-02,8.31928018e-03,1.05285706e-01
24,0.13555866,0.13711358,0.09407175,0.08931466,0.13866993,1.08479517e-01,2.12357774e-02,9.14624246e-03,1.05280178e-01
25,0.13501966,0.13675954,0.09389363,0.08929148,0.13814063,1.09502711e-01,2.32225988e-02,1.00137927e-02,1.05036297e-01
26,0.13459507,0.13671132,0.09375041,0.08929615,0.13771673,1.09976193e-01,2.53172160e-02,1.09449827e-02,1.04971864e-01
27,0.13414338,0.13669441,0.09361316,0.08933503,0.13727972,1.10877982e-01,2.75673704e-02,1.18717298e-02,1.04957007e-01
28,0.13373064,0.13613092,0.09348475,0.08924829,0.13687692,1.11475479e-01,2.97741091e-02,1.28483099e-02,1.04893246e-01
29,0.13318443,0.13583981,0.09330132,0.08900795,0.13635024,1.12265251e-01,3.20980761e-02,1.38357373e-02,1.04794208e-01
30,0.13277685,0.13525846,0.09316983,0.08897081,0.13595815,1.12988114e-01,3.45349411e-02,1.48486869e-02,1.04784699e-01
31,0.13239866,0.13572304,0.09302603,0.08906984,0.13559020,1.13362142e-01,3.70267340e-02,1.59319134e-02,1.04910621e-01
32,0.13189339,0.13530236,0.09286241,0.08907093,0.13510724,1.14205714e-01,3.97442879e-02,1.69699441e-02,1.04823260e-01
33,0.13156451,0.13500567,0.09275794,0.08901027,0.13479309,1.14431404e-01,4.25519404e-02,1.81644126e-02,1.04795201e-01
34,0.13104958,0.13447209,0.09256996,0.08887372,0.13430076,1.15067794e-01,4.55359420e-02,1.92722624e-02,1.04940034e-01
35,0.13053481,0.13480514,0.09241253,0.08907358,0.13381634,1.16086697e-01,4.81976146e-02,2.04190700e-02,1.04861518e-01
36,0.13008133,0.13433654,0.09224979,0.08876616,0.13337933,1.16321443e-01,5.14933956e-02,2.16629678e-02,1.05004152e-01
37,0.12949066,0.13412132,0.09204621,0.08878513,0.13281791,1.17250214e-01,5.45737386e-02,2.28794150e-02,1.05072110e-01
38,0.12914600,0.13401414,0.09191160,0.08884238,0.13249294,1.17629854e-01,5.77017484e-02,2.41425478e-02,1.05069433e-01
39,0.12858167,0.13421407,0.09172739,0.08896767,0.13196312,1.18596807e-01,6.11036010e-02,2.54205516e-02,1.04946831e-01
40,0.12824335,0.13397460,0.09161134,0.08866933,0.13165307,1.18861730e-01,6.47833716e-02,2.68595301e-02,1.04930107e-01
41,0.12772219,0.13396598,0.09142513,0.08885080,0.13116377,1.19611750e-01,6.81744151e-02,2.81154180e-02,1.05049906e-01
42,0.12716361,0.13430211,0.09122360,0.08886405,0.13064083,1.20536048e-01,7.15701657e-02,2.94942980e-02,1.05207346e-01
43,0.12686572,0.13407554,0.09110881,0.08891556,0.13037080,1.20807300e-01,7.53561403e-02,3.08979199e-02,1.05246569e-01
44,0.12631340,0.13496196,0.09093874,0.08910188,0.12986143,1.21492036e-01,7.89300094e-02,3.23343934e-02,1.05500887e-01
45,0.12577041,0.13428052,0.09074263,0.08911158,0.12935599,1.22300059e-01,8.30550552e-02,3.37318747e-02,1.05627316e-01
46,0.12526413,0.13410509,0.09055271,0.08895612,0.12889460,1.23086842e-01,8.66450428e-02,3.51821111e-02,1.05618405e-01
47,0.12479901,0.13432185,0.09039499,0.08904738,0.12847785,1.23701996e-01,9.14122940e-02,3.66583522e-02,1.05810499e-01
48,0.12422317,0.13477618,0.09019792,0.08913670,0.12793892,1.24392650e-01,9.49623069e-02,3.82112088e-02,1.05814048e-01
49,0.12377327,0.13412791,0.09004745,0.08904979,0.12753530,1.24823736e-01,9.94381722e-02,3.97782428e-02,1.05993949e-01
50,0.12353531,0.13411949,0.08993792,0.08918886,0.12734301,1.25165587e-01,1.03874100e-01,4.13620448e-02,1.06191565e-01
51,0.12286566,0.13413547,0.08967390,0.08919782,0.12672824,1.26098772e-01,1.08404563e-01,4.29880961e-02,1.06432158e-01
52,0.12256305,0.13365663,0.08958964,0.08883554,0.12647244,1.26523657e-01,1.13220739e-01,4.44169802e-02,1.06158602e-01
