epoch,train_loss,val_loss,train_rmse,val_rmse
1,0.50268382,0.22486937,0.64521850,0.11251481
2,0.20303781,0.16857837,0.41171212,0.09498579
3,0.14397397,0.15339563,0.34630161,0.09049433
4,0.12051994,0.14745548,0.31648954,0.08851774
5,0.10626161,0.14417023,0.29707047,0.08715399
6,0.09677616,0.13863778,0.28339795,0.08567102
7,0.09016181,0.13451454,0.27341602,0.08416643
8,0.08610078,0.13668202,0.26716275,0.08441915
9,0.08354231,0.13522773,0.26321229,0.08412364
10,0.08235617,0.13581590,0.26123700,0.08396078
