epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.29776899,0.19142471,0.49524275,0.10045328,1.00000000,0.00000000
2,0.21201141,0.18773969,0.42301367,0.09929400,1.00000000,0.00000000
3,0.18817584,0.18499528,0.39925150,0.09770322,1.00000000,0.00000000
4,0.17191873,0.18311328,0.38131079,0.09659941,1.00000000,0.00000000
5,0.16036074,0.18194892,0.36792618,0.09568296,1.00000000,0.00000000
6,0.15234673,0.17842878,0.35822525,0.09483106,1.00000000,0.00000000
7,0.14569090,0.17620872,0.35008082,0.09426420,1.00000000,0.00000000
8,0.14029424,0.17515035,0.34324524,0.09363307,1.00000000,0.00000000
9,0.13538715,0.17215585,0.33699544,0.09326553,1.00000000,0.00000000
10,0.13081758,0.17207167,0.33108456,0.09284761,1.00000000,0.00000000
11,0.12693503,0.17144583,0.32598448,0.09297873,1.00000000,0.00000000
12,0.12320851,0.16828316,0.32111130,0.09228886,1.00000000,0.00000000
13,0.11962703,0.16708031,0.31630543,0.09183868,1.00000000,0.00000000
14,0.11649881,0.16490817,0.31202070,0.09176281,1.00000000,0.00000000
15,0.11331615,0.16664101,0.30773737,0.09201840,1.00000000,0.00000000
16,0.11045799,0.16517277,0.30369310,0.09185503,1.00000000,0.00000000
17,0.10753814,0.16460493,0.29974355,0.09164978,1.00000000,0.00000000
18,0.10508592,0.16272160,0.29622912,0.09117469,1.00000000,0.00000000
19,0.10251113,0.16370311,0.29260631,0.09177147,1.00000000,0.00000000
20,0.10035259,0.15913824,0.28947440,0.09061740,1.00000000,0.00000000
21,0.09788553,0.15901717,0.28588401,0.09075009,1.00000000,0.00000000
22,0.09574902,0.16017467,0.28280385,0.09104345,1.00000000,0.00000000
23,0.09372515,0.15991456,0.27973028,0.09092979,1.00000000,0.00000000
24,0.09183097,0.15934651,0.27698465,0.09113948,1.00000000,0.00000000
25,0.08998091,0.15990229,0.27421320,0.09118938,1.00000000,0.00000000
26,0.08828456,0.15839846,0.27162580,0.09122039,1.00000000,0.00000000
27,0.08642126,0.15797690,0.26871034,0.09132045,1.00000000,0.00000000
28,0.08465000,0.15850669,0.26600249,0.09103224,1.00000000,0.00000000
29,0.08313661,0.16219731,0.26359718,0.09229097,1.00000000,0.00000000
30,0.08153794,0.16005624,0.26106685,0.09130076,1.00000000,0.00000000
31,0.08013335,0.15946345,0.25885318,0.09206219,1.00000000,0.00000000
32,0.07879579,0.15850901,0.25665399,0.09165725,1.00000000,0.00000000
33,0.07726039,0.16013765,0.25419805,0.09182148,1.00000000,0.00000000
34,0.07584916,0.15912482,0.25195342,0.09144480,1.00000000,0.00000000
35,0.07475881,0.16141520,0.25016567,0.09233799,1.00000000,0.00000000
36,0.07343851,0.16240328,0.24796492,0.09254362,1.00000000,0.00000000
37,0.07230502,0.16061233,0.24613672,0.09173398,1.00000000,0.00000000
38,0.07120554,0.16273718,0.24419418,0.09220238,1.00000000,0.00000000
39,0.07010871,0.16361549,0.24231470,0.09319456,1.00000000,0.00000000
40,0.06903566,0.16357777,0.24049253,0.09268439,1.00000000,0.00000000
41,0.06797042,0.16562439,0.23864908,0.09345729,1.00000000,0.00000000
42,0.06692666,0.16427833,0.23685287,0.09282208,1.00000000,0.00000000
43,0.06604637,0.16434015,0.23533288,0.09356484,1.00000000,0.00000000
44,0.06511455,0.16661655,0.23363079,0.09318226,1.00000000,0.00000000
45,0.06435042,0.16559123,0.23239079,0.09310368,1.00000000,0.00000000
46,0.06341020,0.16515925,0.23069966,0.09279111,1.00000000,0.00000000
47,0.06257299,0.16658570,0.22918750,0.09390514,1.00000000,0.00000000
48,0.06172549,0.16890708,0.22757267,0.09361516,1.00000000,0.00000000
49,0.06096795,0.16342782,0.22625787,0.09264896,1.00000000,0.00000000
