J1,J2,J3,J4,J5
0.00571895,-0.77897441,-0.47822931,0.13353041,0.00914213
0.01101997,-0.77798760,-0.48228192,0.13082367,0.01179461
0.01554205,-0.77775949,-0.48582339,0.12803079,0.01576165
0.01920675,-0.77715784,-0.48761925,0.12540844,0.02092434
0.01920576,-0.77709937,-0.48886073,0.12219920,0.02628604
0.01981829,-0.77786750,-0.48823118,0.11869164,0.03291906
0.02042209,-0.77944857,-0.48571986,0.11410867,0.04068287
0.02088329,-0.78100616,-0.48273984,0.10938150,0.04855922
0.02106799,-0.78280461,-0.47878352,0.10349307,0.05759878
0.02084233,-0.78451645,-0.47363392,0.09852015,0.06640334
0.01962147,-0.78727067,-0.46915355,0.09422052,0.07466904
0.01788353,-0.78962284,-0.46236041,0.09017999,0.08341807
0.01461501,-0.79184109,-0.45522919,0.08723427,0.09347706
0.01457378,-0.79400611,-0.44894674,0.08480807,0.10392491
0.01500337,-0.79651570,-0.44251713,0.08213885,0.11406554
0.01580292,-0.79824495,-0.43511349,0.07961973,0.12387702
0.01687156,-0.80016422,-0.42916068,0.07705535,0.13306639
0.02122400,-0.80224067,-0.42227769,0.07502171,0.14136840
0.02662421,-0.80416960,-0.41628996,0.07314147,0.14876111
0.03295808,-0.80553579,-0.41238806,0.07178415,0.15684329
0.04018164,-0.80690533,-0.40937725,0.07024693,0.16400625
0.04825100,-0.80755407,-0.40884572,0.06939679,0.17007588
0.05757314,-0.80891466,-0.40942687,0.06925065,0.17632559
0.06431656,-0.80983597,-0.41098639,0.06994959,0.18136942
0.07071101,-0.81033444,-0.41383687,0.07032076,0.18543351
0.07669903,-0.81042403,-0.41681212,0.07146387,0.18927760
0.08211505,-0.80876261,-0.42147392,0.07287830,0.19215949
0.08694615,-0.80712038,-0.42692432,0.07519690,0.19386366
0.08970610,-0.80496734,-0.43316060,0.07867154,0.19563258
0.09218635,-0.80195653,-0.43992615,0.08244667,0.19615312
0.09416033,-0.79909879,-0.44605583,0.08623202,0.19696213
0.09556705,-0.79700583,-0.45330518,0.08943545,0.19674221
0.09632862,-0.79486400,-0.46184623,0.09291137,0.19659287
0.09531657,-0.79174709,-0.47044551,0.09673072,0.19593112
0.09369393,-0.78952593,-0.48048398,0.09965961,0.19436482
0.09508834,-0.78779644,-0.49037027,0.10273772,0.19325663
0.09671175,-0.78593421,-0.50059861,0.10567737,0.19213478
0.09754570,-0.78325045,-0.51095295,0.10910857,0.18994543
0.09866640,-0.77987134,-0.52155793,0.11232594,0.18869083
0.10005734,-0.77625692,-0.53220445,0.11557666,0.18719092
0.10161856,-0.77291173,-0.54319102,0.11881813,0.18700688
0.10387319,-0.76948494,-0.55307823,0.12215374,0.18734531
0.10537955,-0.76559579,-0.56246120,0.12517595,0.18782999
0.10851899,-0.76108062,-0.57119894,0.12853114,0.18724982
0.11235083,-0.75706631,-0.57878751,0.13102376,0.18690032
0.11675087,-0.75232530,-0.58481210,0.13430434,0.18668485
0.12019777,-0.74936140,-0.59037650,0.13800108,0.18629125
0.12454886,-0.74574441,-0.59476233,0.14145100,0.18599224
0.12968087,-0.74164742,-0.59994578,0.14398584,0.18588799
0.13542046,-0.73803324,-0.60311395,0.14691687,0.18580768
0.14167970,-0.73498708,-0.60687625,0.14915675,0.18572359
0.14833444,-0.73135394,-0.61023313,0.15110169,0.18563399
0.15617046,-0.72753590,-0.61130136,0.15255757,0.18573555
0.16229561,-0.72320372,-0.61317700,0.15387857,0.18582624
0.16832741,-0.71846211,-0.61478317,0.15366071,0.18614756
0.17409919,-0.71315628,-0.61571801,0.15392229,0.18635426
0.17852201,-0.70846999,-0.61704808,0.15348643,0.18671556
0.18277225,-0.70382631,-0.61700380,0.15272510,0.18715718
0.18707128,-0.69894964,-0.61679476,0.15156776,0.18757722
0.19163555,-0.69399744,-0.61541253,0.15005779,0.18787193
0.19617279,-0.69064736,-0.61527753,0.14864671,0.18750168
0.20065181,-0.68603510,-0.61507237,0.14746588,0.18676989
0.20489278,-0.68060327,-0.61494488,0.14587229,0.18655916
0.20860632,-0.67599571,-0.61538035,0.14441693,0.18695775
0.21313317,-0.67172790,-0.61558414,0.14237738,0.18802328
0.21741149,-0.66641873,-0.61488736,0.14059065,0.18946584
0.22132564,-0.66081780,-0.61499035,0.13751513,0.19111526
0.22387035,-0.65456420,-0.61641395,0.13465151,0.19226497
0.22814271,-0.64761704,-0.61694860,0.13237457,0.19402407
0.23210803,-0.64189434,-0.61823642,0.13021050,0.19474432
0.23561251,-0.63579983,-0.61984408,0.12890339,0.19546247
0.23856272,-0.62933785,-0.61997855,0.12736462,0.19670723
0.23994724,-0.62265450,-0.61798763,0.12675932,0.19819215
0.24308275,-0.61575699,-0.61663020,0.12613238,0.20059261
0.24572764,-0.60985112,-0.61488229,0.12481178,0.20335668
0.24689274,-0.60311687,-0.61297107,0.12466026,0.20609194
0.24958870,-0.59663850,-0.61121261,0.12405719,0.20889255
0.25229257,-0.58943391,-0.60946602,0.12343837,0.21102223
0.25480357,-0.58179849,-0.60892147,0.12219705,0.21349098
0.25800377,-0.57519883,-0.60785425,0.12176277,0.21578687
0.25969341,-0.56767857,-0.60889244,0.12101831,0.21766488
0.26202309,-0.55907488,-0.60763782,0.12108663,0.22009969
0.26187503,-0.55115414,-0.60718662,0.12170399,0.22309235
0.26138833,-0.54396611,-0.60786235,0.12272010,0.22725020
0.26140347,-0.53578526,-0.60703254,0.12377508,0.23132120
0.26097465,-0.52794939,-0.60530174,0.12622701,0.23618369
0.26006591,-0.52021539,-0.60402328,0.12786768,0.24225067
0.25980616,-0.51196003,-0.60167009,0.12976123,0.24726367
0.26032364,-0.50361770,-0.60005033,0.13273485,0.25148246
0.26064318,-0.49536639,-0.59653622,0.13593687,0.25445673
0.26029015,-0.48675156,-0.59361672,0.13935788,0.25611043
0.26057842,-0.47701269,-0.59069192,0.14268175,0.25772533
0.25934342,-0.46820769,-0.58854520,0.14622745,0.25887731
0.25873259,-0.45962915,-0.58703566,0.14896603,0.25918403
0.25633797,-0.45098624,-0.58615315,0.15067479,0.26063287
0.25502461,-0.44235638,-0.58702195,0.15162112,0.25922611
0.25240785,-0.43450496,-0.58799011,0.15221682,0.25667781
0.25091124,-0.42549044,-0.58877873,0.15418240,0.25168726
0.25021356,-0.41683826,-0.58862460,0.15582356,0.24614888
0.24759535,-0.40818051,-0.59050113,0.15609857,0.24009503
0.24657278,-0.39901552,-0.59120804,0.15655965,0.23520774
0.24431710,-0.38946050,-0.59152263,0.15608345,0.23057467
0.24307160,-0.38100228,-0.58961385,0.15571964,0.22585134
0.24192135,-0.37123179,-0.58920515,0.15418296,0.22096834
0.24094579,-0.36202797,-0.59030139,0.15299849,0.21565537
0.23887953,-0.35136724,-0.59101391,0.15121043,0.21013200
0.23736610,-0.34161717,-0.59269780,0.14855166,0.20461088
0.23435195,-0.33170345,-0.59518927,0.14577554,0.19903374
0.23269607,-0.32147437,-0.59866869,0.14343221,0.19459389
0.23160389,-0.31096619,-0.60009497,0.14165753,0.19056760
0.22980237,-0.30017003,-0.60270452,0.14064319,0.18762872
0.22851670,-0.28996506,-0.60353851,0.13986048,0.18557899
0.22822471,-0.27941731,-0.60489851,0.13936019,0.18450631
0.23136371,-0.26854107,-0.60478652,0.13870069,0.18509242
0.23265694,-0.25668406,-0.60362273,0.13900179,0.18632217
0.23432009,-0.24556214,-0.60192186,0.13929407,0.18946305
0.23636009,-0.23319063,-0.60155958,0.13972691,0.19271858
0.23878387,-0.22067726,-0.59912694,0.14019252,0.19466108
