epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.29729868,0.19085373,0.49544013,0.10033476,1.00000000,0.00000000
2,0.21211905,0.18658910,0.42343992,0.09885225,1.00000000,0.00000000
3,0.18871182,0.18237806,0.39995363,0.09704282,1.00000000,0.00000000
4,0.17258547,0.18112248,0.38232643,0.09572938,1.00000000,0.00000000
5,0.16101817,0.17702893,0.36893360,0.09475133,1.00000000,0.00000000
6,0.15246029,0.17710617,0.35862686,0.09424453,1.00000000,0.00000000
7,0.14563551,0.17529493,0.35018817,0.09389778,1.00000000,0.00000000
8,0.14013337,0.17393561,0.34323579,0.09365331,1.00000000,0.00000000
9,0.13535591,0.17279352,0.33704802,0.09346200,1.00000000,0.00000000
10,0.13073722,0.17040912,0.33109984,0.09307867,1.00000000,0.00000000
11,0.12681982,0.17038223,0.32599154,0.09292399,1.00000000,0.00000000
12,0.12284967,0.16963752,0.32069174,0.09319270,1.00000000,0.00000000
13,0.11962674,0.16791845,0.31629448,0.09289248,1.00000000,0.00000000
14,0.11622740,0.16650304,0.31171179,0.09246292,1.00000000,0.00000000
15,0.11319292,0.16532954,0.30752128,0.09223445,1.00000000,0.00000000
16,0.11034730,0.16401313,0.30357327,0.09213928,1.00000000,0.00000000
17,0.10744806,0.16256117,0.29961542,0.09152766,1.00000000,0.00000000
18,0.10501198,0.16437761,0.29617156,0.09263281,1.00000000,0.00000000
19,0.10254908,0.16232570,0.29261088,0.09167417,1.00000000,0.00000000
20,0.10012272,0.16079892,0.28916784,0.09175771,1.00000000,0.00000000
21,0.09786502,0.16035512,0.28590000,0.09192302,1.00000000,0.00000000
22,0.09583379,0.15947694,0.28293052,0.09119999,1.00000000,0.00000000
23,0.09371282,0.16099953,0.27982874,0.09153724,1.00000000,0.00000000
24,0.09171786,0.15892441,0.27673075,0.09123447,1.00000000,0.00000000
25,0.08983566,0.15936161,0.27398845,0.09133985,1.00000000,0.00000000
26,0.08817346,0.15952018,0.27143436,0.09095392,1.00000000,0.00000000
27,0.08616700,0.16053066,0.26834813,0.09204681,1.00000000,0.00000000
28,0.08473444,0.16081095,0.26610408,0.09124112,1.00000000,0.00000000
29,0.08311531,0.15681839,0.26352796,0.09151023,1.00000000,0.00000000
30,0.08165389,0.15794477,0.26127607,0.09109986,1.00000000,0.00000000
31,0.07995430,0.15868641,0.25854241,0.09138436,1.00000000,0.00000000
32,0.07880581,0.15709602,0.25667906,0.09104718,1.00000000,0.00000000
33,0.07718292,0.16112341,0.25396276,0.09150341,1.00000000,0.00000000
34,0.07587322,0.15933997,0.25188162,0.09176544,1.00000000,0.00000000
35,0.07472529,0.16093821,0.25001635,0.09210290,1.00000000,0.00000000
36,0.07344185,0.15924282,0.24784912,0.09155016,1.00000000,0.00000000
37,0.07240072,0.16044000,0.24613039,0.09254875,1.00000000,0.00000000
38,0.07124804,0.16055598,0.24414096,0.09218578,1.00000000,0.00000000
39,0.07012239,0.15903751,0.24223465,0.09195057,1.00000000,0.00000000
40,0.06910182,0.16247832,0.24058188,0.09257140,1.00000000,0.00000000
41,0.06801120,0.15953091,0.23866405,0.09260958,1.00000000,0.00000000
42,0.06715960,0.15857015,0.23707320,0.09161262,1.00000000,0.00000000
43,0.06622078,0.15834298,0.23550276,0.09209374,1.00000000,0.00000000
44,0.06524140,0.16332948,0.23382809,0.09283486,1.00000000,0.00000000
45,0.06437243,0.16313679,0.23227333,0.09321657,1.00000000,0.00000000
46,0.06345198,0.16188343,0.23062921,0.09310681,1.00000000,0.00000000
47,0.06273890,0.16028903,0.22933519,0.09274242,1.00000000,0.00000000
48,0.06198813,0.16036676,0.22810117,0.09245693,1.00000000,0.00000000
49,0.06119025,0.16299693,0.22660382,0.09301552,1.00000000,0.00000000
50,0.06045242,0.16398462,0.22528457,0.09340072,1.00000000,0.00000000
51,0.05959874,0.15981916,0.22367447,0.09254386,1.00000000,0.00000000
52,0.05894350,0.16452874,0.22250389,0.09342436,1.00000000,0.00000000
53,0.05808036,0.16341974,0.22086652,0.09283072,1.00000000,0.00000000
54,0.05763877,0.15976842,0.22004569,0.09241481,1.00000000,0.00000000
55,0.05695734,0.16468492,0.21874080,0.09311796,1.00000000,0.00000000
56,0.05639569,0.16205716,0.21777829,0.09303819,1.00000000,0.00000000
57,0.05567089,0.16444425,0.21639234,0.09349510,1.00000000,0.00000000
58,0.05508251,0.16532379,0.21529217,0.09291875,1.00000000,0.00000000
59,0.05467423,0.16646731,0.21451822,0.09381880,1.00000000,0.00000000
60,0.05424295,0.16235409,0.21358444,0.09290661,1.00000000,0.00000000
61,0.05345448,0.16261490,0.21213625,0.09335317,1.00000000,0.00000000
62,0.05293516,0.16642791,0.21111748,0.09330925,1.00000000,0.00000000
63,0.05268790,0.16835343,0.21060554,0.09422323,1.00000000,0.00000000
64,0.05226371,0.16378246,0.20982717,0.09382707,1.00000000,0.00000000
65,0.05169256,0.16357540,0.20860157,0.09330844,1.00000000,0.00000000
66,0.05128319,0.16377488,0.20788959,0.09314461,1.00000000,0.00000000
67,0.05098316,0.16712835,0.20732146,0.09382849,1.00000000,0.00000000
68,0.05043358,0.16509581,0.20613002,0.09356445,1.00000000,0.00000000
69,0.05006361,0.16448457,0.20538111,0.09333959,1.00000000,0.00000000
70,0.04973044,0.16220089,0.20483273,0.09298448,1.00000000,0.00000000
71,0.04945035,0.16295465,0.20414722,0.09319449,1.00000000,0.00000000
72,0.04908689,0.16293446,0.20354165,0.09346561,1.00000000,0.00000000
73,0.04876738,0.16506199,0.20288319,0.09348676,1.00000000,0.00000000
74,0.04842576,0.16583647,0.20217414,0.09338656,1.00000000,0.00000000
75,0.04815757,0.16743626,0.20165896,0.09399928,1.00000000,0.00000000
76,0.04770430,0.16633732,0.20069971,0.09389974,1.00000000,0.00000000
77,0.04750408,0.16648611,0.20029184,0.09339180,1.00000000,0.00000000
78,0.04724707,0.16911655,0.19978935,0.09412979,1.00000000,0.00000000
79,0.04687356,0.16605561,0.19902376,0.09409017,1.00000000,0.00000000
80,0.04663558,0.16603882,0.19846881,0.09366326,1.00000000,0.00000000
