epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16861615260265883,0.16067067577538474,0.076595442,0.06959761199999999,0.19922397,0.07222440399999999,0.0208659984,8.57004068e-05,2.98800678e-05,0.03407876975
2,0.15271104540308553,0.14407512835082328,0.074016453,0.067018581,0.18176175,0.071774199,0.0557489028,0.000209803631,5.19386078e-05,0.10169478750000001
3,0.14145755148603653,0.1379799675477591,0.07219184699999999,0.066125689,0.16991602,0.07122747099999999,0.066786085,0.00064162244,0.000149139322,0.1643757045
4,0.13733765590707198,0.13539878574255804,0.07137088,0.065570302,0.16563791,0.070631127,0.0736091492,0.00116325466,0.000259923864,0.19059834274999998
5,0.13487910415875473,0.13304849138638059,0.07082775699999999,0.06514775399999999,0.16292262,0.07001073099999999,0.0771319361,0.00177852423,0.000391607291,0.20167549024999998
6,0.1329337049066596,0.13113748673709733,0.07044221799999999,0.064809913,0.16081333,0.069376244,0.0796456582,0.00255018472,0.000570100744,0.2098004885
7,0.13143634026281562,0.12956327273657356,0.070113582,0.064493947,0.15915697,0.06873755,0.0809765831,0.00335529243,0.000806571064,0.2159274075
8,0.13014760845889178,0.128388505983802,0.069838734,0.06434302,0.15775677,0.068115201,0.0823716333,0.004293144,0.00112639097,0.221279801
9,0.12914063037224233,0.12717073589338604,0.06964549199999999,0.06408420199999999,0.15668479,0.067519438,0.0834855504,0.00533701757,0.00159805203,0.22570331999999999
10,0.12829101541449914,0.12665845820246363,0.069489077,0.06403848499999999,0.15578306,0.06697587399999999,0.0848789731,0.0066111786,0.00219677571,0.22806382225000002
11,0.12755369411447762,0.12573398974916813,0.06931844499999999,0.063903777,0.15497062,0.066476305,0.0856454211,0.00801095598,0.00294662691,0.23058713125000002
12,0.12688132948639896,0.12533458099500236,0.069177486,0.063846587,0.15425531,0.066039694,0.0868618802,0.00973272985,0.003810113,0.23309239925
13,0.1261742139180529,0.12454899218835773,0.069036324,0.06372065699999999,0.15347954,0.065654834,0.087576983,0.0115776576,0.00478745004,0.23430090474999998
14,0.1255098641155745,0.12415617286552755,0.06890807,0.063631603,0.15276148,0.065318722,0.0885137471,0.0135739738,0.00582891497,0.23631728375
15,0.12475242522272807,0.12332902844160928,0.068758004,0.06351301599999999,0.15193756,0.065032807,0.0895243539,0.0157780613,0.00690589137,0.23825177
16,0.12402462819965415,0.1224810835731245,0.068615673,0.06343990099999999,0.1511505,0.064781927,0.0903607397,0.0182237163,0.00803669943,0.24050454075000002
17,0.1233116993468813,0.12207487015571263,0.068475869,0.063351505,0.15038012,0.064571213,0.0912440856,0.0208717679,0.00921685959,0.242679207
18,0.12259128685892032,0.12170881458632393,0.068332719,0.06332995899999999,0.14959691,0.06439129199999999,0.0918634463,0.0237207028,0.0104161399,0.24467590275
19,0.12195572013523082,0.12123851390537801,0.068190458,0.063211302,0.14889568,0.06422947999999999,0.092350616,0.0269347402,0.011738747,0.24685996924999998
20,0.12148521159754151,0.12101578788918362,0.068094649,0.063238315,0.14839151,0.064092336,0.0930220579,0.0301045548,0.0131018637,0.24821822375
21,0.12103973329803389,0.12081112254304696,0.067998959,0.063193214,0.14792125,0.063972125,0.0942661202,0.0334336064,0.0146085248,0.2495679055
22,0.12051803458889321,0.12039828912135807,0.067895338,0.063132496,0.14734487,0.06386296699999999,0.0947878676,0.0373322959,0.0161906658,0.250151665
23,0.12018103845405338,0.12035080602095731,0.067813774,0.063143731,0.14698178,0.06376563199999999,0.095361054,0.0410078267,0.0178741957,0.25079057250000003
