epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.20143631,0.19156674,0.10989698,0.10061992,0.20147646,0.10327655,1.41935343e-02,1.27341009e-04,4.10603494e-05,9.97604782e-03
2,0.18738968,0.17472767,0.10694796,0.09718862,0.18772131,0.10276029,4.58701115e-02,1.97382156e-04,5.36104488e-05,3.12503423e-02
3,0.17395524,0.16345726,0.10430868,0.09501408,0.17489781,0.10209207,6.21856789e-02,6.33216905e-04,1.72928621e-04,5.41734019e-02
4,0.16733144,0.15991587,0.10282823,0.09428270,0.16890008,0.10133889,6.87624262e-02,1.18594292e-03,2.78765353e-04,6.97608497e-02
5,0.16400592,0.15761881,0.10197701,0.09366835,0.16581957,0.10053066,7.36786407e-02,1.80489744e-03,4.11360500e-04,7.58272466e-02
6,0.16199251,0.15565293,0.10143107,0.09316695,0.16391073,0.09969791,7.68968727e-02,2.59756474e-03,6.02455431e-04,7.91493001e-02
7,0.15989864,0.15386226,0.10088612,0.09277985,0.16189169,0.09884249,7.83006167e-02,3.41627246e-03,8.38208482e-04,8.19649917e-02
8,0.15820554,0.15232910,0.10044600,0.09248881,0.16028368,0.09798702,7.98588326e-02,4.31719174e-03,1.15351060e-03,8.44448515e-02
9,0.15676214,0.15110950,0.10006154,0.09219424,0.15892936,0.09715617,8.18839710e-02,5.43559992e-03,1.58989542e-03,8.67313051e-02
10,0.15564352,0.15008647,0.09977830,0.09202053,0.15787244,0.09636830,8.27148947e-02,6.59092150e-03,2.15741606e-03,8.83846004e-02
11,0.15471780,0.14916680,0.09955187,0.09178403,0.15700567,0.09563826,8.33072808e-02,7.92100386e-03,2.87440669e-03,8.98073362e-02
12,0.15382023,0.14852537,0.09931937,0.09169214,0.15615583,0.09498931,8.42642064e-02,9.52695044e-03,3.72384321e-03,9.08920192e-02
13,0.15293160,0.14781650,0.09909719,0.09149121,0.15532512,0.09441240,8.52713486e-02,1.13470657e-02,4.69329800e-03,9.17470697e-02
14,0.15231678,0.14698949,0.09895947,0.09136718,0.15474298,0.09390740,8.57658066e-02,1.32758048e-02,5.79206697e-03,9.22867281e-02
15,0.15163712,0.14625382,0.09876768,0.09122458,0.15411717,0.09347556,8.69476195e-02,1.55382535e-02,6.93511878e-03,9.30553404e-02
16,0.15096861,0.14552119,0.09857876,0.09102446,0.15347390,0.09309440,8.72780882e-02,1.78256312e-02,8.17182520e-03,9.35885631e-02
17,0.15029330,0.14501870,0.09843925,0.09095069,0.15284698,0.09276898,8.80315177e-02,2.02632357e-02,9.50144450e-03,9.45325024e-02
18,0.14961380,0.14447864,0.09827850,0.09088121,0.15220423,0.09249377,8.87816540e-02,2.31060674e-02,1.08004014e-02,9.50300785e-02
19,0.14898357,0.14393178,0.09811995,0.09076804,0.15160417,0.09224864,8.93022912e-02,2.59551107e-02,1.22272098e-02,9.57312237e-02
20,0.14828804,0.14317914,0.09797519,0.09059240,0.15093887,0.09202080,8.98447677e-02,2.94986420e-02,1.35996854e-02,9.62330855e-02
21,0.14751571,0.14249403,0.09777695,0.09049767,0.15021790,0.09182181,9.06710218e-02,3.22125275e-02,1.49958065e-02,9.72322938e-02
22,0.14687143,0.14234290,0.09761087,0.09038527,0.14962179,0.09163645,9.17699233e-02,3.66020936e-02,1.65265136e-02,9.79024449e-02
23,0.14621796,0.14170277,0.09742961,0.09037810,0.14898970,0.09147216,9.20801178e-02,3.99728594e-02,1.81030816e-02,9.82442435e-02
24,0.14561639,0.14163559,0.09727542,0.09036820,0.14844155,0.09132443,9.30079174e-02,4.36940666e-02,1.97704213e-02,9.88856172e-02
25,0.14514611,0.14123763,0.09715047,0.09017124,0.14800502,0.09117750,9.33760069e-02,4.73188490e-02,2.14519643e-02,9.94515106e-02
26,0.14471547,0.14095355,0.09703669,0.09021832,0.14759368,0.09105489,9.35785572e-02,5.24452754e-02,2.33265053e-02,9.95761554e-02
