epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,1.45108595,0.79773198,1.08226563,0.22594031,1.00000000,0.00000000
2,0.44619457,0.24394699,0.61117660,0.11879418,1.00000000,0.04000000
3,0.24785915,0.20023627,0.45276352,0.10593479,1.00000000,0.08000000
4,0.21216484,0.18900317,0.41628243,0.10198855,1.00000000,0.12000000
5,0.19622992,0.18540822,0.39612177,0.10026087,1.00000000,0.16000000
6,0.18721019,0.17795542,0.38231483,0.09788169,1.00000000,0.20000000
7,0.18167660,0.17480404,0.37217855,0.09672492,1.00000000,0.24000000
8,0.17797310,0.16977289,0.36424181,0.09506868,1.00000000,0.28000000
9,0.17598467,0.16697600,0.35847360,0.09402604,1.00000000,0.32000000
10,0.17471522,0.16313852,0.35388444,0.09298429,1.00000000,0.36000000
11,0.17407687,0.16171260,0.35051201,0.09242114,1.00000000,0.40000000
12,0.17390953,0.16188194,0.34771568,0.09198432,1.00000000,0.44000000
13,0.17392218,0.16011624,0.34560448,0.09177013,1.00000000,0.48000000
14,0.17429179,0.15750890,0.34417852,0.09143681,1.00000000,0.52000000
15,0.17461881,0.15541647,0.34290817,0.09113886,1.00000000,0.56000000
16,0.17503409,0.15611486,0.34190586,0.09115489,1.00000000,0.60000000
17,0.17566955,0.15487467,0.34126193,0.09103404,1.00000000,0.64000000
18,0.17621527,0.15467994,0.34072143,0.09083515,1.00000000,0.68000000
19,0.17677718,0.15443148,0.34033870,0.09122000,1.00000000,0.72000000
20,0.17743989,0.15415165,0.34009765,0.09098249,1.00000000,0.76000000
21,0.17824771,0.15549642,0.34031908,0.09095575,1.00000000,0.80000000
22,0.17882760,0.15335910,0.34027126,0.09092961,1.00000000,0.84000000
23,0.17955498,0.15460510,0.34039816,0.09140994,1.00000000,0.88000000
24,0.18027170,0.15430743,0.34066881,0.09071262,1.00000000,0.92000000
25,0.18098113,0.15543073,0.34090165,0.09108952,1.00000000,0.96000000
26,0.18172274,0.15372715,0.34120439,0.09081752,1.00000000,1.00000000
27,0.18239933,0.15505515,0.34169847,0.09106015,1.00000000,1.04000000
28,0.18308290,0.15607202,0.34201188,0.09117597,1.00000000,1.08000000
29,0.18379065,0.15604561,0.34251768,0.09143700,1.00000000,1.12000000
30,0.18451336,0.15534639,0.34305574,0.09136146,1.00000000,1.16000000
31,0.18519870,0.15553119,0.34367371,0.09161438,1.00000000,1.20000000
32,0.18436359,0.15491659,0.34236181,0.09107329,1.00000000,1.20000000
33,0.18335067,0.15586071,0.34090765,0.09152559,1.00000000,1.20000000
