epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16143627,0.14967784,0.10104577,0.09131946,0.16486249,7.35939081e-02,5.25390202e-04,1.69334011e-04,7.29176201e-02
2,0.14802356,0.14427204,0.09751882,0.09045493,0.15272844,8.90486291e-02,5.25848043e-04,1.69143488e-04,9.05270111e-02
3,0.14376352,0.14271238,0.09643317,0.09013786,0.14885083,9.37817688e-02,5.25519354e-04,1.69273116e-04,9.50141948e-02
4,0.14165393,0.14219593,0.09585907,0.09011348,0.14693319,9.71451046e-02,5.26065891e-04,1.68882884e-04,9.66386240e-02
5,0.14011788,0.14080577,0.09540205,0.08963688,0.14551254,9.95584046e-02,5.25064612e-04,1.68822796e-04,9.75730201e-02
6,0.13889123,0.14047586,0.09504176,0.08983091,0.14435235,1.01648934e-01,5.25853780e-04,1.69050210e-04,9.80307242e-02
7,0.13798421,0.13980172,0.09476010,0.08967588,0.14349703,1.03349891e-01,5.25869511e-04,1.69084119e-04,9.79708309e-02
8,0.13732792,0.13889493,0.09457054,0.08944009,0.14286368,1.04119678e-01,5.25504178e-04,1.68918494e-04,9.81993587e-02
9,0.13695267,0.13876736,0.09444863,0.08953823,0.14249995,1.05046144e-01,5.25508138e-04,1.69159005e-04,9.81821645e-02
10,0.13643486,0.13809592,0.09429505,0.08942971,0.14199146,1.05504030e-01,5.25514196e-04,1.68997430e-04,9.80008647e-02
11,0.13619310,0.13786999,0.09421604,0.08936299,0.14176594,1.06118851e-01,5.25970834e-04,1.68913443e-04,9.79742453e-02
12,0.13601490,0.13795838,0.09415140,0.08940638,0.14157686,1.06238257e-01,5.25882446e-04,1.69326678e-04,9.78384602e-02
13,0.13590022,0.13786941,0.09412590,0.08936185,0.14148054,1.06558685e-01,5.26015896e-04,1.69302026e-04,9.79428682e-02
14,0.13570702,0.13779048,0.09405511,0.08932709,0.14129111,1.06600112e-01,5.25241516e-04,1.69208532e-04,9.79504704e-02
15,0.13572462,0.13774400,0.09407359,0.08932907,0.14129437,1.06537008e-01,5.25468058e-04,1.69338818e-04,9.78358774e-02
16,0.13535579,0.13654257,0.09396302,0.08919617,0.14095984,1.07529367e-01,5.25397188e-04,1.69322389e-04,9.79536831e-02
17,0.13453812,0.13716183,0.09369909,0.08929365,0.14016349,1.08479875e-01,5.26147253e-04,1.68650846e-04,9.77079202e-02
18,0.13392698,0.13606096,0.09350024,0.08925495,0.13956757,1.09380685e-01,5.25603466e-04,1.69111068e-04,9.77195873e-02
19,0.13319613,0.13554446,0.09326674,0.08882858,0.13888087,1.10206845e-01,5.25080745e-04,1.69031488e-04,9.77245907e-02
20,0.13254670,0.13579848,0.09305071,0.08910668,0.13827300,1.11384579e-01,5.25615176e-04,1.68900906e-04,9.75483182e-02
21,0.13175098,0.13525740,0.09279706,0.08894964,0.13749663,1.11980976e-01,5.24807235e-04,1.69408016e-04,9.75355352e-02
22,0.13139839,0.13522366,0.09268137,0.08902788,0.13715812,1.12469201e-01,5.25519663e-04,1.69081224e-04,9.73531695e-02
23,0.13098508,0.13463445,0.09253906,0.08886443,0.13677184,1.13167120e-01,5.25505926e-04,1.69240381e-04,9.72319386e-02
24,0.13066499,0.13426039,0.09242295,0.08890012,0.13647062,1.13454178e-01,5.25612170e-04,1.69057904e-04,9.74765567e-02
25,0.13050650,0.13472632,0.09236899,0.08919086,0.13630934,1.13851282e-01,5.25911008e-04,1.69537682e-04,9.71142034e-02
26,0.12400684,0.12431222,0.09024665,0.08513643,0.12963366,1.14141338e-01,9.59389023e-02,2.97921907e-02,8.56780447e-02
27,0.12011999,0.12224344,0.08896394,0.08442989,0.12570717,1.14050088e-01,1.33234843e-01,5.52016970e-02,7.37235688e-02
28,0.11862161,0.12158983,0.08847999,0.08409900,0.12425612,1.14054467e-01,1.36938046e-01,6.24155945e-02,7.02038528e-02
29,0.11794008,0.12117911,0.08824278,0.08399679,0.12359682,1.14331411e-01,1.34957291e-01,6.52927581e-02,6.86894485e-02
30,0.11767157,0.12115663,0.08813943,0.08396868,0.12335669,1.14284322e-01,1.37159990e-01,6.65908221e-02,6.80462205e-02
31,0.11516527,0.11791717,0.08731472,0.08267405,0.12108187,1.15571146e-01,1.40887928e-01,7.64921971e-02,6.38887952e-02
32,0.11118144,0.11412678,0.08600109,0.08155492,0.11745019,1.17250597e-01,1.45517671e-01,8.64575641e-02,6.02799416e-02
33,0.10882969,0.11358286,0.08519725,0.08147775,0.11531816,1.18532442e-01,1.49463558e-01,9.07336369e-02,5.87484395e-02
34,0.10720573,0.11397159,0.08465365,0.08160014,0.11385629,1.19733549e-01,1.54093466e-01,9.30916042e-02,5.78819284e-02
35,0.10596320,0.11233836,0.08417628,0.08123854,0.11272454,1.20838242e-01,1.54184781e-01,9.46724901e-02,5.69899617e-02
36,0.10510903,0.11238130,0.08387127,0.08099094,0.11196654,1.21657803e-01,1.56671159e-01,9.57281250e-02,5.67675847e-02
37,0.10446712,0.11207101,0.08361105,0.08092339,0.11140273,1.22478903e-01,1.57731256e-01,9.64891882e-02,5.61526324e-02
38,0.10381427,0.11155792,0.08333852,0.08084197,0.11081018,1.22965409e-01,1.59176846e-01,9.71607941e-02,5.60961543e-02
39,0.10330101,0.11238459,0.08315342,0.08105871,0.11035394,1.23519128e-01,1.60168927e-01,9.76380183e-02,5.59100856e-02
40,0.10309351,0.11165489,0.08307901,0.08083840,0.11018681,1.24184506e-01,1.60287248e-01,9.79183659e-02,5.56677666e-02
41,0.10257834,0.11185597,0.08287106,0.08102080,0.10966961,1.23943533e-01,1.60791134e-01,9.82324241e-02,5.55472155e-02
42,0.10236477,0.11132646,0.08279691,0.08077231,0.10951934,1.24957366e-01,1.61140572e-01,9.84406196e-02,5.54807073e-02
43,0.10235199,0.11151460,0.08280835,0.08080387,0.10949642,1.24684084e-01,1.61293990e-01,9.85758537e-02,5.53427736e-02
44,0.10215637,0.11152668,0.08270027,0.08080273,0.10932586,1.25007808e-01,1.62075201e-01,9.87356398e-02,5.53587793e-02
45,0.10207519,0.11146051,0.08265516,0.08079245,0.10922644,1.24990609e-01,1.61648437e-01,9.84917260e-02,5.53663431e-02
46,0.10188263,0.11123670,0.08259127,0.08077800,0.10909065,1.25570116e-01,1.61730649e-01,9.90320416e-02,5.52802014e-02
47,0.10144785,0.11169117,0.08245294,0.08102552,0.10873343,1.26300969e-01,1.62904352e-01,9.94819334e-02,5.51822898e-02
48,0.10066722,0.11150362,0.08213429,0.08084189,0.10801773,1.26991864e-01,1.64161939e-01,1.00075642e-01,5.51003337e-02
49,0.10007887,0.11158013,0.08190415,0.08078124,0.10749250,1.27868305e-01,1.64323668e-01,1.00560885e-01,5.49521248e-02
50,0.09948137,0.11122687,0.08167051,0.08098452,0.10693090,1.28093335e-01,1.66543519e-01,1.00704189e-01,5.50449558e-02
51,0.09896818,0.11137610,0.08142988,0.08079509,0.10648660,1.29303651e-01,1.65863786e-01,1.01034336e-01,5.48159521e-02
52,0.09845728,0.11201622,0.08127436,0.08105027,0.10603623,1.29943531e-01,1.66782604e-01,1.01451585e-01,5.47796102e-02
53,0.09824683,0.11118178,0.08113635,0.08076623,0.10581570,1.30104453e-01,1.66588401e-01,1.01376222e-01,5.51007630e-02
54,0.09795422,0.11104683,0.08102091,0.08083391,0.10556765,1.30522309e-01,1.66702615e-01,1.01641198e-01,5.47989299e-02
55,0.09752560,0.11163022,0.08085345,0.08089809,0.10515033,1.30387908e-01,1.67744654e-01,1.01862160e-01,5.49581833e-02
56,0.09744888,0.11156475,0.08081416,0.08099470,0.10510987,1.30947189e-01,1.67642792e-01,1.01811914e-01,5.47781295e-02
57,0.09716878,0.11167555,0.08070011,0.08099867,0.10484420,1.31186160e-01,1.67905174e-01,1.01777118e-01,5.48779756e-02
58,0.09731379,0.11161578,0.08075326,0.08099423,0.10496463,1.31003567e-01,1.67225355e-01,1.01909459e-01,5.47609854e-02
59,0.09724683,0.11176089,0.08074724,0.08102572,0.10492611,1.31447095e-01,1.67921451e-01,1.01838790e-01,5.49328440e-02
60,0.09710758,0.11174860,0.08068173,0.08102307,0.10476831,1.31017503e-01,1.67842733e-01,1.01967921e-01,5.49618352e-02
61,0.09725364,0.11242447,0.08073180,0.08124040,0.10495639,1.31650349e-01,1.68614875e-01,1.01941212e-01,5.49737116e-02
62,0.09665569,0.11238471,0.08046534,0.08124417,0.10440287,1.32367782e-01,1.68728886e-01,1.02341174e-01,5.50490917e-02
63,0.09633584,0.11306344,0.08033390,0.08155503,0.10411127,1.32556734e-01,1.68447293e-01,1.02309658e-01,5.54237056e-02
64,0.09588135,0.11298940,0.08013267,0.08129048,0.10369365,1.33299228e-01,1.69308457e-01,1.02543553e-01,5.50115885e-02
65,0.09539051,0.11308239,0.07989743,0.08122217,0.10327178,1.34164668e-01,1.69688075e-01,1.02788691e-01,5.56338249e-02
66,0.09496839,0.11319101,0.07974285,0.08141782,0.10286457,1.34473613e-01,1.69967321e-01,1.02862726e-01,5.54547273e-02
67,0.09467034,0.11356564,0.07959051,0.08130292,0.10261738,1.35216623e-01,1.70758884e-01,1.02976580e-01,5.53431847e-02
68,0.09432254,0.11266195,0.07949131,0.08125115,0.10231067,1.35556402e-01,1.71177914e-01,1.03074781e-01,5.55149492e-02
69,0.09428066,0.11357748,0.07944931,0.08136997,0.10224351,1.35264718e-01,1.70777773e-01,1.03040317e-01,5.55384101e-02
70,0.09394445,0.11375934,0.07930123,0.08135322,0.10194310,1.35725279e-01,1.71225895e-01,1.03363588e-01,5.54787344e-02
71,0.09391338,0.11368568,0.07930435,0.08129603,0.10191834,1.35678093e-01,1.71840507e-01,1.03292391e-01,5.54202716e-02
72,0.09358178,0.11372602,0.07915760,0.08130645,0.10159638,1.36367043e-01,1.70381245e-01,1.03134678e-01,5.53729702e-02
73,0.09358050,0.11367580,0.07912369,0.08132611,0.10161525,1.36448670e-01,1.71073015e-01,1.03322835e-01,5.53375352e-02
74,0.09369837,0.11369062,0.07920059,0.08137770,0.10170815,1.36076923e-01,1.71167420e-01,1.03195826e-01,5.53465307e-02
75,0.09349650,0.11366728,0.07914161,0.08135558,0.10150748,1.36174735e-01,1.70803694e-01,1.03209696e-01,5.52715410e-02
76,0.09360256,0.11480520,0.07913926,0.08166416,0.10165183,1.36484620e-01,1.71760018e-01,1.03426282e-01,5.55220390e-02
77,0.09344968,0.11479111,0.07904025,0.08162467,0.10154053,1.36994845e-01,1.71871964e-01,1.03558760e-01,5.55765435e-02
78,0.09296071,0.11501581,0.07887728,0.08149363,0.10107543,1.37327233e-01,1.72969695e-01,1.03671216e-01,5.53710352e-02
79,0.09269093,0.11480036,0.07876620,0.08157688,0.10082222,1.37651139e-01,1.71937048e-01,1.03493543e-01,5.55954342e-02
80,0.09255430,0.11492267,0.07867425,0.08155779,0.10069397,1.37757731e-01,1.72982640e-01,1.03748372e-01,5.51078023e-02
81,0.09200763,0.11506815,0.07845147,0.08159467,0.10019142,1.38636349e-01,1.72661552e-01,1.03837677e-01,5.53062484e-02
82,0.09178842,0.11546087,0.07836614,0.08154516,0.10000186,1.38807127e-01,1.72431934e-01,1.03978109e-01,5.54144139e-02
83,0.09157431,0.11532680,0.07829916,0.08145815,0.09978967,1.39038921e-01,1.73212076e-01,1.03906562e-01,5.53980939e-02
84,0.09145511,0.11556514,0.07824905,0.08164414,0.09969267,1.39263958e-01,1.73428061e-01,1.03713742e-01,5.53326433e-02
85,0.09139533,0.11608055,0.07819870,0.08165414,0.09963064,1.39075111e-01,1.73204733e-01,1.04082236e-01,5.51830204e-02
86,0.09109924,0.11582041,0.07810092,0.08158648,0.09933966,1.39122771e-01,1.72659151e-01,1.04013928e-01,5.51089240e-02
87,0.09104973,0.11567765,0.07801414,0.08153168,0.09932658,1.39797245e-01,1.74089735e-01,1.04040735e-01,5.51051588e-02
88,0.09091021,0.11581876,0.07801991,0.08157589,0.09916867,1.39484246e-01,1.73031663e-01,1.04063812e-01,5.50569664e-02
89,0.09099224,0.11586144,0.07803826,0.08154239,0.09924072,1.39347268e-01,1.73001452e-01,1.04011957e-01,5.51126054e-02
90,0.09093118,0.11583120,0.07802396,0.08154957,0.09919682,1.39651360e-01,1.73193187e-01,1.04026674e-01,5.51391679e-02
91,0.09109458,0.11552920,0.07808656,0.08125105,0.09938778,1.39925712e-01,1.74225370e-01,1.03965850e-01,5.51722955e-02
92,0.09095392,0.11528740,0.07803427,0.08134937,0.09925160,1.39613769e-01,1.74166214e-01,1.04230562e-01,5.50170883e-02
