epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15149663,0.14256879,0.09842413,0.09018835,0.15581791,8.44072582e-02,5.27921107e-04,1.56870660e-04,8.50653265e-02
2,0.13866128,0.13991850,0.09496242,0.08988085,0.14411216,9.94427882e-02,5.27747131e-04,1.56675481e-04,9.82857726e-02
3,0.13485863,0.13817581,0.09378985,0.08984245,0.14049511,1.05579875e-01,5.27874879e-04,1.56884615e-04,9.90298164e-02
4,0.13208223,0.13710783,0.09290919,0.08942336,0.13781175,1.10627605e-01,5.27994605e-04,1.56967067e-04,9.96711440e-02
5,0.13025371,0.13582153,0.09230400,0.08932425,0.13606032,1.13726838e-01,5.27725898e-04,1.56523283e-04,1.00355845e-01
6,0.12880480,0.13419020,0.09181348,0.08909303,0.13468236,1.15607453e-01,5.28025386e-04,1.56845356e-04,1.00898038e-01
7,0.12762458,0.13474153,0.09140191,0.08906394,0.13357023,1.17478098e-01,5.28210822e-04,1.56827123e-04,1.01588526e-01
8,0.12663849,0.13471178,0.09105411,0.08922727,0.13263456,1.18574855e-01,5.27870413e-04,1.56986012e-04,1.01875976e-01
9,0.12583585,0.13440359,0.09075831,0.08913134,0.13186904,1.19553540e-01,5.27844829e-04,1.56607001e-04,1.02183486e-01
10,0.12518225,0.13492431,0.09054614,0.08932352,0.13125046,1.20242359e-01,5.27848734e-04,1.56576716e-04,1.02615018e-01
11,0.12473576,0.13413250,0.09036564,0.08888595,0.13084008,1.21042975e-01,5.27742354e-04,1.56760885e-04,1.02520926e-01
12,0.12431254,0.13385144,0.09022404,0.08889425,0.13044349,1.21379446e-01,5.27975419e-04,1.56911428e-04,1.02889084e-01
13,0.12419814,0.13422601,0.09017850,0.08896585,0.13032261,1.21462349e-01,5.27929910e-04,1.56878313e-04,1.02892247e-01
14,0.12393478,0.13406056,0.09009749,0.08894730,0.13009536,1.22207972e-01,5.27777373e-04,1.56827093e-04,1.02920330e-01
15,0.12391475,0.13397989,0.09009110,0.08890621,0.13005121,1.21735659e-01,5.27916172e-04,1.56887765e-04,1.02920027e-01
16,0.12348349,0.13523433,0.08993097,0.08925870,0.12968737,1.22539890e-01,5.27846307e-04,1.56763432e-04,1.03609766e-01
17,0.10873303,0.11792008,0.08492893,0.08286431,0.11508251,1.26134355e-01,1.39150650e-01,7.01956513e-02,7.01027670e-02
18,0.10045177,0.11717197,0.08194397,0.08228408,0.10759015,1.31499874e-01,1.57185517e-01,9.27822299e-02,6.17064433e-02
19,0.09707164,0.11629351,0.08066855,0.08190667,0.10467920,1.35833822e-01,1.63710989e-01,9.81440582e-02,6.02017642e-02
20,0.09474089,0.11869957,0.07975475,0.08287951,0.10263944,1.38871001e-01,1.66537739e-01,1.00671777e-01,5.99155381e-02
21,0.09306016,0.11779799,0.07909643,0.08234152,0.10116234,1.41167193e-01,1.69349402e-01,1.02117287e-01,5.98489049e-02
22,0.09187724,0.11850792,0.07857916,0.08256860,0.10013605,1.42849415e-01,1.71215941e-01,1.03010678e-01,6.02605510e-02
23,0.09078717,0.11940587,0.07816297,0.08282782,0.09917790,1.44530538e-01,1.72903177e-01,1.03737178e-01,6.04086576e-02
24,0.08998752,0.11954159,0.07780965,0.08274473,0.09846520,1.45333438e-01,1.73094769e-01,1.04283376e-01,6.08259693e-02
25,0.08938060,0.12068808,0.07753934,0.08289442,0.09792958,1.46181256e-01,1.74736673e-01,1.04669405e-01,6.09793892e-02
26,0.08884515,0.12022329,0.07730456,0.08287080,0.09744691,1.46621227e-01,1.74630890e-01,1.04995960e-01,6.12797486e-02
27,0.08845908,0.12070786,0.07716434,0.08296837,0.09711026,1.47393971e-01,1.75131571e-01,1.05191003e-01,6.12203619e-02
28,0.08826175,0.12097118,0.07705772,0.08295173,0.09692218,1.47294900e-01,1.75755762e-01,1.05258176e-01,6.16408780e-02
29,0.08814316,0.12112833,0.07701753,0.08295002,0.09679744,1.47208810e-01,1.75292999e-01,1.05327710e-01,6.14708015e-02
30,0.08801993,0.12124595,0.07695937,0.08295690,0.09671016,1.47657174e-01,1.75408955e-01,1.05426507e-01,6.15237022e-02
31,0.08793606,0.12336901,0.07691695,0.08283875,0.09669082,1.48399212e-01,1.76781326e-01,1.05714918e-01,6.18516041e-02
32,0.08690720,0.12531924,0.07644716,0.08353064,0.09578253,1.49524040e-01,1.77404519e-01,1.06605481e-01,6.23876052e-02
33,0.08594829,0.12694132,0.07604804,0.08384708,0.09491726,1.50640533e-01,1.78094238e-01,1.07107087e-01,6.24983646e-02
34,0.08506980,0.12859392,0.07563397,0.08408148,0.09415574,1.51777924e-01,1.78764088e-01,1.07551948e-01,6.27864835e-02
35,0.08418988,0.12973002,0.07523963,0.08424168,0.09337725,1.53171701e-01,1.79659518e-01,1.08042146e-01,6.27252562e-02
36,0.08345972,0.13086550,0.07496072,0.08420073,0.09274851,1.54329424e-01,1.80299891e-01,1.08469026e-01,6.26569010e-02
37,0.08284522,0.13308228,0.07465642,0.08453596,0.09219835,1.54950500e-01,1.81206649e-01,1.08922164e-01,6.26734476e-02
38,0.08223834,0.13247108,0.07439622,0.08450235,0.09166175,1.55865479e-01,1.82030956e-01,1.09123369e-01,6.24594838e-02
39,0.08183769,0.13310099,0.07420580,0.08444037,0.09129813,1.56465527e-01,1.81349251e-01,1.09221207e-01,6.25192284e-02
40,0.08145997,0.13408639,0.07402250,0.08443165,0.09096521,1.56900794e-01,1.82400166e-01,1.09484216e-01,6.24659737e-02
41,0.08111998,0.13418346,0.07385815,0.08460737,0.09067170,1.57472718e-01,1.83052481e-01,1.09692241e-01,6.23919244e-02
42,0.08086985,0.13386221,0.07374806,0.08460906,0.09045179,1.57714303e-01,1.83216270e-01,1.09644541e-01,6.24336100e-02
43,0.08075354,0.13454359,0.07371133,0.08456787,0.09031687,1.57575525e-01,1.82330521e-01,1.09610253e-01,6.23985071e-02
44,0.08064379,0.13440719,0.07368158,0.08458323,0.09024203,1.57994949e-01,1.83161933e-01,1.09782064e-01,6.25128780e-02
45,0.08058781,0.13436793,0.07364474,0.08455741,0.09018401,1.58072217e-01,1.83204862e-01,1.09594175e-01,6.24572069e-02
46,0.08077240,0.13550577,0.07369864,0.08461019,0.09038715,1.58019603e-01,1.83917134e-01,1.09780708e-01,6.24897562e-02
47,0.08008406,0.13662916,0.07342230,0.08497834,0.08976404,1.58977400e-01,1.83968904e-01,1.09878818e-01,6.23962982e-02
48,0.07938757,0.13905034,0.07311376,0.08536884,0.08915392,1.59998081e-01,1.84890206e-01,1.10251517e-01,6.21906669e-02
49,0.07885695,0.14096382,0.07286399,0.08531509,0.08869374,1.60940201e-01,1.85253360e-01,1.10360364e-01,6.20729677e-02
50,0.07819385,0.14114217,0.07256476,0.08529045,0.08808570,1.61459268e-01,1.85684101e-01,1.10571385e-01,6.20107173e-02
51,0.07767616,0.14252245,0.07231042,0.08550935,0.08761771,1.62282859e-01,1.85956775e-01,1.10634949e-01,6.19985791e-02
52,0.07718251,0.14208790,0.07210876,0.08512344,0.08718250,1.63034694e-01,1.85891858e-01,1.10750505e-01,6.18490312e-02
53,0.07682628,0.14521193,0.07193040,0.08584867,0.08686325,1.63290050e-01,1.86347934e-01,1.10843378e-01,6.19321743e-02
54,0.07644331,0.14442468,0.07176252,0.08554834,0.08650102,1.63693456e-01,1.86795840e-01,1.10701151e-01,6.21172683e-02
55,0.07611199,0.14563695,0.07161007,0.08557254,0.08620827,1.64314160e-01,1.86417084e-01,1.10883198e-01,6.18655962e-02
