t
0.38900101
0.39228299
0.39556900
0.39889199
0.40216801
0.40544400
0.40871701
0.41200900
0.41528699
0.41857100
0.42189899
0.42517599
0.42845801
0.43173999
0.43500599
0.43827599
0.44154999
0.44482300
0.44811001
0.45138699
0.45466000
0.45793900
0.46128100
0.46454701
0.46781799
0.47109100
0.47435999
0.47764501
0.48092300
0.48426500
0.48753801
0.49081099
0.49409300
0.49736699
0.50063699
0.50392002
0.50727499
0.51055998
0.51391202
0.51727301
0.52054900
0.52381301
0.52709001
0.53036797
0.53363699
0.53691000
0.54025799
0.54355800
0.54691303
0.55025899
0.55352902
0.55680001
0.56006801
0.56334299
0.56661701
0.56989300
0.57317603
0.57644802
0.57971901
0.58299500
0.58626699
0.58953899
0.59280401
0.59607297
0.59934700
0.60261601
0.60591400
0.60927600
0.61255401
0.61591703
0.62042701
0.62375897
0.62708402
0.63039398
0.63370502
0.63699198
0.64030302
0.64361602
0.64692301
0.65026498
0.65354699
0.65681499
0.66007799
0.66335499
0.66663498
0.66991699
0.67327201
0.67654502
0.67982101
0.68308502
0.68636000
0.68963498
0.69290602
0.69617498
0.69944799
0.70272702
0.70600301
0.70928299
0.71259701
0.71590298
0.71927702
0.72255200
0.72591102
0.72927499
0.73256499
0.73591101
0.73927402
0.74254799
0.74582601
0.74909502
0.75236797
0.75563598
0.75890398
0.76218498
0.76546800
0.76874399
0.77201802
0.77528501
0.77856398
0.78190702
0.78527302
0.78855401
0.79191297
0.79527903
0.79857802
0.80190599
0.80527598
0.80856198
0.81190699
0.81527400
0.81855899
0.82190400
0.82527399
0.82855201
0.83191001
0.83526999
0.83854198
0.84180802
0.84509498
0.84838402
0.85166103
0.85494602
0.85826302
0.86156303
0.86491102
0.86826199
0.87153298
0.87480497
0.87807298
0.88129300
0.88457102
0.88791299
0.89126801
0.89454597
0.89781898
0.90108901
0.90436399
0.90763199
0.91089702
0.91417199
0.91745198
0.92072999
0.92400301
0.92727500
0.93054903
0.93383199
0.93711698
0.94038600
0.94367099
0.94694799
0.95026600
0.95354301
0.95681602
0.96009201
0.96336001
0.96663600
0.96991599
0.97327298
0.97653902
0.97981501
0.98308903
0.98636800
0.98965198
0.99292397
0.99626499
0.99954402
1.00282001
1.00610006
1.00940001
1.01268005
1.01601005
1.01929998
1.02263999
1.02593994
1.02930999
1.03262997
1.03593004
1.03931999
1.04263997
1.04596996
1.04927003
1.05253994
1.05584002
1.05915999
1.06245995
1.06575000
1.06903005
1.07229996
1.07556999
1.07888997
1.08217001
1.08545005
1.08872998
1.09203005
1.09529996
1.09856999
