epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15308396,0.14274221,0.09887213,0.09025125,0.15332956,8.86734809e-02,4.75274567e-04,1.51632194e-04,9.00169598e-02
2,0.14000665,0.14036143,0.09537863,0.09014497,0.14032851,1.05803672e-01,4.75180547e-04,1.51450721e-04,1.07513068e-01
3,0.13625485,0.13919832,0.09425301,0.08977269,0.13659304,1.12085406e-01,4.75162965e-04,1.51303840e-04,1.10189765e-01
4,0.13397274,0.13741390,0.09353009,0.08928448,0.13431807,1.16389379e-01,4.75165744e-04,1.51308538e-04,1.11067683e-01
5,0.13227545,0.13724618,0.09298371,0.08965642,0.13262335,1.18686016e-01,4.75262687e-04,1.51376616e-04,1.11166614e-01
6,0.13096536,0.13576604,0.09255585,0.08931827,0.13131458,1.20784684e-01,4.75302877e-04,1.51437582e-04,1.11131159e-01
7,0.12984606,0.13469674,0.09218258,0.08908423,0.13019797,1.22446540e-01,4.75421231e-04,1.51285915e-04,1.11167691e-01
8,0.12904603,0.13516503,0.09192024,0.08935043,0.12940011,1.23635164e-01,4.75181800e-04,1.51237639e-04,1.11339148e-01
9,0.12828909,0.13483261,0.09166866,0.08917113,0.12864413,1.24484701e-01,4.75115677e-04,1.51428654e-04,1.11466970e-01
10,0.12782538,0.13444935,0.09149076,0.08915011,0.12818210,1.25463405e-01,4.75188540e-04,1.51459260e-04,1.11492151e-01
11,0.12740032,0.13519340,0.09133990,0.08927986,0.12775787,1.25650201e-01,4.75273008e-04,1.51444397e-04,1.11595775e-01
12,0.12704431,0.13464903,0.09122461,0.08923486,0.12740311,1.26306945e-01,4.75234825e-04,1.51341867e-04,1.11777921e-01
13,0.12686833,0.13451307,0.09116053,0.08909250,0.12722837,1.26587408e-01,4.75216734e-04,1.51548314e-04,1.11980251e-01
14,0.12676592,0.13467534,0.09112517,0.08916977,0.12712511,1.26276401e-01,4.75128088e-04,1.51410763e-04,1.11866390e-01
15,0.12669656,0.13466754,0.09110522,0.08918996,0.12705693,1.27002364e-01,4.75494613e-04,1.51276966e-04,1.11821643e-01
16,0.11301461,0.11812192,0.08656993,0.08339276,0.11342998,1.33772521e-01,1.54073500e-01,5.85401768e-02,9.86436852e-02
17,0.10451067,0.11550661,0.08358149,0.08271163,0.10496769,1.43394625e-01,1.79348954e-01,8.98661495e-02,8.40619118e-02
18,0.10102538,0.11486890,0.08228788,0.08223389,0.10151340,1.49359772e-01,1.89706685e-01,9.97185937e-02,7.81578194e-02
19,0.09864829,0.11441909,0.08138239,0.08225658,0.09916004,1.54572549e-01,1.95190918e-01,1.05471723e-01,7.46905384e-02
20,0.09677321,0.11531730,0.08067239,0.08240265,0.09730256,1.58428314e-01,1.99800841e-01,1.09130506e-01,7.21408101e-02
21,0.09533478,0.11621371,0.08011497,0.08299249,0.09587649,1.61490001e-01,2.02190249e-01,1.11459679e-01,7.03297688e-02
22,0.09426363,0.11623232,0.07966150,0.08308469,0.09481843,1.64547910e-01,2.05929586e-01,1.13566188e-01,6.88812861e-02
23,0.09320171,0.11802396,0.07923315,0.08364391,0.09376547,1.66767743e-01,2.06795559e-01,1.15017979e-01,6.76981212e-02
24,0.09245792,0.11805391,0.07895158,0.08353657,0.09302793,1.68322348e-01,2.07876338e-01,1.16241466e-01,6.63487993e-02
25,0.09203913,0.11874013,0.07875094,0.08374125,0.09261354,1.69488352e-01,2.09150208e-01,1.16954095e-01,6.60051927e-02
26,0.09146113,0.11898752,0.07851955,0.08392451,0.09204080,1.70658230e-01,2.09577513e-01,1.17571995e-01,6.54615955e-02
