epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19836042,0.18463706,0.10924078,0.09920965,0.19844414,0.10315695,2.18517915e-02,8.40539415e-05,2.26835001e-05,1.46225022e-02
2,0.17799376,0.16475393,0.10506026,0.09520577,0.17864544,0.10249046,5.92462807e-02,1.75882048e-04,4.66444671e-05,4.56800581e-02
3,0.16535013,0.15949875,0.10228359,0.09402220,0.16691203,0.10168210,7.17420858e-02,5.63599569e-04,1.41467944e-04,7.09335682e-02
4,0.16100259,0.15666793,0.10110896,0.09322378,0.16293943,0.10080156,7.85904105e-02,1.08442192e-03,2.64059729e-04,7.91962571e-02
5,0.15839249,0.15393307,0.10037472,0.09258646,0.16046059,0.09986837,8.22293754e-02,1.69255342e-03,4.29935953e-04,8.28480367e-02
6,0.15623231,0.15176732,0.09979471,0.09212135,0.15841300,0.09891067,8.44710744e-02,2.43800410e-03,6.57147248e-04,8.57690288e-02
7,0.15444143,0.14993462,0.09933868,0.09171814,0.15670482,0.09794048,8.58733733e-02,3.27088671e-03,9.55689449e-04,8.81888762e-02
8,0.15286006,0.14833757,0.09893337,0.09143723,0.15520021,0.09699788,8.70058628e-02,4.23682262e-03,1.37027178e-03,9.00706401e-02
9,0.15149955,0.14684921,0.09859856,0.09120269,0.15391249,0.09609853,8.82646134e-02,5.42295945e-03,1.91260117e-03,9.17226238e-02
10,0.15030052,0.14577902,0.09831178,0.09095936,0.15278362,0.09526405,8.96363744e-02,6.69170339e-03,2.58812824e-03,9.31065555e-02
11,0.14916707,0.14460644,0.09804347,0.09081849,0.15170332,0.09451556,9.04467029e-02,8.18260519e-03,3.37053255e-03,9.40797288e-02
12,0.14805597,0.14383030,0.09774915,0.09062518,0.15065676,0.09385084,9.21439589e-02,1.00173499e-02,4.27123420e-03,9.52081196e-02
13,0.14700727,0.14290968,0.09748725,0.09048421,0.14965995,0.09327718,9.29225247e-02,1.19736786e-02,5.21647794e-03,9.61659331e-02
14,0.14591445,0.14211457,0.09721376,0.09038167,0.14862574,0.09278402,9.43684552e-02,1.40999366e-02,6.23032948e-03,9.70683148e-02
15,0.14499580,0.14140430,0.09697251,0.09023073,0.14776243,0.09235120,9.55589669e-02,1.64792945e-02,7.31190386e-03,9.80406718e-02
16,0.14412897,0.14091044,0.09673778,0.09009894,0.14693560,0.09198251,9.65908478e-02,1.90632704e-02,8.44235203e-03,9.86761592e-02
17,0.14342651,0.14083189,0.09654049,0.09005268,0.14627497,0.09166234,9.75443073e-02,2.18138019e-02,9.72326679e-03,9.93112072e-02
18,0.14267782,0.14020570,0.09634534,0.08996789,0.14555954,0.09138475,9.81432889e-02,2.48542460e-02,1.10845606e-02,9.97053726e-02
19,0.14203164,0.13993040,0.09614225,0.08991521,0.14494916,0.09114583,9.93487094e-02,2.80374189e-02,1.24738263e-02,1.00249929e-01
20,0.14144808,0.13974187,0.09597270,0.08994172,0.14439439,0.09094506,1.00365084e-01,3.14842914e-02,1.39591895e-02,1.00389415e-01
21,0.14087498,0.13855913,0.09581382,0.08964740,0.14384114,0.09074916,1.01150558e-01,3.49219071e-02,1.56142626e-02,1.00532875e-01
22,0.14002871,0.13849823,0.09556510,0.08968421,0.14303317,0.09057858,1.02073738e-01,3.89530107e-02,1.71902080e-02,1.00850454e-01
23,0.13962507,0.13871430,0.09544743,0.08972676,0.14264952,0.09043505,1.02826531e-01,4.28778946e-02,1.89973107e-02,1.00841333e-01
