epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15175187,0.14227904,0.09849956,0.09038494,0.15409820,8.85841863e-02,5.27987918e-04,1.56620190e-04,8.77744773e-02
2,0.13890887,0.14026736,0.09502626,0.08998676,0.14189730,1.05188616e-01,5.27766033e-04,1.56702934e-04,1.02473534e-01
3,0.13504478,0.13751605,0.09383444,0.08946046,0.13814074,1.11063275e-01,5.27887709e-04,1.56904896e-04,1.03757703e-01
4,0.13266245,0.13674805,0.09306975,0.08939181,0.13580242,1.15342074e-01,5.28093510e-04,1.56985764e-04,1.03894915e-01
5,0.13097988,0.13613010,0.09252458,0.08937157,0.13415206,1.18693904e-01,5.27918050e-04,1.56861424e-04,1.03783990e-01
6,0.12968786,0.13556986,0.09205369,0.08921672,0.13288702,1.20779287e-01,5.27907625e-04,1.56935375e-04,1.03511995e-01
7,0.12856077,0.13393477,0.09166095,0.08871760,0.13178498,1.22285830e-01,5.28140270e-04,1.56626142e-04,1.03791772e-01
8,0.12745756,0.13471190,0.09126643,0.08915233,0.13071359,1.24022536e-01,5.27980685e-04,1.56780968e-04,1.03926203e-01
9,0.12666380,0.13487676,0.09099316,0.08919756,0.12994229,1.25140421e-01,5.27861605e-04,1.56926832e-04,1.04098788e-01
10,0.12596867,0.13450907,0.09072659,0.08884741,0.12927235,1.26321265e-01,5.27893800e-04,1.56718227e-04,1.04283314e-01
11,0.12558423,0.13446610,0.09057594,0.08888100,0.12889483,1.26527502e-01,5.27828469e-04,1.57041210e-04,1.04580662e-01
12,0.12517006,0.13458700,0.09043438,0.08885009,0.12849831,1.27296985e-01,5.27994548e-04,1.56732786e-04,1.04590328e-01
13,0.12495204,0.13477517,0.09036548,0.08893417,0.12828482,1.27405391e-01,5.28052364e-04,1.56804914e-04,1.04853574e-01
14,0.12487495,0.13468231,0.09034491,0.08893922,0.12820785,1.27424487e-01,5.27704552e-04,1.56798490e-04,1.04855653e-01
15,0.12478893,0.13466244,0.09032492,0.08889476,0.12813853,1.27965463e-01,5.27911117e-04,1.56753092e-04,1.04853486e-01
16,0.10991237,0.11833948,0.08532756,0.08308946,0.11343497,1.32479888e-01,1.50770566e-01,7.21273655e-02,7.31090822e-02
17,0.10119870,0.11780340,0.08220589,0.08265181,0.10522605,1.40182516e-01,1.71131986e-01,9.81147358e-02,6.22222898e-02
18,0.09731480,0.11878483,0.08075103,0.08282178,0.10166362,1.46664269e-01,1.78965894e-01,1.04605059e-01,5.94400531e-02
19,0.09492549,0.11862701,0.07980178,0.08293757,0.09948842,1.51332927e-01,1.83300908e-01,1.07855841e-01,5.78219363e-02
20,0.09311580,0.12073396,0.07908722,0.08343510,0.09782221,1.54842917e-01,1.85148955e-01,1.09905543e-01,5.68640834e-02
21,0.09155644,0.12219130,0.07842510,0.08354712,0.09640183,1.57942184e-01,1.87889766e-01,1.11510988e-01,5.64228339e-02
22,0.09035875,0.12383765,0.07794219,0.08429784,0.09529551,1.60187530e-01,1.89579173e-01,1.12462935e-01,5.60773188e-02
23,0.08934500,0.12544839,0.07751218,0.08403482,0.09436027,1.61611481e-01,1.90072455e-01,1.13446185e-01,5.56416786e-02
24,0.08864440,0.12693576,0.07721760,0.08460183,0.09372340,1.63094132e-01,1.92004005e-01,1.14265377e-01,5.58623118e-02
25,0.08791435,0.12820247,0.07691294,0.08475910,0.09303617,1.64001128e-01,1.92291215e-01,1.14517917e-01,5.58056043e-02
26,0.08751127,0.12893129,0.07674439,0.08505861,0.09265861,1.64661351e-01,1.91699845e-01,1.14945432e-01,5.58287991e-02
27,0.08714453,0.12901128,0.07656997,0.08504071,0.09231413,1.65135052e-01,1.93054220e-01,1.15124544e-01,5.56267444e-02
28,0.08692585,0.12916987,0.07648408,0.08502209,0.09211907,1.65569319e-01,1.93800555e-01,1.15323353e-01,5.56077391e-02
29,0.08689586,0.12909425,0.07647681,0.08498149,0.09208672,1.65604741e-01,1.92975709e-01,1.15351429e-01,5.57181102e-02
30,0.08674223,0.12933350,0.07642311,0.08499345,0.09194170,1.65779127e-01,1.93545600e-01,1.15340315e-01,5.57047391e-02
31,0.08666128,0.13295635,0.07635950,0.08590081,0.09190465,1.66542735e-01,1.94081316e-01,1.15610627e-01,5.59708581e-02
32,0.08574913,0.13261874,0.07596170,0.08539134,0.09106179,1.67886861e-01,1.94256760e-01,1.16375872e-01,5.64659520e-02
33,0.08467875,0.13601888,0.07549677,0.08591460,0.09006374,1.69325437e-01,1.95915573e-01,1.16915952e-01,5.67879626e-02
34,0.08378441,0.13683422,0.07507307,0.08611247,0.08923443,1.70797006e-01,1.96391792e-01,1.17293220e-01,5.71952511e-02
35,0.08284964,0.14032949,0.07465943,0.08630189,0.08836035,1.72099844e-01,1.98023936e-01,1.17768048e-01,5.74756820e-02
36,0.08216705,0.14049950,0.07436520,0.08632539,0.08774352,1.73337111e-01,1.98537423e-01,1.18182093e-01,5.78927227e-02
37,0.08150517,0.14092142,0.07405099,0.08613416,0.08711996,1.74065021e-01,1.99734068e-01,1.18596079e-01,5.77478449e-02
38,0.08089942,0.14245723,0.07377375,0.08647752,0.08654637,1.74978067e-01,1.99167414e-01,1.18773874e-01,5.77540410e-02
39,0.08051243,0.14406219,0.07359773,0.08658813,0.08620466,1.76115402e-01,2.00499462e-01,1.18931631e-01,5.76896352e-02
