epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16010591,0.14803555,0.10072961,0.09139417,0.16366811,7.52449908e-02,5.25732585e-04,1.69029872e-04,7.49839775e-02
2,0.14696223,0.14338736,0.09730344,0.09013174,0.15176798,9.05115407e-02,5.25695740e-04,1.69038360e-04,9.18915378e-02
3,0.14287974,0.14184893,0.09623073,0.09012466,0.14805407,9.54826556e-02,5.25911961e-04,1.69253006e-04,9.58996881e-02
4,0.14058073,0.14037803,0.09557064,0.08967211,0.14592456,9.92915054e-02,5.25705817e-04,1.68999148e-04,9.69825243e-02
5,0.13910905,0.13992902,0.09514050,0.08956855,0.14456579,1.01978769e-01,5.25577257e-04,1.69079994e-04,9.76732891e-02
6,0.13797841,0.13823591,0.09479492,0.08937949,0.14347022,1.03709561e-01,5.25839470e-04,1.68598792e-04,9.77137931e-02
7,0.13718510,0.13785611,0.09454933,0.08929342,0.14271798,1.04877063e-01,5.25591310e-04,1.69058321e-04,9.80783389e-02
8,0.13639761,0.13808383,0.09431418,0.08943062,0.14196464,1.06419993e-01,5.25648413e-04,1.69052701e-04,9.78067996e-02
9,0.13576689,0.13735600,0.09413194,0.08921190,0.14134078,1.07044372e-01,5.26038173e-04,1.68929514e-04,9.78151189e-02
10,0.13536061,0.13702379,0.09399871,0.08924733,0.14095937,1.07897630e-01,5.25876060e-04,1.69046556e-04,9.77107289e-02
11,0.13507327,0.13715208,0.09390132,0.08916507,0.14068756,1.08233867e-01,5.25567908e-04,1.69102352e-04,9.78514617e-02
12,0.13484777,0.13685600,0.09382341,0.08910193,0.14045590,1.08522991e-01,5.25457891e-04,1.68830876e-04,9.75651677e-02
13,0.13468105,0.13663489,0.09377886,0.08910664,0.14029341,1.08604897e-01,5.25830858e-04,1.68581982e-04,9.76985755e-02
