epoch,train_loss,val_loss,train_rmse,val_rmse
1,0.70956206,0.25385470,0.75873693,0.12298513
2,0.34293015,0.21263061,0.53304433,0.11054232
3,0.27027028,0.19671908,0.47507422,0.10497112
4,0.23058170,0.18713586,0.43937180,0.10176670
5,0.20436962,0.17919008,0.41373765,0.09893740
6,0.18352300,0.17209024,0.39202921,0.09687423
7,0.16715863,0.16574552,0.37394233,0.09531933
8,0.15345656,0.16000435,0.35798281,0.09361816
9,0.14205732,0.15375137,0.34431107,0.09234294
10,0.13193140,0.15061646,0.33151861,0.09121285
11,0.12310157,0.14527840,0.32000142,0.08954609
12,0.11533357,0.14370951,0.30942195,0.08893864
13,0.10851835,0.13937588,0.29986043,0.08758286
14,0.10232281,0.13847847,0.29085846,0.08679722
15,0.09660343,0.13582564,0.28236301,0.08635496
16,0.09175621,0.13448251,0.27497850,0.08489808
17,0.08713430,0.13257556,0.26772399,0.08490784
18,0.08278931,0.13163524,0.26084148,0.08411407
19,0.07925040,0.13021127,0.25476994,0.08380901
20,0.07570581,0.12809792,0.24891914,0.08288194
21,0.07271153,0.12740060,0.24346823,0.08288668
22,0.06989880,0.12638602,0.23855232,0.08241312
23,0.06738178,0.12694393,0.23388991,0.08241029
24,0.06482044,0.12578754,0.22900101,0.08199784
25,0.06272076,0.12492240,0.22511251,0.08201657
26,0.06069634,0.12355113,0.22117192,0.08160261
27,0.05874559,0.12243328,0.21715841,0.08020595
28,0.05705934,0.12150879,0.21371093,0.08054095
29,0.05540825,0.12082379,0.21024536,0.08023712
30,0.05372870,0.12072060,0.20667137,0.08055976
31,0.05229298,0.11954082,0.20354973,0.07944222
32,0.05091720,0.11911957,0.20049912,0.07887561
33,0.04974723,0.11802909,0.19778511,0.07875937
34,0.04863764,0.11917016,0.19521143,0.07930832
35,0.04743249,0.11995055,0.19233486,0.07898409
36,0.04638517,0.11915596,0.18984103,0.07910442
37,0.04549941,0.11706974,0.18762915,0.07827945
38,0.04451002,0.11659931,0.18512838,0.07769521
39,0.04375003,0.11683018,0.18316857,0.07788311
40,0.04296802,0.11581770,0.18119184,0.07820246
41,0.04213314,0.11698913,0.17887732,0.07800049
42,0.04152705,0.11705616,0.17720980,0.07843321
43,0.04075422,0.11522322,0.17510120,0.07694305
44,0.04009211,0.11634252,0.17330407,0.07765233
45,0.03959111,0.11666339,0.17180434,0.07768317
46,0.03897419,0.11694161,0.16982164,0.07792267
47,0.03855555,0.11655825,0.16858522,0.07743133
48,0.03803754,0.11491768,0.16701836,0.07745797
49,0.03754245,0.11634675,0.16547382,0.07787346
50,0.03712073,0.11571721,0.16405567,0.07713715
51,0.03658269,0.11558498,0.16261855,0.07659434
52,0.03605574,0.11559638,0.16120545,0.07703434
53,0.03561111,0.11693352,0.15996976,0.07749144
54,0.03521059,0.11912301,0.15892847,0.07768641
55,0.03477134,0.11533155,0.15758215,0.07725722
56,0.03436945,0.11529469,0.15646494,0.07745749
57,0.03391934,0.11538709,0.15523928,0.07658853
58,0.03366365,0.11596879,0.15435040,0.07743006
59,0.03321946,0.11646248,0.15314885,0.07783337
60,0.03298377,0.11714131,0.15239154,0.07730592
61,0.03257534,0.11651325,0.15121691,0.07773035
62,0.03236364,0.11722310,0.15059002,0.07800729
63,0.03198773,0.11624165,0.14955698,0.07750686
64,0.03173311,0.11850807,0.14875387,0.07816270
65,0.03144036,0.11685791,0.14796389,0.07769301
66,0.03118136,0.11847574,0.14704339,0.07772040
67,0.03092590,0.11834024,0.14637353,0.07733325
68,0.03074169,0.11765155,0.14571330,0.07736694
69,0.03047715,0.11892789,0.14491172,0.07761495
70,0.03025164,0.11760024,0.14421765,0.07730196
71,0.03005324,0.11880676,0.14363528,0.07788427
72,0.02987385,0.12080054,0.14302996,0.07863481
73,0.02968692,0.11922027,0.14241731,0.07804217
74,0.02945893,0.11980258,0.14171969,0.07830289
75,0.02934018,0.11968177,0.14135715,0.07818114
76,0.02916506,0.11849127,0.14077568,0.07800069
77,0.02893268,0.11944363,0.14012425,0.07819891
78,0.02883005,0.11888097,0.13969570,0.07811024
79,0.02870742,0.12101246,0.13930896,0.07880149
80,0.02853024,0.11992842,0.13874641,0.07841982
81,0.02839310,0.12016772,0.13830748,0.07805612
82,0.02824932,0.11982318,0.13782613,0.07830814
83,0.02808308,0.11842606,0.13730902,0.07777185
84,0.02797691,0.12143467,0.13696755,0.07870616
85,0.02785868,0.11986759,0.13653091,0.07801017
86,0.02773440,0.12031967,0.13609607,0.07820502
87,0.02757438,0.12043212,0.13562985,0.07813481
88,0.02744603,0.11831468,0.13517062,0.07745686
89,0.02731191,0.12042760,0.13475069,0.07809933
90,0.02721219,0.11946947,0.13443167,0.07819150
91,0.02706900,0.12147932,0.13390994,0.07841572
92,0.02698163,0.12106631,0.13364188,0.07828681
93,0.02685967,0.12085487,0.13324087,0.07825363
94,0.02680581,0.12178708,0.13308957,0.07877531
95,0.02673187,0.12049854,0.13283506,0.07833677
96,0.02655420,0.12063319,0.13222054,0.07835797
97,0.02647959,0.11904554,0.13193399,0.07821012
98,0.02637731,0.12022985,0.13162444,0.07829711
99,0.02635517,0.12256820,0.13145664,0.07873383
100,0.02619717,0.12135876,0.13102997,0.07831715
101,0.02614297,0.12114556,0.13074217,0.07844035
102,0.02602659,0.12027401,0.13038448,0.07822078
103,0.02597098,0.12094132,0.13020989,0.07849976
104,0.02587593,0.12066447,0.12983845,0.07858361
