epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15881277,0.14556189,0.10045266,0.09073355,0.16081806,7.95307494e-02,6.46603758e-04,1.75424611e-04,8.09920873e-02
2,0.14647065,0.14233468,0.09727454,0.09035968,0.14914270,9.34962525e-02,6.46472544e-04,1.75217351e-04,9.77000233e-02
3,0.14282147,0.14069945,0.09632772,0.09012956,0.14568289,9.82249204e-02,6.46324557e-04,1.75269053e-04,1.01089490e-01
4,0.14084433,0.13990601,0.09575654,0.08990058,0.14379233,1.01965482e-01,6.46622506e-04,1.75354340e-04,1.02114306e-01
5,0.13945082,0.13947361,0.09533679,0.08977826,0.14243875,1.04275356e-01,6.46598574e-04,1.75622072e-04,1.02349816e-01
6,0.13841555,0.13864872,0.09502968,0.08970961,0.14142110,1.05908336e-01,6.47107098e-04,1.75377807e-04,1.02420411e-01
7,0.13758921,0.13811939,0.09478184,0.08946768,0.14060228,1.07256929e-01,6.46033481e-04,1.75063740e-04,1.02106023e-01
8,0.13692903,0.13809675,0.09456579,0.08963601,0.13995490,1.08483494e-01,6.46352264e-04,1.75354951e-04,1.01991105e-01
9,0.13631277,0.13743107,0.09435759,0.08947055,0.13935121,1.09507875e-01,6.46707623e-04,1.75095038e-04,1.01962994e-01
10,0.13597257,0.13728532,0.09426864,0.08939928,0.13901844,1.09809177e-01,6.46376348e-04,1.75489555e-04,1.01965373e-01
11,0.13570744,0.13723112,0.09418085,0.08933742,0.13876108,1.10591225e-01,6.46164496e-04,1.75373342e-04,1.01847762e-01
12,0.13539321,0.13700549,0.09406883,0.08932244,0.13844208,1.10758507e-01,6.46268957e-04,1.75864937e-04,1.01561395e-01
13,0.13525577,0.13694977,0.09403469,0.08934585,0.13831873,1.11073311e-01,6.46341917e-04,1.75263046e-04,1.01751147e-01
14,0.13519702,0.13707438,0.09401635,0.08937118,0.13825995,1.11152062e-01,6.46777644e-04,1.75370575e-04,1.01624309e-01
15,0.13512648,0.13698220,0.09399172,0.08935051,0.13818571,1.10943236e-01,6.46180978e-04,1.74954360e-04,1.01824177e-01
16,0.12354696,0.11984869,0.09034342,0.08323315,0.12661538,1.13596948e-01,1.36452345e-01,5.83921167e-02,8.05146631e-02
17,0.11698562,0.11692929,0.08826417,0.08226827,0.12024614,1.16412666e-01,1.51316398e-01,8.44463454e-02,6.60306094e-02
18,0.11404093,0.11452587,0.08725759,0.08152324,0.11744935,1.18410280e-01,1.56851646e-01,9.16010475e-02,6.15018912e-02
19,0.11192068,0.11315836,0.08655362,0.08118329,0.11542835,1.19600048e-01,1.62018740e-01,9.51639975e-02,5.94780298e-02
20,0.11045816,0.11275046,0.08600580,0.08110548,0.11405720,1.21013282e-01,1.65392587e-01,9.73438954e-02,5.82418588e-02
21,0.10916815,0.11232889,0.08554509,0.08082774,0.11284586,1.22619591e-01,1.67165565e-01,9.88169484e-02,5.75153171e-02
22,0.10823726,0.11212500,0.08521781,0.08086071,0.11195659,1.23093415e-01,1.69105124e-01,9.98757402e-02,5.70701741e-02
23,0.10748816,0.11148409,0.08495151,0.08055592,0.11125578,1.24066513e-01,1.70454766e-01,1.00785555e-01,5.64526819e-02
24,0.10677787,0.11186638,0.08468900,0.08074405,0.11057562,1.24735390e-01,1.71031258e-01,1.01320970e-01,5.61836350e-02
25,0.10630577,0.11125672,0.08449969,0.08055359,0.11013475,1.25379027e-01,1.72076453e-01,1.01626003e-01,5.60887387e-02
26,0.10598774,0.11134766,0.08437905,0.08056554,0.10983191,1.25651261e-01,1.72382240e-01,1.01928347e-01,5.59108069e-02
27,0.10569181,0.11116471,0.08428550,0.08053247,0.10953295,1.25607594e-01,1.72313460e-01,1.02152178e-01,5.58202834e-02
28,0.10569436,0.11111232,0.08426293,0.08052193,0.10956398,1.26278889e-01,1.73160406e-01,1.02357416e-01,5.56591150e-02
