epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16115567,0.14895469,0.10122433,0.09170503,0.16156062,7.88685269e-02,4.87058275e-04,1.42750154e-04,8.06828156e-02
2,0.14826961,0.14399874,0.09792558,0.09051297,0.14883000,9.43671274e-02,4.87105155e-04,1.42712561e-04,1.00807558e-01
3,0.14468485,0.14262964,0.09690740,0.09039328,0.14528768,9.89436558e-02,4.87056780e-04,1.42635909e-04,1.04542569e-01
4,0.14256055,0.14139532,0.09630284,0.09024784,0.14318205,1.01920414e-01,4.87025583e-04,1.42446035e-04,1.05506995e-01
5,0.14117804,0.14052240,0.09592854,0.08998068,0.14181252,1.04459423e-01,4.86776986e-04,1.42620745e-04,1.05969708e-01
6,0.14007817,0.14057869,0.09560438,0.09017850,0.14072181,1.06189674e-01,4.87321455e-04,1.42753241e-04,1.06330418e-01
7,0.13930770,0.14020073,0.09541000,0.09004029,0.13995702,1.07320498e-01,4.87372822e-04,1.42378418e-04,1.06608313e-01
8,0.13879909,0.13985991,0.09524082,0.08993099,0.13945048,1.08161712e-01,4.87178799e-04,1.42863793e-04,1.06332819e-01
9,0.13821910,0.13940866,0.09509031,0.08987980,0.13887349,1.08963290e-01,4.86982325e-04,1.42604199e-04,1.06346921e-01
10,0.13785419,0.13947320,0.09496741,0.08989377,0.13851009,1.09660266e-01,4.87010398e-04,1.42435949e-04,1.06156464e-01
11,0.13766690,0.13934888,0.09493198,0.08983469,0.13832491,1.09862906e-01,4.86633100e-04,1.42633083e-04,1.06186090e-01
12,0.13744018,0.13920041,0.09485413,0.08977765,0.13809847,1.10168571e-01,4.87152604e-04,1.42237130e-04,1.06250345e-01
13,0.13746652,0.13901452,0.09486586,0.08975894,0.13812584,1.10411079e-01,4.87009538e-04,1.42524646e-04,1.05976273e-01
14,0.13730508,0.13902700,0.09481008,0.08977094,0.13796352,1.10248069e-01,4.86898170e-04,1.42555691e-04,1.06248542e-01
15,0.13727538,0.13901499,0.09481130,0.08976954,0.13793372,1.10320402e-01,4.86586547e-04,1.42564368e-04,1.06157228e-01
16,0.13692932,0.13853589,0.09472472,0.08964310,0.13759113,1.10969117e-01,4.87047729e-04,1.42449200e-04,1.06152734e-01
17,0.13625685,0.13760708,0.09451751,0.08935328,0.13692037,1.11811496e-01,4.87364362e-04,1.42229586e-04,1.05825611e-01
18,0.13542316,0.13714459,0.09425737,0.08938937,0.13608998,1.12968716e-01,4.86683173e-04,1.42658045e-04,1.05609723e-01
19,0.13479999,0.13636250,0.09405328,0.08916142,0.13546907,1.14274754e-01,4.86738307e-04,1.42422073e-04,1.05469429e-01
20,0.13429018,0.13630389,0.09389784,0.08914533,0.13496112,1.14980559e-01,4.87321538e-04,1.42529667e-04,1.05230550e-01
21,0.13372343,0.13575128,0.09371467,0.08907091,0.13439424,1.15759907e-01,4.87223053e-04,1.42512659e-04,1.05001713e-01
22,0.13318062,0.13589892,0.09354815,0.08911972,0.13385621,1.16932734e-01,4.86767800e-04,1.42471853e-04,1.05046303e-01
23,0.13283146,0.13574107,0.09340907,0.08907983,0.13350898,1.17441912e-01,4.87170632e-04,1.42511033e-04,1.05137048e-01
24,0.13251232,0.13510495,0.09330651,0.08891247,0.13318936,1.17735500e-01,4.86993898e-04,1.42062076e-04,1.04899709e-01
25,0.13234328,0.13513572,0.09325322,0.08893283,0.13302286,1.18110412e-01,4.86880586e-04,1.42351079e-04,1.05108995e-01
26,0.13223589,0.13505842,0.09319657,0.08888223,0.13291541,1.18425109e-01,4.87019194e-04,1.42565945e-04,1.04966316e-01
27,0.13201431,0.13510016,0.09313398,0.08891543,0.13269609,1.18801488e-01,4.87315946e-04,1.42429183e-04,1.05095650e-01
28,0.13201210,0.13500898,0.09314451,0.08887560,0.13269439,1.18756274e-01,4.86930073e-04,1.42676399e-04,1.05209941e-01
