epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.30143523,0.19357234,0.49869980,0.10152846,1.00000000,0.00000000
2,0.22029384,0.19013291,0.43112916,0.10003344,1.00000000,0.00000000
3,0.19876436,0.18580455,0.41022744,0.09855578,1.00000000,0.00000000
4,0.18360385,0.18372449,0.39420766,0.09732956,1.00000000,0.00000000
5,0.17234821,0.18076482,0.38168111,0.09614685,1.00000000,0.00000000
6,0.16393144,0.17927723,0.37182999,0.09560150,1.00000000,0.00000000
7,0.15718530,0.17675327,0.36366086,0.09466363,1.00000000,0.00000000
8,0.15160733,0.17303971,0.35690184,0.09390340,1.00000000,0.00000000
9,0.14654849,0.17239835,0.35055244,0.09369806,1.00000000,0.00000000
10,0.14201822,0.17234154,0.34484477,0.09351564,1.00000000,0.00000000
11,0.13786841,0.17155562,0.33959041,0.09334262,1.00000000,0.00000000
12,0.13403248,0.16870920,0.33469520,0.09277396,1.00000000,0.00000000
13,0.13070555,0.16723271,0.33044418,0.09213179,1.00000000,0.00000000
14,0.12718718,0.16615929,0.32590716,0.09211863,1.00000000,0.00000000
15,0.12411534,0.16253705,0.32178197,0.09126169,1.00000000,0.00000000
16,0.12117244,0.16305409,0.31788689,0.09146969,1.00000000,0.00000000
17,0.11821891,0.16109517,0.31397753,0.09157070,1.00000000,0.00000000
18,0.11557716,0.16284868,0.31039488,0.09124774,1.00000000,0.00000000
19,0.11293585,0.16084779,0.30681654,0.09122800,1.00000000,0.00000000
20,0.11067743,0.15752723,0.30370291,0.09050972,1.00000000,0.00000000
21,0.10844243,0.15977151,0.30059170,0.09111490,1.00000000,0.00000000
22,0.10626792,0.15691958,0.29761256,0.09088523,1.00000000,0.00000000
23,0.10397261,0.15824407,0.29433044,0.09086562,1.00000000,0.00000000
24,0.10217727,0.15685974,0.29176955,0.09116939,1.00000000,0.00000000
25,0.10020849,0.15817066,0.28905926,0.09048807,1.00000000,0.00000000
