epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.20065394,0.18963864,0.10976341,0.10023972,0.20070592,0.10324645,1.61694780e-02,1.11415491e-04,3.72916446e-05,1.13620784e-02
2,0.18474956,0.17132333,0.10647471,0.09654901,0.18517516,0.10269055,5.00953593e-02,2.03924465e-04,5.06788972e-05,3.54778404e-02
3,0.17166495,0.16203747,0.10386547,0.09476677,0.17281708,0.10199343,6.39498295e-02,6.39788290e-04,1.58623477e-04,5.99829282e-02
4,0.16609780,0.15895933,0.10256514,0.09402531,0.16777200,0.10121301,7.02514242e-02,1.19334446e-03,2.63287616e-04,7.25458438e-02
5,0.16306809,0.15667935,0.10175002,0.09344907,0.16492892,0.10037949,7.49406616e-02,1.82284188e-03,4.09099036e-04,7.74359441e-02
6,0.16076069,0.15477785,0.10115818,0.09299617,0.16272736,0.09951266,7.78022282e-02,2.51554930e-03,5.85849293e-04,8.09891269e-02
7,0.15882209,0.15291281,0.10065543,0.09257235,0.16087977,0.09862637,7.93698295e-02,3.34919159e-03,8.19678769e-04,8.38871647e-02
8,0.15721368,0.15143161,0.10022142,0.09224881,0.15935396,0.09774252,8.08204480e-02,4.33972921e-03,1.13731005e-03,8.62135938e-02
9,0.15591232,0.15001994,0.09988864,0.09196307,0.15812702,0.09689354,8.19331526e-02,5.38853937e-03,1.58486219e-03,8.80634193e-02
10,0.15462734,0.14924339,0.09956123,0.09186508,0.15690943,0.09609813,8.34773530e-02,6.56657210e-03,2.17811851e-03,8.95271103e-02
11,0.15386124,0.14838366,0.09935571,0.09160456,0.15620531,0.09537300,8.40556322e-02,8.01887490e-03,2.90773923e-03,9.09143409e-02
12,0.15297682,0.14744581,0.09912242,0.09144103,0.15536960,0.09472554,8.53259150e-02,9.58208111e-03,3.77653665e-03,9.18331024e-02
13,0.15225975,0.14690340,0.09897844,0.09137480,0.15469687,0.09416566,8.62917845e-02,1.13759000e-02,4.75377087e-03,9.24757037e-02
14,0.15168381,0.14617928,0.09885205,0.09121068,0.15416849,0.09368229,8.67977294e-02,1.34217768e-02,5.83962499e-03,9.32709127e-02
15,0.15088784,0.14530606,0.09861949,0.09102384,0.15340664,0.09325797,8.74171954e-02,1.55444914e-02,6.96748828e-03,9.39939458e-02
16,0.15024815,0.14476600,0.09847945,0.09088641,0.15280970,0.09289734,8.79110905e-02,1.79037351e-02,8.17812525e-03,9.48093094e-02
17,0.14938990,0.14430069,0.09825889,0.09083121,0.15198103,0.09258688,8.86846299e-02,2.04460713e-02,9.43586881e-03,9.51864275e-02
18,0.14872854,0.14359703,0.09810178,0.09069005,0.15136365,0.09231078,8.94059587e-02,2.33533782e-02,1.06825945e-02,9.62811385e-02
