epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.55339493,0.26977551,0.67562241,0.12289933,1.00000000,0.00000000
2,0.34237119,0.24526553,0.53757863,0.11580609,1.00000000,0.00000000
3,0.29276041,0.23156130,0.49809520,0.11222110,1.00000000,0.00000000
4,0.26230188,0.22479901,0.47187213,0.11039652,1.00000000,0.00000000
5,0.23916263,0.21948786,0.45055113,0.10902344,1.00000000,0.00000000
6,0.22002290,0.21399216,0.43190036,0.10740308,1.00000000,0.00000000
7,0.20372764,0.20690735,0.41556207,0.10567866,1.00000000,0.00000000
8,0.19015930,0.20526008,0.40130640,0.10442137,1.00000000,0.00000000
9,0.17887649,0.20241889,0.38904190,0.10321789,1.00000000,0.00000000
10,0.16867590,0.20092607,0.37763716,0.10272791,1.00000000,0.00000000
11,0.15982003,0.19839082,0.36750802,0.10134145,1.00000000,0.00000000
12,0.15223676,0.19493984,0.35850442,0.10072934,1.00000000,0.00000000
13,0.14566698,0.19289110,0.35056829,0.09971914,1.00000000,0.00000000
14,0.13969088,0.19117556,0.34320915,0.09938790,1.00000000,0.00000000
15,0.13423670,0.19354844,0.33637214,0.09932451,1.00000000,0.00000000
16,0.12928401,0.19182747,0.33002867,0.09894205,1.00000000,0.00000000
17,0.12510667,0.18949006,0.32460515,0.09790647,1.00000000,0.00000000
18,0.12096175,0.18661160,0.31934944,0.09753560,1.00000000,0.00000000
19,0.11716118,0.18374218,0.31426606,0.09757519,1.00000000,0.00000000
20,0.11362233,0.18380118,0.30956364,0.09776653,1.00000000,0.00000000
21,0.11041818,0.18143171,0.30510572,0.09730460,1.00000000,0.00000000
22,0.10741558,0.18511443,0.30091412,0.09816580,1.00000000,0.00000000
23,0.10472962,0.18429668,0.29731181,0.09809277,1.00000000,0.00000000
24,0.10202964,0.18407233,0.29337587,0.09827021,1.00000000,0.00000000
25,0.09944154,0.18328625,0.28960907,0.09820636,1.00000000,0.00000000
26,0.09724841,0.18209734,0.28644828,0.09792272,1.00000000,0.00000000
27,0.09441623,0.17918351,0.28226128,0.09706975,1.00000000,0.00000000
28,0.09265549,0.18087853,0.27967171,0.09849172,1.00000000,0.00000000
29,0.09077274,0.18342874,0.27691605,0.09819711,1.00000000,0.00000000
30,0.08884953,0.18300109,0.27394834,0.09789515,1.00000000,0.00000000
31,0.08729548,0.18296775,0.27154581,0.09754911,1.00000000,0.00000000
32,0.08583352,0.18319650,0.26930550,0.09761465,1.00000000,0.00000000
33,0.08452985,0.18539968,0.26731098,0.09816540,1.00000000,0.00000000
34,0.08278083,0.17930366,0.26453315,0.09800664,1.00000000,0.00000000
35,0.08161299,0.18652017,0.26266695,0.09838583,1.00000000,0.00000000
36,0.08042853,0.18005416,0.26076229,0.09773286,1.00000000,0.00000000
37,0.07915210,0.18512989,0.25884401,0.09889238,1.00000000,0.00000000
38,0.07829858,0.18397950,0.25743401,0.09762610,1.00000000,0.00000000
39,0.07707562,0.18704705,0.25544930,0.09884928,1.00000000,0.00000000
40,0.07628635,0.18160120,0.25410160,0.09782353,1.00000000,0.00000000
41,0.07542102,0.19087437,0.25275794,0.09949386,1.00000000,0.00000000
42,0.07439498,0.18072993,0.25112154,0.09672628,1.00000000,0.00000000
43,0.07352226,0.18514892,0.24969483,0.09815334,1.00000000,0.00000000
44,0.07284978,0.18884349,0.24848197,0.09947135,1.00000000,0.00000000
45,0.07214085,0.18545856,0.24726358,0.09842022,1.00000000,0.00000000
46,0.07131739,0.18970722,0.24591217,0.09897565,1.00000000,0.00000000
47,0.07070435,0.18533792,0.24484388,0.09785886,1.00000000,0.00000000
48,0.06998065,0.18547846,0.24367946,0.09868531,1.00000000,0.00000000
49,0.06927490,0.18684296,0.24247629,0.09862544,1.00000000,0.00000000
50,0.06882709,0.18619528,0.24168789,0.09785047,1.00000000,0.00000000
51,0.06818904,0.18812926,0.24059638,0.09906099,1.00000000,0.00000000
