epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16892553747095793,0.16193853434145,0.076685133,0.0698327,0.19959774,0.07224508199999999,0.0188631695,9.80665828e-05,3.33446692e-05,0.032142024500000005
2,0.15354351767945001,0.14474930549735515,0.0742133,0.067155627,0.18273819,0.07182651699999999,0.0540422691,0.000201779918,5.21718771e-05,0.09941859324999999
3,0.1423930479521719,0.13804397472076646,0.072411591,0.066134236,0.17100511,0.07131072199999999,0.0657696188,0.000647896488,0.000147503417,0.1608277695
4,0.13823354394882761,0.1356056180418576,0.071595195,0.06564659499999999,0.16666987,0.070744723,0.0723767647,0.00118754895,0.000257183207,0.18650054075
5,0.1357902031658505,0.13347784862498377,0.07107051,0.065237466,0.16398664,0.070140784,0.0763621914,0.00180365784,0.000400044418,0.1976612935
6,0.13400651388692128,0.13170274706313642,0.070693784,0.064946378,0.16201404,0.069511953,0.0785215394,0.00253469018,0.000575439155,0.2055598795
7,0.1322665799280476,0.1301097986776819,0.070328818,0.064653841,0.16010585,0.06887019999999999,0.080176903,0.00336465891,0.000810508937,0.21279434825
8,0.13097224911035432,0.12913087298745896,0.070043813,0.064501514,0.15868545,0.06824141099999999,0.0815423106,0.0042953219,0.00113992363,0.21828528825
9,0.12980693416323213,0.12797904129731563,0.069813023,0.06429552499999999,0.15743104,0.067642918,0.0833111684,0.00535057314,0.00159100956,0.22278698824999998
10,0.12896060562012798,0.1270306607181713,0.06964216,0.064131284,0.15651777,0.067083177,0.0838928968,0.00665431707,0.0022011273,0.226273419
11,0.1281885788777803,0.12642520567652762,0.069492031,0.06399768199999999,0.15569873,0.066581312,0.0850501817,0.00799884365,0.00294039509,0.22895341624999999
12,0.1274530891565705,0.12566414320457636,0.06934570999999999,0.063913213,0.15489881,0.06614122199999999,0.085867483,0.00959400932,0.00380534193,0.23119542775000002
13,0.126805148530682,0.12491171891666444,0.06920158,0.063806022,0.15420462,0.065759463,0.0868531393,0.0114057408,0.00475630854,0.23331665275
14,0.12606578155672934,0.12416832868162915,0.069066326,0.06370182699999999,0.15340597,0.065428713,0.0874662739,0.0134293161,0.00584376778,0.23534220525
15,0.125516556044218,0.12383672380088862,0.06894594,0.063657265,0.15281012,0.06514806199999999,0.088179983,0.0156518399,0.00697453454,0.23710258525
16,0.12471012622165595,0.12285086241840128,0.06880426699999999,0.063490784,0.15193743,0.064896762,0.0890244926,0.0180307688,0.00811243939,0.23869324274999998
17,0.12395201465708915,0.12234638136410832,0.068656077,0.063460831,0.15111879,0.064684942,0.0900765746,0.0206860524,0.00929431338,0.240900245
18,0.12326905960781577,0.12172997091451049,0.06850016599999999,0.06333089,0.15036806,0.064493016,0.0906939713,0.0234518305,0.0105661578,0.24303858925000002
19,0.12260082421752364,0.12125969392621451,0.068370085,0.06325976999999999,0.14964483,0.064322678,0.0915984885,0.0267473334,0.0118198916,0.24499393525
20,0.12204707162002841,0.12106226384807048,0.068244722,0.06327321,0.14904506,0.064175202,0.0924782909,0.0299170998,0.0132177347,0.24683308974999998
