epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16840185685145,0.1602443752241553,0.0765373,0.06953578099999999,0.19896395,0.072214044,0.0217986197,8.37921225e-05,2.2347766e-05,0.0350109105
2,0.1515733953906051,0.14340227009017734,0.073765839,0.066874087,0.18044266,0.071745296,0.0589762547,0.000173622344,4.90271269e-05,0.10467198250000001
3,0.13918965660044522,0.13774321276383591,0.07167323799999999,0.06594697199999999,0.16732452,0.07117026,0.0706483611,0.000576917345,0.000146462605,0.17090865149999998
4,0.13494928903261355,0.13518074197148627,0.07077405299999999,0.06532411899999999,0.162931,0.070542668,0.0785184457,0.00106278372,0.000269376868,0.19794884
5,0.1326722881457265,0.13254579540577896,0.070226149,0.064883833,0.16039884,0.069892949,0.0824304776,0.00166580481,0.00043834944,0.2072915335
6,0.13091913789981288,0.1303759541680545,0.06986467599999999,0.06452665099999999,0.1584989,0.069234739,0.0847801965,0.00246392585,0.000661776999,0.214436552
7,0.12939469925082792,0.1285493237203776,0.06955057199999999,0.064180445,0.15681832,0.068577446,0.0860375859,0.00329535935,0.000965083141,0.21954964475000002
8,0.12806064998957611,0.1271575086550505,0.069270796,0.06402501,0.15536238,0.067936792,0.0872224322,0.00428535036,0.00137453504,0.22442148374999998
9,0.12686644661463448,0.1257019316525318,0.06904036999999999,0.06375276599999999,0.15407642,0.06731984699999999,0.0885278686,0.00543199253,0.00191641033,0.22836516675000001
10,0.1258493653825313,0.12508686179228554,0.06886086899999999,0.063656453,0.15299475,0.066751643,0.0899775044,0.00674848983,0.00258785389,0.23119969125
11,0.12485689830621563,0.12392529996479999,0.06863832499999999,0.0635264,0.1518997,0.06622558599999999,0.0910429598,0.00825934732,0.00338555823,0.23372406124999998
12,0.12401174528376448,0.12335598403046616,0.06847646399999999,0.063474194,0.15100334,0.065759554,0.0924364204,0.0101184167,0.00427594588,0.23650151725
13,0.1230386221242935,0.12248821376086247,0.068273548,0.06336716399999999,0.14993625,0.065342998,0.0934770448,0.0120854059,0.00525807428,0.23842863925
14,0.12221839612934061,0.1220183314263905,0.06810457499999999,0.06327209,0.14904461,0.06497566599999999,0.0946071914,0.0142185894,0.00627682952,0.2407961495
15,0.12143970742042408,0.121416863003552,0.067940404,0.06321447999999999,0.14820038,0.064663508,0.0960273803,0.0166197466,0.00740205186,0.242819386
