epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19914778,0.18587835,0.10942206,0.09942516,0.19922397,0.10317772,2.08659984e-02,8.57004068e-05,2.98800678e-05,1.36315079e-02
2,0.18122127,0.16744921,0.10573779,0.09574083,0.18176175,0.10253457,5.57489028e-02,2.09803631e-04,5.19386078e-05,4.06779150e-02
3,0.16857947,0.16073537,0.10313121,0.09446527,0.16991602,0.10175353,6.67860850e-02,6.41622440e-04,1.49139322e-04,6.57502818e-02
4,0.16384622,0.15777355,0.10195840,0.09367186,0.16563791,0.10090161,7.36091492e-02,1.16325466e-03,2.59923864e-04,7.62393371e-02
5,0.16098575,0.15513581,0.10118251,0.09306822,0.16292262,0.10001533,7.71319361e-02,1.77852423e-03,3.91607291e-04,8.06701961e-02
6,0.15875691,0.15299632,0.10063174,0.09258559,0.16081333,0.09910892,7.96456582e-02,2.55018472e-03,5.70100744e-04,8.39201954e-02
7,0.15701916,0.15120949,0.10016226,0.09213421,0.15915697,0.09819650,8.09765831e-02,3.35529243e-03,8.06571064e-04,8.63709630e-02
8,0.15553025,0.14993353,0.09976962,0.09191860,0.15775677,0.09730743,8.23716333e-02,4.29314400e-03,1.12639097e-03,8.85119204e-02
9,0.15438300,0.14854278,0.09949356,0.09154886,0.15668479,0.09645634,8.34855504e-02,5.33701757e-03,1.59805203e-03,9.02813280e-02
10,0.15342013,0.14800002,0.09927011,0.09148355,0.15578306,0.09567982,8.48789731e-02,6.61117860e-03,2.19677571e-03,9.12255289e-02
11,0.15255955,0.14698586,0.09902635,0.09129111,0.15497062,0.09496615,8.56454211e-02,8.01095598e-03,2.94662691e-03,9.22348525e-02
12,0.15178559,0.14654843,0.09882498,0.09120941,0.15425531,0.09434242,8.68618802e-02,9.73272985e-03,3.81011300e-03,9.32369597e-02
13,0.15097694,0.14567924,0.09862332,0.09102951,0.15347954,0.09379262,8.75769830e-02,1.15776576e-02,4.78745004e-03,9.37203619e-02
14,0.15022052,0.14522740,0.09844010,0.09090229,0.15276148,0.09331246,8.85137471e-02,1.35739738e-02,5.82891497e-03,9.45269135e-02
15,0.14935557,0.14432179,0.09822572,0.09073288,0.15193756,0.09290401,8.95243539e-02,1.57780613e-02,6.90589137e-03,9.53007080e-02
16,0.14852602,0.14342554,0.09802239,0.09062843,0.15115050,0.09254561,9.03607397e-02,1.82237163e-02,8.03669943e-03,9.62018163e-02
17,0.14771335,0.14296100,0.09782267,0.09050215,0.15038012,0.09224459,9.12440856e-02,2.08717679e-02,9.21685959e-03,9.70716828e-02
18,0.14689102,0.14258074,0.09761817,0.09047137,0.14959691,0.09198756,9.18634463e-02,2.37207028e-02,1.04161399e-02,9.78703611e-02
19,0.14615438,0.14203230,0.09741494,0.09030186,0.14889568,0.09175640,9.23506160e-02,2.69347402e-02,1.17387470e-02,9.87439877e-02
20,0.14561592,0.14182735,0.09727807,0.09034045,0.14839151,0.09156048,9.30220579e-02,3.01045548e-02,1.31018637e-02,9.92872895e-02
21,0.14510267,0.14159301,0.09714137,0.09027602,0.14792125,0.09138875,9.42661202e-02,3.34336064e-02,1.46085248e-02,9.98271622e-02
22,0.14450769,0.14114026,0.09699334,0.09018928,0.14734487,0.09123281,9.47878676e-02,3.73322959e-02,1.61906658e-02,1.00060666e-01
23,0.14411309,0.14110016,0.09687682,0.09020533,0.14698178,0.09109376,9.53610540e-02,4.10078267e-02,1.78741957e-02,1.00316229e-01
24,0.14360249,0.14087310,0.09673791,0.09014125,0.14649938,0.09096681,9.61305045e-02,4.46066049e-02,1.95816930e-02,1.00429662e-01
25,0.14321860,0.14066387,0.09661450,0.09003932,0.14614147,0.09084525,9.65022351e-02,4.91556451e-02,2.14326727e-02,1.00618235e-01
26,0.14275279,0.14037033,0.09649610,0.09003261,0.14571057,0.09073968,9.73895485e-02,5.33321457e-02,2.32863210e-02,1.00738798e-01
27,0.14238523,0.14016452,0.09638208,0.08992148,0.14537130,0.09062834,9.74446488e-02,5.82901262e-02,2.52951434e-02,1.00979836e-01
28,0.14198661,0.13960764,0.09627852,0.08990701,0.14500618,0.09053398,9.80045315e-02,6.35201862e-02,2.72834496e-02,1.00844522e-01
29,0.14143187,0.13975314,0.09610029,0.08988305,0.14448884,0.09044595,9.86967135e-02,6.76699065e-02,2.92632454e-02,1.01130489e-01
30,0.14110122,0.13901282,0.09602526,0.08980434,0.14419128,0.09036025,9.90985012e-02,7.28031182e-02,3.14853209e-02,1.00971692e-01
31,0.14059499,0.13867105,0.09587269,0.08973114,0.14373169,0.09027765,9.97494239e-02,7.83699601e-02,3.36438552e-02,1.01135076e-01
32,0.14020469,0.13838526,0.09577194,0.08956330,0.14339208,0.09018499,1.00031046e-01,8.45981583e-02,3.60467797e-02,1.01250665e-01
33,0.13992439,0.13797577,0.09567402,0.08954870,0.14315323,0.09010475,1.00525425e-01,8.97521631e-02,3.81627705e-02,1.00971281e-01
34,0.13940974,0.13760962,0.09552941,0.08945065,0.14268885,0.09002363,1.00952765e-01,9.53709815e-02,4.06461905e-02,1.01161400e-01
35,0.13908278,0.13796232,0.09542501,0.08953155,0.14242775,0.08995859,1.01645382e-01,1.02272765e-01,4.31151690e-02,1.01079460e-01
36,0.13844751,0.13713559,0.09522721,0.08939656,0.14185044,0.08988867,1.02146110e-01,1.07535556e-01,4.54741806e-02,1.00971326e-01
37,0.13802822,0.13722150,0.09509498,0.08950842,0.14149036,0.08983587,1.02632922e-01,1.14012266e-01,4.79098598e-02,1.00961888e-01
38,0.13758712,0.13687867,0.09495793,0.08941060,0.14112150,0.08977660,1.03097300e-01,1.20672558e-01,5.04414811e-02,1.00957793e-01
39,0.13716190,0.13612501,0.09484743,0.08909929,0.14076841,0.08970095,1.03266838e-01,1.27555612e-01,5.32174702e-02,1.00901390e-01
40,0.13680265,0.13590084,0.09473248,0.08907753,0.14048614,0.08963285,1.03803984e-01,1.34011051e-01,5.56870680e-02,1.00728531e-01
41,0.13627913,0.13464903,0.09456424,0.08888017,0.14003283,0.08955991,1.04140964e-01,1.40472386e-01,5.82512151e-02,1.00652905e-01
42,0.13596259,0.13514819,0.09447524,0.08897048,0.13981020,0.08949919,1.04592760e-01,1.47674300e-01,6.10228530e-02,1.00683837e-01
43,0.13557091,0.13542069,0.09435139,0.08903314,0.13949263,0.08945206,1.04644036e-01,1.52873935e-01,6.37797921e-02,1.00458073e-01
44,0.13500846,0.13490685,0.09417916,0.08897054,0.13903496,0.08940632,1.05368209e-01,1.58908143e-01,6.66352983e-02,1.00348305e-01
45,0.13452930,0.13495017,0.09403621,0.08884802,0.13864214,0.08935333,1.05664441e-01,1.65604137e-01,6.91633128e-02,1.00137259e-01
46,0.13414633,0.13435332,0.09390439,0.08879459,0.13835696,0.08930610,1.05777277e-01,1.71682390e-01,7.19927892e-02,1.00122413e-01
47,0.13373268,0.13328365,0.09374568,0.08853288,0.13804599,0.08924214,1.06582178e-01,1.77339561e-01,7.48405216e-02,9.99312702e-02
48,0.13320173,0.13345655,0.09360179,0.08857143,0.13763326,0.08918875,1.06814203e-01,1.84483046e-01,7.77541686e-02,9.98488742e-02
49,0.13279091,0.13299266,0.09345939,0.08839721,0.13732238,0.08912321,1.06864091e-01,1.89466619e-01,8.05962150e-02,9.97758239e-02
50,0.13226876,0.13188221,0.09331664,0.08822412,0.13691063,0.08904741,1.07393774e-01,1.94963165e-01,8.34638754e-02,9.95277090e-02
51,0.13185953,0.13226906,0.09316803,0.08825755,0.13660014,0.08898050,1.07779942e-01,1.98895753e-01,8.59861468e-02,9.95223519e-02
52,0.13123680,0.13218354,0.09299072,0.08826858,0.13610461,0.08892402,1.08066729e-01,2.05607862e-01,8.89042206e-02,9.93862497e-02
53,0.13097886,0.13136583,0.09289608,0.08793547,0.13595311,0.08883367,1.08397466e-01,2.10051551e-01,9.20032606e-02,9.91068772e-02
54,0.13030540,0.13113842,0.09266310,0.08792316,0.13541718,0.08875549,1.08696048e-01,2.16767735e-01,9.44977242e-02,9.93717394e-02
55,0.12995651,0.13143227,0.09253700,0.08786865,0.13517447,0.08868021,1.08719259e-01,2.21664170e-01,9.75678766e-02,9.91880125e-02
56,0.12943514,0.13062018,0.09237435,0.08771427,0.13475413,0.08860201,1.09118256e-01,2.24741545e-01,9.99445911e-02,9.90561543e-02
57,0.12899422,0.12962865,0.09222739,0.08752391,0.13445488,0.08851300,1.09692233e-01,2.30838758e-01,1.02770914e-01,9.88833043e-02
58,0.12851837,0.12969940,0.09207406,0.08748384,0.13409560,0.08842806,1.09370180e-01,2.35611640e-01,1.05536437e-01,9.89763835e-02
59,0.12815288,0.12933815,0.09195356,0.08728220,0.13387114,0.08834008,1.09935585e-01,2.41068557e-01,1.08328023e-01,9.88660183e-02
60,0.12765385,0.12878365,0.09177722,0.08727727,0.13350196,0.08825508,1.09930240e-01,2.45638374e-01,1.11514648e-01,9.87251230e-02
