epoch,train_loss,val_loss,train_rmse,val_rmse
1,0.33463182,0.19036093,0.52731565,0.10193818
2,0.14274818,0.14627641,0.34437029,0.08857872
3,0.09563322,0.13696078,0.28129648,0.08433777
4,0.07775651,0.12918022,0.25342521,0.08131836
5,0.06747157,0.13206538,0.23622558,0.08132970
6,0.06088400,0.12381123,0.22447810,0.07992578
7,0.05621472,0.12357646,0.21570829,0.07973985
8,0.05303912,0.12397014,0.20968855,0.07951724
9,0.05083890,0.12142773,0.20533539,0.07881394
10,0.04980211,0.12099379,0.20324150,0.07842615
