epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15164011,0.14214507,0.09847165,0.09050682,0.15174331,9.25638585e-02,5.27987918e-04,1.56620190e-04,9.19719479e-02
2,0.13877351,0.14041140,0.09498646,0.09017021,0.13890588,1.10234838e-01,5.27766033e-04,1.56702934e-04,1.07899642e-01
3,0.13496115,0.13776987,0.09380604,0.08966933,0.13509849,1.16216934e-01,5.27887709e-04,1.56904896e-04,1.09459308e-01
4,0.13257901,0.13714265,0.09304062,0.08966543,0.13271820,1.20358601e-01,5.28093510e-04,1.56985764e-04,1.09742062e-01
5,0.13088747,0.13642951,0.09249463,0.08962204,0.13102787,1.23761158e-01,5.27918050e-04,1.56861424e-04,1.09648006e-01
6,0.12959025,0.13597063,0.09201941,0.08950146,0.12973170,1.25927354e-01,5.27907625e-04,1.56935375e-04,1.09335023e-01
7,0.12844961,0.13433125,0.09162547,0.08897402,0.12859209,1.27523457e-01,5.28140270e-04,1.56626142e-04,1.09605356e-01
8,0.12734409,0.13519137,0.09123023,0.08943840,0.12748791,1.29354738e-01,5.27980685e-04,1.56780968e-04,1.09727069e-01
9,0.12654722,0.13541245,0.09095594,0.08949744,0.12669198,1.30524293e-01,5.27861605e-04,1.56926832e-04,1.09877023e-01
10,0.12585080,0.13496301,0.09068725,0.08912945,0.12599666,1.31764601e-01,5.27893800e-04,1.56718227e-04,1.10075336e-01
11,0.12545985,0.13502341,0.09053477,0.08918487,0.12560602,1.32016980e-01,5.27828469e-04,1.57041210e-04,1.10372866e-01
12,0.12504948,0.13513504,0.09039466,0.08917230,0.12519642,1.32815139e-01,5.27994548e-04,1.56732786e-04,1.10381404e-01
13,0.12482826,0.13531909,0.09032315,0.08923565,0.12497538,1.32941676e-01,5.28052364e-04,1.56804914e-04,1.10654079e-01
14,0.12474454,0.13526947,0.09030152,0.08925516,0.12489168,1.32951896e-01,5.27704552e-04,1.56798490e-04,1.10661551e-01
15,0.12466843,0.13524083,0.09028439,0.08920996,0.12481631,1.33531911e-01,5.27911117e-04,1.56753092e-04,1.10655396e-01
16,0.10969646,0.11938389,0.08524839,0.08349911,0.10987210,1.40946406e-01,1.62404805e-01,6.03962376e-02,1.00701854e-01
17,0.10082832,0.11903614,0.08205182,0.08332846,0.10102460,1.52100292e-01,1.87326390e-01,9.14157664e-02,8.39141166e-02
18,0.09688141,0.12049572,0.08056791,0.08365474,0.09709430,1.60950066e-01,1.97039357e-01,1.01808516e-01,7.56632449e-02
19,0.09443771,0.12097387,0.07960064,0.08399830,0.09466270,1.67371744e-01,2.02706348e-01,1.07928300e-01,7.06442968e-02
20,0.09260904,0.12367812,0.07887578,0.08465820,0.09284147,1.72115315e-01,2.05341278e-01,1.12155855e-01,6.80652922e-02
21,0.09103987,0.12557484,0.07820816,0.08490416,0.09128007,1.76359004e-01,2.08989177e-01,1.15464317e-01,6.64610569e-02
22,0.08983359,0.12778636,0.07772334,0.08576109,0.09007875,1.79340403e-01,2.11341903e-01,1.17317701e-01,6.52420612e-02
23,0.08882061,0.12967436,0.07728885,0.08548012,0.08907016,1.81443991e-01,2.12017316e-01,1.19128740e-01,6.38592163e-02
24,0.08810403,0.13123450,0.07698928,0.08604870,0.08835717,1.83458057e-01,2.14379963e-01,1.20562671e-01,6.34599760e-02
25,0.08738224,0.13300886,0.07667591,0.08630194,0.08763769,1.84706343e-01,2.14865332e-01,1.21286865e-01,6.30278823e-02
26,0.08693454,0.13360475,0.07650028,0.08654857,0.08719164,1.85685508e-01,2.14329817e-01,1.22070763e-01,6.30653088e-02
27,0.08658956,0.13385436,0.07632872,0.08654233,0.08684778,1.86255004e-01,2.15865699e-01,1.22362151e-01,6.27650303e-02
28,0.08635545,0.13413337,0.07623783,0.08654051,0.08661510,1.86913405e-01,2.16761202e-01,1.22687299e-01,6.25527433e-02
29,0.08633756,0.13405603,0.07623661,0.08648943,0.08659711,1.86958251e-01,2.16107960e-01,1.22801220e-01,6.26607204e-02
30,0.08616188,0.13432840,0.07618191,0.08651292,0.08642185,1.87168583e-01,2.16672586e-01,1.22847239e-01,6.26926609e-02
31,0.08609454,0.13835486,0.07611821,0.08741693,0.08635701,1.88253225e-01,2.17355013e-01,1.23549708e-01,6.25278960e-02
32,0.08511827,0.13847711,0.07569938,0.08688610,0.08538512,1.90286624e-01,2.17678130e-01,1.25341250e-01,6.22140494e-02
33,0.08404412,0.14199554,0.07524561,0.08740657,0.08431562,1.92363414e-01,2.19849519e-01,1.26830673e-01,6.23807594e-02
34,0.08315929,0.14335132,0.07482908,0.08768001,0.08343447,1.94264701e-01,2.20806482e-01,1.27700249e-01,6.24129139e-02
35,0.08219765,0.14703814,0.07440869,0.08793093,0.08247658,1.96152905e-01,2.22823161e-01,1.28976381e-01,6.18197491e-02
36,0.08153918,0.14691624,0.07413482,0.08793714,0.08182195,1.97726123e-01,2.23655576e-01,1.30011125e-01,6.18665928e-02
37,0.08083540,0.14802955,0.07380809,0.08791196,0.08112078,1.98934608e-01,2.25066561e-01,1.30750809e-01,6.17693607e-02
38,0.08021602,0.14927888,0.07352817,0.08830285,0.08050370,2.00226754e-01,2.24641684e-01,1.31270518e-01,6.18247469e-02
39,0.07985138,0.15070775,0.07336076,0.08838182,0.08014201,2.01697587e-01,2.26376744e-01,1.31852196e-01,6.15617040e-02
40,0.07939883,0.14982448,0.07316929,0.08829055,0.07969026,2.01785712e-01,2.26745388e-01,1.32239790e-01,6.13421422e-02
41,0.07908069,0.15164414,0.07302386,0.08857331,0.07937345,2.02562868e-01,2.27189740e-01,1.32524001e-01,6.12488853e-02
42,0.07891684,0.15231867,0.07293573,0.08881053,0.07921010,2.02796791e-01,2.28048476e-01,1.32625349e-01,6.14229601e-02
43,0.07870821,0.15177543,0.07286167,0.08851750,0.07900304,2.03567651e-01,2.27751952e-01,1.33103881e-01,6.10965330e-02
44,0.07861637,0.15173721,0.07282095,0.08851278,0.07891114,2.03589114e-01,2.28065445e-01,1.33004647e-01,6.10740588e-02
45,0.07857840,0.15170708,0.07281248,0.08852023,0.07887349,2.03421781e-01,2.28796244e-01,1.33120755e-01,6.11286573e-02
46,0.07887630,0.15641227,0.07292050,0.08964417,0.07917169,2.03949745e-01,2.28383571e-01,1.33284923e-01,6.08707666e-02
47,0.07808703,0.15653319,0.07257463,0.08931588,0.07838543,2.05377055e-01,2.29001828e-01,1.33838304e-01,6.08556432e-02
48,0.07737823,0.15527928,0.07224481,0.08921054,0.07768088,2.07155973e-01,2.30649627e-01,1.34587028e-01,6.02432778e-02
49,0.07665202,0.15871651,0.07190577,0.08990362,0.07695728,2.08749313e-01,2.31109838e-01,1.35475798e-01,5.96474029e-02
50,0.07611532,0.16038876,0.07165394,0.08979508,0.07642330,2.10073994e-01,2.32235395e-01,1.35986509e-01,5.90493952e-02
51,0.07557348,0.16049906,0.07141133,0.08991492,0.07588501,2.11438720e-01,2.33764443e-01,1.36595287e-01,5.89409844e-02
52,0.07498726,0.16238060,0.07113860,0.08999425,0.07530152,2.12698148e-01,2.34362114e-01,1.37206765e-01,5.88838177e-02
53,0.07459972,0.16386812,0.07096638,0.09045176,0.07491508,2.13260837e-01,2.34760708e-01,1.37553621e-01,5.81062750e-02
54,0.07422647,0.16339997,0.07077778,0.09018753,0.07454439,2.14321099e-01,2.36252395e-01,1.37834039e-01,5.79779690e-02
55,0.07406467,0.16452910,0.07069489,0.09021048,0.07438218,2.14255871e-01,2.34942205e-01,1.38007781e-01,5.81994227e-02
