epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.68391948,0.28714167,0.75275515,0.12852893,1.00000000,0.00000000
2,0.43042948,0.25128541,0.59199908,0.11872028,1.00000000,0.06666667
3,0.37202806,0.23665576,0.54512503,0.11498494,1.00000000,0.13333333
4,0.34259358,0.23033215,0.51797281,0.11315493,1.00000000,0.20000000
5,0.32362813,0.22126309,0.49869681,0.11112084,1.00000000,0.26666667
6,0.30973459,0.21626830,0.48331566,0.10977464,1.00000000,0.33333333
7,0.29936664,0.21209580,0.47110572,0.10868266,1.00000000,0.40000000
8,0.29072889,0.20848906,0.46079908,0.10763710,1.00000000,0.46666667
9,0.28374898,0.20437208,0.45196648,0.10660210,1.00000000,0.53333333
10,0.27803258,0.20013123,0.44445623,0.10578190,1.00000000,0.60000000
11,0.27311760,0.19739472,0.43804008,0.10504643,1.00000000,0.66666667
12,0.26919379,0.19506682,0.43256814,0.10416384,1.00000000,0.73333333
13,0.26583803,0.19194505,0.42800282,0.10323482,1.00000000,0.80000000
14,0.26247009,0.18892862,0.42361675,0.10250490,1.00000000,0.86666667
15,0.25975183,0.18789018,0.41999584,0.10213871,1.00000000,0.93333333
16,0.25704061,0.18500208,0.41659110,0.10127948,1.00000000,1.00000000
17,0.25480429,0.18271796,0.41376914,0.10051438,1.00000000,1.06666667
18,0.25266124,0.18211526,0.41120602,0.10007563,1.00000000,1.13333333
19,0.25090397,0.18056651,0.40926033,0.10011767,1.00000000,1.20000000
20,0.24942486,0.17922449,0.40768208,0.09938332,1.00000000,1.26666667
21,0.24824640,0.17684136,0.40643370,0.09880133,1.00000000,1.33333333
22,0.24711558,0.17656551,0.40523992,0.09840394,1.00000000,1.40000000
23,0.24636129,0.17596181,0.40457781,0.09838790,1.00000000,1.46666667
24,0.24577662,0.17374452,0.40389969,0.09749135,1.00000000,1.53333333
25,0.24553483,0.17513251,0.40368918,0.09758786,1.00000000,1.60000000
26,0.24500045,0.17433177,0.40323164,0.09774723,1.00000000,1.66666667
27,0.24521589,0.17340996,0.40365213,0.09753483,1.00000000,1.73333333
28,0.24507245,0.17311852,0.40338177,0.09709874,1.00000000,1.80000000
29,0.24517865,0.17193189,0.40356248,0.09700185,1.00000000,1.86666667
30,0.24536107,0.17331272,0.40379302,0.09715218,1.00000000,1.93333333
31,0.24572214,0.17149924,0.40413425,0.09687733,1.00000000,2.00000000
32,0.24398466,0.17189673,0.40299181,0.09671273,1.00000000,2.00000000
33,0.24272907,0.17316467,0.40200921,0.09709059,1.00000000,2.00000000
34,0.24165819,0.17088148,0.40105468,0.09640790,1.00000000,2.00000000
35,0.24017871,0.17106797,0.39952839,0.09653742,1.00000000,2.00000000
36,0.23910279,0.16887193,0.39853328,0.09637388,1.00000000,2.00000000
37,0.23815822,0.16834471,0.39760586,0.09574535,1.00000000,2.00000000
38,0.23695092,0.16892567,0.39636781,0.09647065,1.00000000,2.00000000
39,0.23617746,0.16790399,0.39560197,0.09597115,1.00000000,2.00000000
