epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18950350,0.16871385,0.10739472,0.09593030,0.18961634,4.03539837e-02,1.73978414e-05,4.49976590e-06,2.78852300e-02
2,0.16292947,0.16101585,0.10159909,0.09422455,0.16356086,7.49226491e-02,1.97722484e-04,5.51349634e-05,7.39528775e-02
3,0.15651237,0.15614423,0.09971621,0.09286966,0.15740433,8.54904470e-02,5.82081931e-04,1.76549690e-04,8.67605263e-02
4,0.15320894,0.15190109,0.09874384,0.09192432,0.15417566,9.10146850e-02,1.11871788e-03,3.64786882e-04,9.07593114e-02
5,0.15054483,0.14836191,0.09806273,0.09132267,0.15156256,9.38179598e-02,1.80392806e-03,6.11771856e-04,9.38171001e-02
6,0.14825868,0.14531392,0.09751805,0.09072586,0.14932245,9.56712273e-02,2.67561400e-03,9.16435706e-04,9.66581992e-02
7,0.14638093,0.14353039,0.09707625,0.09034204,0.14748812,9.70562446e-02,3.68907861e-03,1.29795128e-03,9.92557025e-02
8,0.14492529,0.14282614,0.09671156,0.09032371,0.14607198,9.82662111e-02,4.95309434e-03,1.79122181e-03,1.01408440e-01
9,0.14367236,0.14205536,0.09638236,0.09026076,0.14484815,9.95833585e-02,6.35207579e-03,2.41355216e-03,1.02706695e-01
10,0.14255341,0.14163758,0.09608604,0.09023947,0.14375173,1.00913101e-01,8.01412837e-03,3.17963504e-03,1.03670370e-01
11,0.14149238,0.14129520,0.09580678,0.09021525,0.14270950,1.02465653e-01,9.96182629e-03,4.06138711e-03,1.04255140e-01
12,0.14044587,0.14077843,0.09552063,0.09015555,0.14168149,1.04039719e-01,1.21480478e-02,5.04815752e-03,1.04862680e-01
13,0.13950835,0.14049267,0.09526913,0.09022950,0.14076242,1.05715174e-01,1.44627291e-02,6.12017784e-03,1.05274604e-01
14,0.13869677,0.14027502,0.09503395,0.09020408,0.13996510,1.06952037e-01,1.71751048e-02,7.31702248e-03,1.05715547e-01
15,0.13790097,0.14023788,0.09479443,0.09016562,0.13918559,1.08725969e-01,1.99945095e-02,8.58433735e-03,1.06005337e-01
16,0.13724831,0.13969279,0.09459987,0.09022149,0.13854800,1.10154306e-01,2.30432196e-02,9.98659126e-03,1.06441099e-01
17,0.13657223,0.13966698,0.09438223,0.09018483,0.13787922,1.11058916e-01,2.62875198e-02,1.14891457e-02,1.06624526e-01
18,0.13584182,0.13882668,0.09414507,0.09003329,0.13716240,1.12532621e-01,2.99810289e-02,1.30640347e-02,1.06779954e-01
19,0.13526646,0.13838288,0.09394435,0.08992848,0.13659277,1.13364490e-01,3.35902047e-02,1.47759972e-02,1.06943834e-01
20,0.13478411,0.13822908,0.09377010,0.08991424,0.13612007,1.14316127e-01,3.75081604e-02,1.65546365e-02,1.07043682e-01
21,0.13414161,0.13783397,0.09357795,0.08978172,0.13548952,1.15502573e-01,4.18545443e-02,1.84913114e-02,1.07103291e-01
22,0.13363589,0.13764544,0.09339264,0.08987512,0.13498971,1.16137286e-01,4.62842169e-02,2.05158130e-02,1.07105804e-01
23,0.13306820,0.13710342,0.09321824,0.08961370,0.13443501,1.16970549e-01,5.08976170e-02,2.26091762e-02,1.06970807e-01
24,0.13256306,0.13749221,0.09303904,0.08981810,0.13393903,1.17909221e-01,5.55685897e-02,2.48000721e-02,1.06739330e-01
25,0.13209992,0.13659199,0.09289238,0.08954798,0.13349007,1.18693988e-01,6.11873318e-02,2.71511356e-02,1.06766335e-01
26,0.13159536,0.13609812,0.09271704,0.08938503,0.13300145,1.19550166e-01,6.64308190e-02,2.95554679e-02,1.06626152e-01
27,0.13111873,0.13609323,0.09255849,0.08938376,0.13253868,1.20032839e-01,7.22073739e-02,3.20675628e-02,1.06627826e-01
28,0.13063852,0.13555411,0.09239152,0.08927605,0.13207879,1.20974090e-01,7.79356722e-02,3.47073816e-02,1.06522300e-01
