epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,1.44525787,0.79195722,1.08166379,0.22649628,1.00000000,0.00000000
2,0.42153908,0.23814022,0.60397962,0.11696960,0.98000000,0.02000000
3,0.23323127,0.20107416,0.45168368,0.10618071,0.96000000,0.04000000
4,0.19634640,0.19008494,0.41685994,0.10283250,0.94000000,0.06000000
5,0.17628433,0.18483568,0.39624266,0.10047992,0.92000000,0.08000000
6,0.16266529,0.17945993,0.38108199,0.09849109,0.90000000,0.10000000
7,0.15306877,0.17613490,0.36985604,0.09687284,0.88000000,0.12000000
8,0.14557400,0.17324818,0.36089058,0.09606235,0.86000000,0.14000000
9,0.13973526,0.16963871,0.35400571,0.09469372,0.84000000,0.16000000
10,0.13475340,0.16660862,0.34829982,0.09395026,0.82000000,0.18000000
11,0.13063533,0.16579102,0.34384455,0.09327963,0.80000000,0.20000000
12,0.12702275,0.16061135,0.34030334,0.09200364,0.78000000,0.22000000
13,0.12394871,0.15916736,0.33774050,0.09167355,0.76000000,0.24000000
14,0.12114858,0.15871713,0.33591194,0.09158477,0.74000000,0.26000000
15,0.11846880,0.15829359,0.33442841,0.09179703,0.72000000,0.28000000
16,0.11597238,0.15646823,0.33348621,0.09114553,0.70000000,0.30000000
17,0.11336695,0.15547066,0.33256096,0.09076299,0.68000000,0.32000000
18,0.11111902,0.15525199,0.33265426,0.09096517,0.66000000,0.34000000
19,0.10875247,0.15138251,0.33270945,0.09041121,0.64000000,0.36000000
20,0.10653623,0.15245008,0.33325366,0.09065916,0.62000000,0.38000000
21,0.10426295,0.15251333,0.33399429,0.09074962,0.60000000,0.40000000
22,0.10205507,0.15318261,0.33534803,0.09069614,0.58000000,0.42000000
23,0.09982951,0.15328425,0.33683868,0.09081283,0.56000000,0.44000000
24,0.09750786,0.15242482,0.33849228,0.09089342,0.54000000,0.46000000
25,0.09517533,0.15326245,0.34054025,0.09127951,0.52000000,0.48000000
26,0.09286383,0.15276616,0.34290189,0.09124558,0.50000000,0.50000000
27,0.09045224,0.15331095,0.34566121,0.09128797,0.48000000,0.52000000
28,0.08798706,0.15528295,0.34874900,0.09224407,0.46000000,0.54000000
29,0.08539229,0.15304114,0.35190091,0.09168195,0.44000000,0.56000000
30,0.08271061,0.15410303,0.35532958,0.09182086,0.42000000,0.58000000
31,0.08005943,0.15328990,0.35928492,0.09205770,0.40000000,0.60000000
32,0.07971757,0.15287349,0.35906140,0.09186257,0.40000000,0.60000000
33,0.07931598,0.15459301,0.35803830,0.09243212,0.40000000,0.60000000
34,0.07898176,0.15298197,0.35706669,0.09189699,0.40000000,0.60000000
35,0.07863198,0.15330196,0.35604500,0.09188824,0.40000000,0.60000000
36,0.07829075,0.15168901,0.35491364,0.09164758,0.40000000,0.60000000
37,0.07800751,0.15247051,0.35384924,0.09193532,0.40000000,0.60000000
38,0.07768841,0.15341918,0.35281673,0.09201492,0.40000000,0.60000000
39,0.07744756,0.15186226,0.35194536,0.09181444,0.40000000,0.60000000
40,0.07713126,0.15149941,0.35083319,0.09169134,0.40000000,0.60000000
41,0.07686578,0.15256616,0.34977797,0.09175590,0.40000000,0.60000000
42,0.07661010,0.15108572,0.34878641,0.09135752,0.40000000,0.60000000
43,0.07635753,0.15221633,0.34778509,0.09159987,0.40000000,0.60000000
44,0.07615461,0.14969740,0.34693647,0.09085863,0.40000000,0.60000000
45,0.07586554,0.14882572,0.34580083,0.09089719,0.40000000,0.60000000
46,0.07568448,0.15008151,0.34498804,0.09112012,0.40000000,0.60000000
47,0.07541185,0.15000294,0.34404626,0.09089291,0.40000000,0.60000000
48,0.07522683,0.15072310,0.34322141,0.09123426,0.40000000,0.60000000
49,0.07498167,0.15203413,0.34230866,0.09098936,0.40000000,0.60000000
50,0.07486050,0.15071144,0.34159377,0.09138002,0.40000000,0.60000000
51,0.07462331,0.15004437,0.34070199,0.09141356,0.40000000,0.60000000
52,0.07445307,0.14998565,0.34001101,0.09058765,0.40000000,0.60000000
53,0.07426299,0.15028570,0.33916755,0.09088752,0.40000000,0.60000000
54,0.07410452,0.14940930,0.33847995,0.09074704,0.40000000,0.60000000
55,0.07389269,0.15142882,0.33777025,0.09113681,0.40000000,0.60000000
56,0.07371098,0.15101571,0.33689148,0.09070281,0.40000000,0.60000000
57,0.07358018,0.14988232,0.33635323,0.09073025,0.40000000,0.60000000
58,0.07339824,0.15132558,0.33557315,0.09127902,0.40000000,0.60000000
59,0.07324465,0.15032117,0.33502137,0.09083519,0.40000000,0.60000000
60,0.07314329,0.15074689,0.33461198,0.09066265,0.40000000,0.60000000
61,0.07298950,0.15054042,0.33386638,0.09060157,0.40000000,0.60000000
62,0.07285925,0.15039173,0.33331556,0.09042043,0.40000000,0.60000000
