epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.17698837384613653,0.1731156960190698,0.08273343,0.0761028075,0.2036266,0.07751658,0.00962315584,0.000169421941,5.16663232e-05,0.017928095749999998
2,0.16797232030415604,0.16192309458363413,0.08106938250000001,0.074211285,0.19370133,0.0772150875,0.0341460196,0.000189548871,5.56597253e-05,0.056510675499999996
3,0.15757405099526978,0.15035479123911955,0.0793908075,0.07234383750000001,0.18261583,0.0768035175,0.0550289955,0.000633707332,0.000191267641,0.10057484025
4,0.14875349115616476,0.14323323338136848,0.0779552325,0.07120191000000001,0.17347283,0.076309905,0.0636405204,0.00118877153,0.000321341091,0.146839915
5,0.14408531079771253,0.1406653290479318,0.07706055,0.0707438475,0.16877927,0.0757670475,0.0685671493,0.00185168827,0.000453139575,0.177091129
6,0.14206285544323352,0.13907324613822913,0.07661048250000001,0.070385385,0.1666747,0.0752048925,0.0726505031,0.00256824634,0.000647001816,0.18785425725
7,0.1401940500894118,0.1375580080744,0.07618224750000001,0.0700788,0.16465112,0.07462843499999999,0.0755505163,0.00347192027,0.000874138906,0.1952347715
8,0.13869107890269713,0.13609577169970413,0.075848505,0.069795885,0.1630287,0.074046255,0.077851184,0.00442069162,0.0011806708,0.20106047975
9,0.13761895845863212,0.134735964547336,0.075614355,0.06948444000000001,0.16190295,0.07347381,0.0793975142,0.00546337914,0.00157712372,0.207241561
10,0.1363903440173685,0.1337490616653673,0.07531809,0.0693233325,0.16055109,0.072921525,0.0805162246,0.00665083698,0.00214819995,0.21091479949999997
11,0.135247917313024,0.1326913468226781,0.07509168,0.069135525,0.1593307,0.0723872625,0.0810557894,0.00803680593,0.00280636392,0.21556919724999998
12,0.13431641379811976,0.13181086695340213,0.07487519249999999,0.069036555,0.15833659,0.0718893,0.0826788916,0.00959782053,0.00359108656,0.21941451375
13,0.13350494982945216,0.13105478315160313,0.074720445,0.068896575,0.15749583,0.07143334500000001,0.0837719897,0.0113099024,0.00456651327,0.22261980975
14,0.132830432116296,0.13035756929527054,0.07455564,0.0688161975,0.15677344,0.071020185,0.0842964517,0.013109262,0.00558254757,0.2252501625
15,0.13211621799213652,0.1298008480349773,0.07440656999999999,0.06870773250000001,0.15602319,0.07065217500000001,0.0852573795,0.0154065537,0.00674573591,0.22770553525
16,0.13165070332410303,0.1293480474884125,0.07429670249999999,0.06863715000000001,0.15552333,0.070328115,0.085551677,0.0176380057,0.00800006188,0.22932540750000002
17,0.1309753307173018,0.12868453594592913,0.07418807250000001,0.068519865,0.15482146,0.0700374,0.08613617,0.0201000513,0.00937257616,0.23110235
18,0.13063435638871104,0.1281954412305685,0.0741085425,0.06844209,0.15448363,0.069786765,0.0869230939,0.0226495019,0.0107246104,0.23328211399999998
19,0.12994910702874451,0.12753254347648912,0.0739668375,0.068287815,0.15373207,0.0695579025,0.0865354373,0.0257800325,0.0122791203,0.233607737
20,0.12953751156415214,0.12723611196876713,0.073881555,0.068221455,0.15332738,0.0693576225,0.0878021215,0.0283530017,0.0138284134,0.23575785675
21,0.12888169760494303,0.12655326902036912,0.0737466225,0.06810466500000001,0.15263893,0.0691752375,0.0890168916,0.0320098194,0.0153992829,0.23703921025000002
22,0.12836087341774227,0.1260863725670371,0.07364729249999999,0.068080905,0.15209109,0.0690162825,0.089061248,0.0354606871,0.0169099944,0.238051946
23,0.12796771557366712,0.12572429966567428,0.07356454500000001,0.0680413725,0.15169082,0.06887605499999999,0.0889612214,0.0392747038,0.0186306865,0.24013295475000002
24,0.12717197086424453,0.12543390819038303,0.0733859625,0.06800582250000001,0.15083555,0.0687532275,0.0901524703,0.0428864055,0.0202826477,0.2413106405
25,0.1267923622033148,0.12507630597723604,0.07329060750000001,0.06787941750000001,0.15044503,0.0686360925,0.0908376091,0.0469459114,0.0221254574,0.24285130075
26,0.12627655002630675,0.12438095728899604,0.0732111525,0.0678890175,0.14991927,0.068534895,0.0910546878,0.0510280417,0.0238392608,0.24378251925
27,0.1256971769104321,0.12420096180834851,0.073078605,0.06770781,0.14931498,0.0684320025,0.091781076,0.0559880577,0.0257802772,0.24558929775
28,0.12522462208304452,0.12387456023680553,0.0729852375,0.06770312249999999,0.14882492,0.06833868,0.0921904781,0.0595942682,0.0276630986,0.24631697300000002
29,0.12495912197607577,0.12353844058266851,0.0729268875,0.06772659,0.14855713,0.068259225,0.0926617542,0.0651916417,0.0295358338,0.24645470175
30,0.12441378924514851,0.12338295861463053,0.07280931,0.0676190025,0.14800153,0.0681784875,0.093175943,0.0703610903,0.0317497072,0.24773460149999998
31,0.12406821439647213,0.12333121469275427,0.072694995,0.0676717725,0.1476452,0.0681111675,0.0938092366,0.0752912077,0.0337564105,0.24898613475
32,0.123725470475136,0.12300249894537302,0.07263456,0.0675449775,0.14730241,0.068040195,0.0942472456,0.079542349,0.0360329297,0.24909999525
33,0.12340638420442399,0.12267181251041712,0.07255932,0.067459545,0.14698811,0.0679676325,0.0948487007,0.0872028982,0.0385367654,0.24930985975
34,0.122977748291506,0.12221969112433552,0.07247334,0.0673863975,0.14656387,0.067899915,0.0946430086,0.0898196583,0.040671838,0.2505013225
35,0.122691745029426,0.12193691278609649,0.07237926,0.06728103,0.14627663,0.06782886,0.0955917287,0.0973120553,0.0430163617,0.250569555
36,0.1223582990080768,0.12208354627842355,0.0723049275,0.0674350425,0.14596483,0.0677796975,0.095818042,0.102978637,0.045490752,0.2506531725
37,0.12216262089654181,0.12147853796725855,0.0722666475,0.0672114825,0.14580589,0.0677157075,0.0962874088,0.107896441,0.0481558122,0.250320735
38,0.12176414707292214,0.12159008731451329,0.07217575500000001,0.06724938750000001,0.14541095,0.06766027499999999,0.0961458161,0.114069275,0.0506059629,0.25072007
39,0.12121862767195399,0.12142873476390803,0.07205898000000001,0.06728282249999999,0.14488025,0.067616925,0.0970711635,0.120946868,0.0534449149,0.25102155000000004
40,0.12105043659284714,0.12084801679324178,0.07198750500000001,0.0671167275,0.14473894,0.06756135,0.0974025609,0.126935626,0.0560591782,0.25112053749999996
41,0.12067118594992848,0.12021088880374714,0.07189071,0.066959745,0.14437037,0.06749485499999999,0.0976977744,0.132823417,0.0587927306,0.25057195250000003
42,0.12035368833757651,0.12031675882990078,0.07181967,0.0669949125,0.14410581,0.06744,0.098233069,0.138136283,0.0614756006,0.251204135
43,0.11976612273592355,0.11996658793142599,0.0716819175,0.06688926,0.14352283,0.0673821225,0.0985615775,0.145776087,0.0643500453,0.25108999
44,0.11959594659551855,0.11959329386499651,0.07161075750000001,0.06678747,0.14341624,0.067321815,0.0989435551,0.154152755,0.0670415709,0.25143666750000004
45,0.11924386883979801,0.11906750943167212,0.0715440225,0.066700755,0.14307948,0.0672587475,0.0982716588,0.157629818,0.0699742434,0.250424875
46,0.11865703273411402,0.11902489699359414,0.07139742,0.06669208500000001,0.14253629,0.06720216,0.0998046116,0.165895427,0.0726590316,0.25090943250000003
47,0.11831950008683212,0.11821217478016055,0.071306355,0.0665205225,0.14223703,0.06713615249999999,0.0997896334,0.172070364,0.0756814401,0.2503086275
48,0.11786994124867411,0.11813417044006849,0.071199765,0.06654459,0.14184143,0.06707838,0.100316538,0.177713437,0.078236214,0.2505238375
49,0.1175715401714765,0.11761428489814715,0.07110933,0.066384255,0.14159163,0.06701121,0.100382859,0.184768037,0.0815247495,0.25059197250000004
50,0.11705193284003401,0.11732570699801412,0.07097022,0.066431685,0.14110631,0.0669543,0.101405592,0.192096111,0.0838835964,0.25010402
