epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,1.14569199,0.34385795,0.96698198,0.14320068,1.00000000,0.00000000
2,0.54512010,0.24344935,0.67136408,0.11891445,0.99600000,0.00400000
3,0.39000229,0.21604768,0.57166279,0.10946955,0.99200000,0.00800000
4,0.31495725,0.20585288,0.51614870,0.10563476,0.98800000,0.01200000
5,0.27254717,0.20050445,0.48142198,0.10347101,0.98400000,0.01600000
6,0.24438413,0.19558668,0.45688003,0.10205168,0.98000000,0.02000000
7,0.22348226,0.19215918,0.43751227,0.10050717,0.97600000,0.02400000
8,0.20696505,0.18930264,0.42147412,0.09951721,0.97200000,0.02800000
9,0.19390318,0.18522443,0.40801268,0.09846657,0.96800000,0.03200000
10,0.18337483,0.18217321,0.39688471,0.09735510,0.96400000,0.03600000
11,0.17447429,0.17878090,0.38701991,0.09649026,0.96000000,0.04000000
12,0.16650246,0.17640091,0.37777870,0.09616272,0.95600000,0.04400000
13,0.15987627,0.17446820,0.36995515,0.09538538,0.95200000,0.04800000
14,0.15403487,0.17255099,0.36283881,0.09431602,0.94800000,0.05200000
15,0.14868379,0.16994174,0.35622185,0.09354495,0.94400000,0.05600000
16,0.14381420,0.16853585,0.34998536,0.09313068,0.94000000,0.06000000
17,0.13977082,0.16750305,0.34482628,0.09291793,0.93600000,0.06400000
18,0.13571071,0.16450443,0.33936933,0.09226846,0.93200000,0.06800000
19,0.13199392,0.16363480,0.33434053,0.09244223,0.92800000,0.07200000
20,0.12817856,0.16323903,0.32891065,0.09163148,0.92400000,0.07600000
21,0.12519653,0.16665940,0.32472106,0.09213807,0.92000000,0.08000000
22,0.12220536,0.16060885,0.32038206,0.09093275,0.91600000,0.08400000
23,0.11929675,0.15928209,0.31610209,0.09063622,0.91200000,0.08800000
24,0.11691519,0.15961037,0.31266519,0.09050910,0.90800000,0.09200000
25,0.11441599,0.16098411,0.30879309,0.09136065,0.90400000,0.09600000
26,0.11190776,0.15934702,0.30490867,0.09089338,0.90000000,0.10000000
27,0.10971143,0.15561882,0.30124414,0.09070010,0.89600000,0.10400000
28,0.10794986,0.15845053,0.29833754,0.09029946,0.89200000,0.10800000
29,0.10593304,0.15780518,0.29497954,0.09052787,0.88800000,0.11200000
30,0.10430112,0.15516396,0.29222653,0.08986602,0.88400000,0.11600000
31,0.10256622,0.15351154,0.28927754,0.08985466,0.88000000,0.12000000
32,0.10101928,0.16075745,0.28653914,0.09141507,0.87600000,0.12400000
33,0.09969811,0.15787442,0.28403014,0.09053528,0.87200000,0.12800000
34,0.09848682,0.15619408,0.28182926,0.09028457,0.86800000,0.13200000
35,0.09704825,0.15579001,0.27913336,0.09041469,0.86400000,0.13600000
36,0.09588676,0.15558205,0.27689440,0.08982333,0.86000000,0.14000000
37,0.09471901,0.15356604,0.27454975,0.08959771,0.85600000,0.14400000
38,0.09360154,0.15778178,0.27228986,0.09109630,0.85200000,0.14800000
39,0.09276631,0.15684417,0.27070476,0.08974536,0.84800000,0.15200000
40,0.09162665,0.15608377,0.26833994,0.09086924,0.84400000,0.15600000
41,0.09093672,0.15447057,0.26676584,0.08974128,0.84000000,0.16000000
42,0.09001401,0.15686568,0.26492014,0.09024664,0.83600000,0.16400000
43,0.08924976,0.15693145,0.26331786,0.09012396,0.83200000,0.16800000
44,0.08860486,0.15745873,0.26195764,0.09035190,0.82800000,0.17200000
45,0.08797962,0.15668664,0.26043102,0.09011805,0.82400000,0.17600000
46,0.08709846,0.15616609,0.25852694,0.09072701,0.82000000,0.18000000
47,0.08664179,0.15733135,0.25759598,0.09024670,0.81600000,0.18400000
48,0.08605063,0.15539480,0.25607878,0.08961301,0.81200000,0.18800000
49,0.08571214,0.15728705,0.25526345,0.09028756,0.80800000,0.19200000
50,0.08509686,0.15542124,0.25389390,0.08992933,0.80400000,0.19600000
51,0.08478944,0.15699996,0.25308269,0.09022713,0.80000000,0.20000000
52,0.08401639,0.15646950,0.25140039,0.08971936,0.80000000,0.20000000
53,0.08348559,0.16307297,0.25024786,0.09116745,0.80000000,0.20000000
54,0.08278224,0.15891005,0.24854621,0.09068089,0.80000000,0.20000000
55,0.08228423,0.15899881,0.24735669,0.09125599,0.80000000,0.20000000
56,0.08182055,0.15940171,0.24632016,0.09068043,0.80000000,0.20000000
57,0.08122260,0.15743289,0.24480593,0.08977381,0.80000000,0.20000000
58,0.08067175,0.15845663,0.24359760,0.09057472,0.80000000,0.20000000
59,0.08039211,0.15846694,0.24276793,0.09027013,0.80000000,0.20000000
60,0.07974356,0.16162652,0.24120034,0.09139223,0.80000000,0.20000000
61,0.07938529,0.15886087,0.24045245,0.09016593,0.80000000,0.20000000
62,0.07877561,0.16086024,0.23892125,0.09045853,0.80000000,0.20000000
63,0.07855450,0.15797553,0.23827474,0.09110241,0.80000000,0.20000000
64,0.07821814,0.16278155,0.23750783,0.09108721,0.80000000,0.20000000
65,0.07780244,0.16304683,0.23651087,0.09064175,0.80000000,0.20000000
66,0.07733688,0.16214546,0.23545155,0.09053988,0.80000000,0.20000000
67,0.07710252,0.16150742,0.23475937,0.09035677,0.80000000,0.20000000
68,0.07668623,0.15991635,0.23375571,0.09057252,0.80000000,0.20000000
69,0.07643919,0.16102159,0.23316633,0.09097182,0.80000000,0.20000000
70,0.07606680,0.15977924,0.23217830,0.09088442,0.80000000,0.20000000
71,0.07581016,0.16133904,0.23155915,0.09096267,0.80000000,0.20000000
72,0.07540048,0.16172422,0.23047983,0.09102199,0.80000000,0.20000000
73,0.07524876,0.16173996,0.23017600,0.09091335,0.80000000,0.20000000
